data,flowmember,label,classes
b'her / IP / TCP 192.168.0.106:6806 > 119.3.178.178:21113 A / Ra',1,,
b'her / IP / TCP 119.3.178.178:21113 > 192.168.0.106:6806 ',2,,
b'her / IP / TCP 192.168.0.106:14695 > 116.132.235.204:http ',3,,
b'her / IP / TCP 192.168.0.106:14695 > 116.132.235.204:http ',3,,
b'her / IP / TCP 192.168.0.106:14695 > 116.132.235.204:http PA / Ra',3,,
b'her / IP / TCP 192.168.0.106:14695 > 116.132.235.204:http A / Ra',3,,
b'her / IP / TCP 192.168.0.106:14695 > 116.132.235.204:http A / Ra',3,,
b'her / IP / TCP 192.168.0.106:14695 > 116.132.235.204:http PA / Ra',3,,
b'her / IP / TCP 192.168.0.106:14695 > 116.132.235.204:http ',4,,
b'her / IP / TCP 192.168.0.106:14695 > 116.132.235.204:http F',4,,
b'her / IP / TCP 192.168.0.106:14695 > 116.132.235.204:http F',4,,
b'her / IP / TCP 192.168.0.106:14695 > 116.132.235.204:http F',4,,
b'her / IP / TCP 192.168.0.106:14695 > 116.132.235.204:http F',4,,
b'her / IP / TCP 192.168.0.106:14695 > 116.132.235.204:http F',4,,
b'her / IP / TCP 192.168.0.106:14695 > 116.132.235.204:http F',4,,
b'her / IP / TCP 192.168.0.106:14695 > 116.132.235.204:http R',5,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:14695 S',5,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:14695 ',5,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:14695 ',5,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:14695 ',5,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:14695 PA / Ra',5,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:14695 F',5,,
b'her / IP / TCP 192.168.0.106:14696 > 110.242.68.3:http ',6,,
b'her / IP / TCP 192.168.0.106:14696 > 110.242.68.3:http ',6,,
b'her / IP / TCP 192.168.0.106:14696 > 110.242.68.3:http F',6,,
b'her / IP / TCP 192.168.0.106:14696 > 110.242.68.3:http ',6,,
b'her / IP / TCP 110.242.68.3:http > 192.168.0.106:14696 S',7,,
b'her / IP / TCP 110.242.68.3:http > 192.168.0.106:14696 ',7,,
b'her / IP / TCP 110.242.68.3:http > 192.168.0.106:14696 F',7,,
b'her / IP / TCP 192.168.0.106:14697 > 116.132.235.204:http ',8,,
b'her / IP / TCP 192.168.0.106:14697 > 116.132.235.204:http ',8,,
b'her / IP / TCP 192.168.0.106:14697 > 116.132.235.204:http PA / Ra',8,,
b'her / IP / TCP 192.168.0.106:14697 > 116.132.235.204:http A / Ra',8,,
