data,flowmember,label,classes
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',1,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',1,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',1,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',1,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',1,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',1,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',2,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',2,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Ra',2,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',2,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',2,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Ra',2,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',2,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Ra',3,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',3,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',3,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Ra',3,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',3,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Ra',3,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',3,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',4,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',4,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',4,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',4,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',4,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',4,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',4,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',5,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',5,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',5,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',5,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',5,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Ra',5,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',5,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Ra',6,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',6,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Ra',6,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',6,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Ra',6,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',6,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Ra',6,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',7,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Ra',7,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',7,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Ra',7,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',7,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Ra',7,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',7,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Ra',8,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',8,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Ra',8,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',8,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Ra',8,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',8,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Ra',8,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',9,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Ra',9,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',9,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Ra',9,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',9,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Ra',9,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',9,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Ra',10,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',10,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Ra',10,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',10,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Ra',10,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',10,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Ra',10,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Ra',11,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Ra',11,,
b'her / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Ra',11,,
