data,flowmember,label,classes
b'her / IP / TCP 192.168.0.106:8502 > 116.132.235.204:http ',1,,
b'her / IP / TCP 192.168.0.106:8502 > 116.132.235.204:http ',1,,
b'her / IP / TCP 192.168.0.106:8502 > 116.132.235.204:http PA / Ra',1,,
b'her / IP / TCP 192.168.0.106:8502 > 116.132.235.204:http A / Ra',1,,
b'her / IP / TCP 192.168.0.106:8502 > 116.132.235.204:http A / Ra',1,,
b'her / IP / TCP 192.168.0.106:8502 > 116.132.235.204:http PA / Ra',1,,
b'her / IP / TCP 192.168.0.106:8502 > 116.132.235.204:http ',2,,
b'her / IP / TCP 192.168.0.106:8502 > 116.132.235.204:http F',2,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8502 S',3,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8502 ',3,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8502 ',3,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8502 ',3,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8502 PA / Ra',3,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8502 F',3,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8502 ',4,,
b'her / IP / TCP 192.168.0.106:8503 > 116.132.235.204:http ',4,,
b'her / IP / TCP 192.168.0.106:8503 > 116.132.235.204:http ',4,,
b'her / IP / TCP 192.168.0.106:8503 > 116.132.235.204:http PA / Ra',4,,
b'her / IP / TCP 192.168.0.106:8503 > 116.132.235.204:http A / Ra',4,,
b'her / IP / TCP 192.168.0.106:8503 > 116.132.235.204:http A / Ra',4,,
b'her / IP / TCP 192.168.0.106:8503 > 116.132.235.204:http PA / Ra',4,,
b'her / IP / TCP 192.168.0.106:8503 > 116.132.235.204:http ',5,,
b'her / IP / TCP 192.168.0.106:8503 > 116.132.235.204:http F',5,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8503 S',6,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8503 ',6,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8503 ',6,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8503 ',6,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8503 PA / Ra',6,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8503 F',6,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8503 ',7,,
b'her / IP / TCP 192.168.0.106:8504 > 116.132.235.204:http ',7,,
b'her / IP / TCP 192.168.0.106:8504 > 116.132.235.204:http ',7,,
b'her / IP / TCP 192.168.0.106:8504 > 116.132.235.204:http PA / Ra',7,,
b'her / IP / TCP 192.168.0.106:8504 > 116.132.235.204:http A / Ra',7,,
b'her / IP / TCP 192.168.0.106:8504 > 116.132.235.204:http A / Ra',7,,
b'her / IP / TCP 192.168.0.106:8504 > 116.132.235.204:http PA / Ra',7,,
b'her / IP / TCP 192.168.0.106:8504 > 116.132.235.204:http ',8,,
b'her / IP / TCP 192.168.0.106:8504 > 116.132.235.204:http F',8,,
b'her / IP / TCP 192.168.0.106:8504 > 116.132.235.204:http F',8,,
b'her / IP / TCP 192.168.0.106:8504 > 116.132.235.204:http F',8,,
b'her / IP / TCP 192.168.0.106:8504 > 116.132.235.204:http F',8,,
b'her / IP / TCP 192.168.0.106:8504 > 116.132.235.204:http F',8,,
b'her / IP / TCP 192.168.0.106:8504 > 116.132.235.204:http F',8,,
b'her / IP / TCP 192.168.0.106:8504 > 116.132.235.204:http R',9,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8504 S',9,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8504 ',9,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8504 ',9,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8504 ',9,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8504 PA / Ra',9,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8504 F',9,,
b'her / IP / TCP 192.168.0.106:8505 > 116.132.235.204:http ',10,,
b'her / IP / TCP 192.168.0.106:8505 > 116.132.235.204:http ',10,,
b'her / IP / TCP 192.168.0.106:8505 > 116.132.235.204:http PA / Ra',10,,
b'her / IP / TCP 192.168.0.106:8505 > 116.132.235.204:http A / Ra',10,,
b'her / IP / TCP 192.168.0.106:8505 > 116.132.235.204:http A / Ra',10,,
b'her / IP / TCP 192.168.0.106:8505 > 116.132.235.204:http PA / Ra',10,,
b'her / IP / TCP 192.168.0.106:8505 > 116.132.235.204:http ',11,,
b'her / IP / TCP 192.168.0.106:8505 > 116.132.235.204:http F',11,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8505 S',12,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8505 ',12,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8505 ',12,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8505 ',12,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8505 PA / Ra',12,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8505 F',12,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8505 ',13,,
b'her / IP / TCP 192.168.0.106:8506 > 116.132.235.204:http ',13,,
b'her / IP / TCP 192.168.0.106:8506 > 116.132.235.204:http ',13,,
b'her / IP / TCP 192.168.0.106:8506 > 116.132.235.204:http PA / Ra',13,,
b'her / IP / TCP 192.168.0.106:8506 > 116.132.235.204:http A / Ra',13,,
b'her / IP / TCP 192.168.0.106:8506 > 116.132.235.204:http A / Ra',13,,
b'her / IP / TCP 192.168.0.106:8506 > 116.132.235.204:http PA / Ra',13,,
b'her / IP / TCP 192.168.0.106:8506 > 116.132.235.204:http ',14,,
b'her / IP / TCP 192.168.0.106:8506 > 116.132.235.204:http F',14,,
b'her / IP / TCP 192.168.0.106:8506 > 116.132.235.204:http F',14,,
b'her / IP / TCP 192.168.0.106:8506 > 116.132.235.204:http F',14,,
b'her / IP / TCP 192.168.0.106:8506 > 116.132.235.204:http F',14,,
b'her / IP / TCP 192.168.0.106:8506 > 116.132.235.204:http F',14,,
b'her / IP / TCP 192.168.0.106:8506 > 116.132.235.204:http F',14,,
b'her / IP / TCP 192.168.0.106:8506 > 116.132.235.204:http R',15,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8506 S',15,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8506 ',15,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8506 ',15,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8506 ',15,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8506 PA / Ra',15,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8506 F',15,,
b'her / IP / TCP 192.168.0.106:8507 > 116.132.235.204:http ',16,,
b'her / IP / TCP 192.168.0.106:8507 > 116.132.235.204:http ',16,,
b'her / IP / TCP 192.168.0.106:8507 > 116.132.235.204:http PA / Ra',16,,
