data,flowmember,label,classes
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',1,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',1,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',1,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',1,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',1,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',1,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',2,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',2,,
b'her / IP / TCP 192.168.0.106:8673 > 116.132.235.228:http ',3,,
b'her / IP / TCP 192.168.0.106:8673 > 116.132.235.228:http ',3,,
b'her / IP / TCP 192.168.0.106:8673 > 116.132.235.228:http PA / Ra',3,,
b'her / IP / TCP 192.168.0.106:8673 > 116.132.235.228:http A / Ra',3,,
b'her / IP / TCP 192.168.0.106:8673 > 116.132.235.228:http A / Ra',3,,
b'her / IP / TCP 192.168.0.106:8673 > 116.132.235.228:http PA / Ra',3,,
b'her / IP / TCP 192.168.0.106:8673 > 116.132.235.228:http ',4,,
b'her / IP / TCP 192.168.0.106:8673 > 116.132.235.228:http F',4,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:8673 S',5,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:8673 ',5,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:8673 ',5,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:8673 ',5,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:8673 PA / Ra',5,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:8673 F',5,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:8673 ',6,,
"b'her / IP / UDP / DNS Qry ""b\'_companion-link._tcp.local.\'""'",6,,
"b'her / IP / UDP / DNS Qry ""b\'_companion-link._tcp.local.\'""'",6,,
"b'her / IP / UDP / DNS Qry ""b\'_companion-link._tcp.local.\'""'",6,,
"b'her / IP / UDP / DNS Qry ""b\'_companion-link._tcp.local.\'""'",6,,
"b'her / IPv6 / UDP / DNS Qry ""b\'_companion-link._tcp.local.\'""'",7,,
"b'her / IPv6 / UDP / DNS Ans ""b\'z187e947f591-327e9464-2Qy37IcC._airplay._tcp.local.\'""'",7,,
"b'her / IPv6 / UDP / DNS Ans ""b\'z187e947f591-327e9464-2Qy37IcC._airplay._tcp.local.\'""'",7,,
"b'her / IPv6 / UDP / DNS Ans ""b\'z187e947f591-327e9464-2Qy37IcC._airplay._tcp.local.\'""'",7,,
"b'her / IPv6 / UDP / DNS Qry ""b\'_companion-link._tcp.local.\'""'",7,,
"b'her / IPv6 / UDP / DNS Qry ""b\'_companion-link._tcp.local.\'""'",7,,
"b'her / IPv6 / UDP / DNS Qry ""b\'_companion-link._tcp.local.\'""'",8,,
b'her / IP / TCP 192.168.0.106:8674 > 116.132.235.228:http ',8,,
b'her / IP / TCP 192.168.0.106:8674 > 116.132.235.228:http ',8,,
b'her / IP / TCP 192.168.0.106:8674 > 116.132.235.228:http PA / Ra',8,,
b'her / IP / TCP 192.168.0.106:8674 > 116.132.235.228:http A / Ra',8,,
