srcip,dstip,sport,dport,proto,data
59.38.123.207,192.168.0.106,45902,10377,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10377 A"
59.38.123.207,192.168.0.106,45902,10377,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10377 A"
59.38.123.207,192.168.0.106,45902,10377,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10377 A"
202.112.14.6,192.168.0.106,443,10373,6,"Ether / IP / TCP 202.112.14.6:https > 192.168.0.106:10373 PA / Raw"
192.168.0.106,202.112.14.6,10373,443,6,"Ether / IP / TCP 192.168.0.106:10373 > 202.112.14.6:https PA / Raw"
59.38.123.207,192.168.0.106,45902,10292,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10292 PA / Raw"
59.38.123.207,192.168.0.106,45902,10292,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10292 PA / Raw"
192.168.0.106,59.38.123.207,10292,45902,6,"Ether / IP / TCP 192.168.0.106:10292 > 59.38.123.207:45902 A"
192.168.0.106,59.38.123.207,10292,45902,6,"Ether / IP / TCP 192.168.0.106:10292 > 59.38.123.207:45902 PA / Raw"
192.168.0.106,59.38.123.207,10292,45902,6,"Ether / IP / TCP 192.168.0.106:10292 > 59.38.123.207:45902 PA / Raw"
59.38.123.207,192.168.0.106,45902,10377,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10377 A / Raw"
59.38.123.207,192.168.0.106,45902,10377,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10377 PA / Raw"
59.38.123.207,192.168.0.106,45902,10377,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10377 A / Raw"
59.38.123.207,192.168.0.106,45902,10377,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10377 PA / Raw"
59.38.123.207,192.168.0.106,45902,10377,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10377 A / Raw"
192.168.0.106,59.38.123.207,10377,45902,6,"Ether / IP / TCP 192.168.0.106:10377 > 59.38.123.207:45902 A"
59.38.123.207,192.168.0.106,45902,10377,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10377 PA / Raw"
192.168.0.106,59.38.123.207,10377,45902,6,"Ether / IP / TCP 192.168.0.106:10377 > 59.38.123.207:45902 A"
192.168.0.106,59.38.123.207,10377,45902,6,"Ether / IP / TCP 192.168.0.106:10377 > 59.38.123.207:45902 PA / Raw"
202.112.14.6,192.168.0.106,443,10373,6,"Ether / IP / TCP 202.112.14.6:https > 192.168.0.106:10373 A / Raw"
202.112.14.6,192.168.0.106,443,10373,6,"Ether / IP / TCP 202.112.14.6:https > 192.168.0.106:10373 A / Raw"
202.112.14.6,192.168.0.106,443,10373,6,"Ether / IP / TCP 202.112.14.6:https > 192.168.0.106:10373 A / Raw"
192.168.0.106,202.112.14.6,10373,443,6,"Ether / IP / TCP 192.168.0.106:10373 > 202.112.14.6:https A"
