srcip,dstip,sport,dport,proto,data
192.168.0.106,192.168.0.1,5624,53,6,"Ether / IP / TCP 192.168.0.106:5624 > 192.168.0.1:domain S"
192.168.0.106,192.168.0.1,5625,53,6,"Ether / IP / TCP 192.168.0.106:5625 > 192.168.0.1:domain S"
192.168.0.106,192.168.0.1,5614,53,6,"Ether / IP / TCP 192.168.0.106:5614 > 192.168.0.1:domain S"
192.168.0.1,192.168.0.106,53,5624,6,"Ether / IP / TCP 192.168.0.1:domain > 192.168.0.106:5624 RA"
192.168.0.1,192.168.0.106,53,5625,6,"Ether / IP / TCP 192.168.0.1:domain > 192.168.0.106:5625 RA"
192.168.0.1,192.168.0.106,53,5614,6,"Ether / IP / TCP 192.168.0.1:domain > 192.168.0.106:5614 RA"
192.168.0.106,192.168.0.1,5615,53,6,"Ether / IP / TCP 192.168.0.106:5615 > 192.168.0.1:domain S"
192.168.0.1,192.168.0.106,53,5615,6,"Ether / IP / TCP 192.168.0.1:domain > 192.168.0.106:5615 RA"
192.168.0.106,40.74.98.192,7120,443,6,"Ether / IP / TCP 192.168.0.106:7120 > 40.74.98.192:https PA / Raw"
192.168.0.106,40.74.98.192,7120,443,6,"Ether / IP / TCP 192.168.0.106:7120 > 40.74.98.192:https PA / Raw"
40.74.98.192,192.168.0.106,443,7120,6,"Ether / IP / TCP 40.74.98.192:https > 192.168.0.106:7120 A / Padding"
40.74.98.192,192.168.0.106,443,7120,6,"Ether / IP / TCP 40.74.98.192:https > 192.168.0.106:7120 PA / Raw"
40.74.98.192,192.168.0.106,443,7120,6,"Ether / IP / TCP 40.74.98.192:https > 192.168.0.106:7120 PA / Raw"
192.168.0.106,40.74.98.192,7120,443,6,"Ether / IP / TCP 192.168.0.106:7120 > 40.74.98.192:https A"
192.168.0.106,192.168.0.1,5625,53,6,"Ether / IP / TCP 192.168.0.106:5625 > 192.168.0.1:domain S"
192.168.0.106,192.168.0.1,5614,53,6,"Ether / IP / TCP 192.168.0.106:5614 > 192.168.0.1:domain S"
192.168.0.106,192.168.0.1,5624,53,6,"Ether / IP / TCP 192.168.0.106:5624 > 192.168.0.1:domain S"
192.168.0.1,192.168.0.106,53,5624,6,"Ether / IP / TCP 192.168.0.1:domain > 192.168.0.106:5624 RA"
192.168.0.1,192.168.0.106,53,5625,6,"Ether / IP / TCP 192.168.0.1:domain > 192.168.0.106:5625 RA"
192.168.0.1,192.168.0.106,53,5614,6,"Ether / IP / TCP 192.168.0.1:domain > 192.168.0.106:5614 RA"
192.168.0.106,192.168.0.1,5615,53,6,"Ether / IP / TCP 192.168.0.106:5615 > 192.168.0.1:domain S"
192.168.0.1,192.168.0.106,53,5615,6,"Ether / IP / TCP 192.168.0.1:domain > 192.168.0.106:5615 RA"
192.168.0.106,116.132.235.228,5626,80,6,"Ether / IP / TCP 192.168.0.106:5626 > 116.132.235.228:http S"
116.132.235.228,192.168.0.106,80,5626,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:5626 SA"
192.168.0.106,116.132.235.228,5626,80,6,"Ether / IP / TCP 192.168.0.106:5626 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,5626,80,6,"Ether / IP / TCP 192.168.0.106:5626 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,5626,80,6,"Ether / IP / TCP 192.168.0.106:5626 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,5626,80,6,"Ether / IP / TCP 192.168.0.106:5626 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,5626,80,6,"Ether / IP / TCP 192.168.0.106:5626 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,5613,80,6,"Ether / IP / TCP 192.168.0.106:5613 > 116.132.235.228:http FA"
116.132.235.228,192.168.0.106,80,5626,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:5626 A"
116.132.235.228,192.168.0.106,80,5626,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:5626 A"
116.132.235.228,192.168.0.106,80,5626,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:5626 A"
116.132.235.228,192.168.0.106,80,5626,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:5626 PA / Raw"
116.132.235.228,192.168.0.106,80,5626,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:5626 FA"
192.168.0.106,116.132.235.228,5626,80,6,"Ether / IP / TCP 192.168.0.106:5626 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,5626,80,6,"Ether / IP / TCP 192.168.0.106:5626 > 116.132.235.228:http FA"
192.168.0.106,192.168.0.1,5624,53,6,"Ether / IP / TCP 192.168.0.106:5624 > 192.168.0.1:domain S"
192.168.0.106,192.168.0.1,5614,53,6,"Ether / IP / TCP 192.168.0.106:5614 > 192.168.0.1:domain S"
192.168.0.106,192.168.0.1,5625,53,6,"Ether / IP / TCP 192.168.0.106:5625 > 192.168.0.1:domain S"
192.168.0.1,192.168.0.106,53,5625,6,"Ether / IP / TCP 192.168.0.1:domain > 192.168.0.106:5625 RA"
192.168.0.1,192.168.0.106,53,5614,6,"Ether / IP / TCP 192.168.0.1:domain > 192.168.0.106:5614 RA"
192.168.0.1,192.168.0.106,53,5624,6,"Ether / IP / TCP 192.168.0.1:domain > 192.168.0.106:5624 RA"
192.168.0.106,192.168.0.1,5615,53,6,"Ether / IP / TCP 192.168.0.106:5615 > 192.168.0.1:domain S"
192.168.0.1,192.168.0.106,53,5615,6,"Ether / IP / TCP 192.168.0.1:domain > 192.168.0.106:5615 RA"
192.168.0.106,116.132.235.228,5626,80,6,"Ether / IP / TCP 192.168.0.106:5626 > 116.132.235.228:http FA"
192.168.0.106,116.130.230.27,11670,443,6,"Ether / IP / TCP 192.168.0.106:11670 > 116.130.230.27:https PA / Raw"
116.130.230.27,192.168.0.106,443,11670,6,"Ether / IP / TCP 116.130.230.27:https > 192.168.0.106:11670 PA / Raw"
192.168.0.106,116.130.230.27,11670,443,6,"Ether / IP / TCP 192.168.0.106:11670 > 116.130.230.27:https A"
192.168.0.106,192.168.0.1,5624,53,6,"Ether / IP / TCP 192.168.0.106:5624 > 192.168.0.1:domain S"
