data,flowmember,label,classes
b'her / IP / TCP 220.202.152.178:8080 > 192.168.0.106:11263 A / Paddin',1,,
b'her / IP / TCP 220.202.152.178:8080 > 192.168.0.106:11263 A / Paddin',1,,
b'her / IP / TCP 220.202.152.178:8080 > 192.168.0.106:11263 A / Paddin',1,,
b'her / IP / TCP 220.202.152.178:8080 > 192.168.0.106:11263 PA / Ra',1,,
b'her / IP / TCP 220.202.152.178:8080 > 192.168.0.106:11263 F',1,,
b'her / IP / TCP 192.168.0.106:11263 > 220.202.152.178:8080 R',2,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",3,,
"b'her / IP / UDP / DNS Qry ""b\'assets.msn.com.\'""'",3,,
"b'her / IP / UDP / DNS Qry ""b\'api.msn.cn.\'""'",3,,
"b'her / IP / UDP / DNS Ans ""b\'static-pcs-sdk-server.alibaba.com.gds.alibabadns.com.\'""'",4,,
"b'her / IP / UDP / DNS Ans ""b\'assets.msn.com.edgekey.net.\'""'",4,,
"b'her / IP / UDP / DNS Ans ""b\'msn-cn.a-0032.a-msedge.net.\'""'",4,,
b'her / IP / TCP 192.168.0.106:11266 > 116.132.235.204:http ',5,,
b'her / IP / TCP 192.168.0.106:11266 > 116.132.235.204:http ',5,,
b'her / IP / TCP 192.168.0.106:11266 > 116.132.235.204:http PA / Ra',5,,
b'her / IP / TCP 192.168.0.106:11266 > 116.132.235.204:http A / Ra',5,,
b'her / IP / TCP 192.168.0.106:11266 > 116.132.235.204:http A / Ra',5,,
b'her / IP / TCP 192.168.0.106:11266 > 116.132.235.204:http PA / Ra',5,,
b'her / IP / TCP 192.168.0.106:11266 > 116.132.235.204:http ',6,,
b'her / IP / TCP 192.168.0.106:11266 > 116.132.235.204:http F',6,,
b'her / IP / TCP 140.82.114.26:https > 192.168.0.106:7752 PA / Ra',7,,
b'her / IP / TCP 140.82.114.26:https > 192.168.0.106:7752 A / Paddin',7,,
