data,flowmember,label,classes
b'her / IP / TCP 14.120.104.111:31034 > 192.168.0.106:14535 ',1,,
b'her / IP / TCP 14.120.104.111:31034 > 192.168.0.106:14535 ',1,,
b'her / IP / TCP 14.120.104.111:31034 > 192.168.0.106:14535 ',1,,
b'her / IP / TCP 192.168.0.106:14866 > 116.132.235.204:http F',2,,
b'her / IP / TCP 192.168.0.106:14866 > 116.132.235.204:http F',2,,
b'her / IP / TCP 192.168.0.106:14866 > 116.132.235.204:http F',2,,
"b'her / IP / UDP / DNS Qry ""b\'v20.events.data.microsoft.com.\'""'",3,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",3,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",3,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",3,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",3,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",3,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",4,,
"b'her / IP / UDP / DNS Qry ""b\'edge.microsoft.com.\'""'",4,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",4,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",4,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",4,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",4,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",4,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",5,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",5,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",5,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",5,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",5,,
"b'her / IP / UDP / DNS Ans ""b\'win-global-asimov-leafs-events-data.trafficmanager.net.\'""'",6,,
"b'her / IP / UDP / DNS Ans ""116.132.235.204""'",6,,
"b'her / IP / UDP / DNS Ans ""116.132.235.204""'",6,,
"b'her / IP / UDP / DNS Ans ""116.132.235.204""'",6,,
