srcip,dstip,sport,dport,proto,data
192.168.0.106,110.242.68.4,6189,80,6,"Ether / IP / TCP 192.168.0.106:6189 > 110.242.68.4:http S"
110.242.68.4,192.168.0.106,80,6189,6,"Ether / IP / TCP 110.242.68.4:http > 192.168.0.106:6189 SA"
192.168.0.106,110.242.68.4,6189,80,6,"Ether / IP / TCP 192.168.0.106:6189 > 110.242.68.4:http A"
192.168.0.106,110.242.68.4,6189,80,6,"Ether / IP / TCP 192.168.0.106:6189 > 110.242.68.4:http FA"
192.168.0.106,192.168.0.1,56621,53,17,"Ether / IP / UDP / DNS Qry ""b'static-pcs-sdk-server.alibaba.com.'"" "
192.168.0.106,192.168.0.1,56621,53,17,"Ether / IP / UDP / DNS Qry ""b'static-pcs-sdk-server.alibaba.com.'"" "
110.242.68.4,192.168.0.106,80,6189,6,"Ether / IP / TCP 110.242.68.4:http > 192.168.0.106:6189 A"
110.242.68.4,192.168.0.106,80,6189,6,"Ether / IP / TCP 110.242.68.4:http > 192.168.0.106:6189 FA"
157.148.59.239,192.168.0.106,80,6187,6,"Ether / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Raw"
157.148.59.239,192.168.0.106,80,6187,6,"Ether / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Raw"
157.148.59.239,192.168.0.106,80,6187,6,"Ether / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Raw"
157.148.59.239,192.168.0.106,80,6187,6,"Ether / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Raw"
157.148.59.239,192.168.0.106,80,6187,6,"Ether / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Raw"
157.148.59.239,192.168.0.106,80,6187,6,"Ether / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Raw"
157.148.59.239,192.168.0.106,80,6187,6,"Ether / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Raw"
157.148.59.239,192.168.0.106,80,6187,6,"Ether / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Raw"
157.148.59.239,192.168.0.106,80,6187,6,"Ether / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Raw"
157.148.59.239,192.168.0.106,80,6187,6,"Ether / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Raw"
192.168.0.106,110.242.68.4,6189,80,6,"Ether / IP / TCP 192.168.0.106:6189 > 110.242.68.4:http A"
192.168.0.106,157.148.59.239,6187,80,6,"Ether / IP / TCP 192.168.0.106:6187 > 157.148.59.239:http A"
