srcip,dstip,sport,dport,proto,data
218.12.116.244,192.168.0.106,443,7231,6,"Ether / IP / TCP 218.12.116.244:https > 192.168.0.106:7231 A / Padding"
192.168.0.106,218.12.116.244,7231,443,6,"Ether / IP / TCP 192.168.0.106:7231 > 218.12.116.244:https A"
140.82.113.25,192.168.0.106,443,7363,6,"Ether / IP / TCP 140.82.113.25:https > 192.168.0.106:7363 A"
140.82.113.25,192.168.0.106,443,7363,6,"Ether / IP / TCP 140.82.113.25:https > 192.168.0.106:7363 PA / Raw"
140.82.113.25,192.168.0.106,443,7363,6,"Ether / IP / TCP 140.82.113.25:https > 192.168.0.106:7363 PA / Raw"
140.82.113.25,192.168.0.106,443,7363,6,"Ether / IP / TCP 140.82.113.25:https > 192.168.0.106:7363 PA / Raw"
192.168.0.106,140.82.113.25,7363,443,6,"Ether / IP / TCP 192.168.0.106:7363 > 140.82.113.25:https A"
192.168.0.106,140.82.113.25,7363,443,6,"Ether / IP / TCP 192.168.0.106:7363 > 140.82.113.25:https PA / Raw"
140.82.113.25,192.168.0.106,443,7363,6,"Ether / IP / TCP 140.82.113.25:https > 192.168.0.106:7363 PA / Raw"
192.168.0.106,140.82.113.25,7363,443,6,"Ether / IP / TCP 192.168.0.106:7363 > 140.82.113.25:https A"
192.168.0.106,27.221.44.37,7171,80,6,"Ether / IP / TCP 192.168.0.106:7171 > 27.221.44.37:http FA"
192.168.0.106,27.221.44.37,7168,80,6,"Ether / IP / TCP 192.168.0.106:7168 > 27.221.44.37:http FA"
192.168.0.106,27.221.44.37,7169,80,6,"Ether / IP / TCP 192.168.0.106:7169 > 27.221.44.37:http FA"
192.168.0.106,27.221.44.37,7172,80,6,"Ether / IP / TCP 192.168.0.106:7172 > 27.221.44.37:http FA"
192.168.0.106,27.221.44.37,7167,80,6,"Ether / IP / TCP 192.168.0.106:7167 > 27.221.44.37:http FA"
192.168.0.106,27.221.44.37,7170,80,6,"Ether / IP / TCP 192.168.0.106:7170 > 27.221.44.37:http FA"
192.168.0.106,27.221.44.35,7173,80,6,"Ether / IP / TCP 192.168.0.106:7173 > 27.221.44.35:http FA"
192.168.0.106,27.221.44.35,7163,80,6,"Ether / IP / TCP 192.168.0.106:7163 > 27.221.44.35:http FA"
192.168.0.106,192.168.0.1,53713,53,17,"Ether / IP / UDP / DNS Qry ""b'api.github.com.'"" "
192.168.0.1,192.168.0.106,53,53713,17,"Ether / IP / UDP / DNS Ans ""20.205.243.168"" "
192.168.0.106,20.205.243.168,7364,443,6,"Ether / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https S"
27.221.44.37,192.168.0.106,80,7171,6,"Ether / IP / TCP 27.221.44.37:http > 192.168.0.106:7171 A / Padding"
27.221.44.37,192.168.0.106,80,7172,6,"Ether / IP / TCP 27.221.44.37:http > 192.168.0.106:7172 A"
27.221.44.37,192.168.0.106,80,7170,6,"Ether / IP / TCP 27.221.44.37:http > 192.168.0.106:7170 A / Padding"
27.221.44.37,192.168.0.106,80,7169,6,"Ether / IP / TCP 27.221.44.37:http > 192.168.0.106:7169 A / Padding"
27.221.44.35,192.168.0.106,80,7173,6,"Ether / IP / TCP 27.221.44.35:http > 192.168.0.106:7173 A"
27.221.44.37,192.168.0.106,80,7167,6,"Ether / IP / TCP 27.221.44.37:http > 192.168.0.106:7167 A / Padding"
27.221.44.37,192.168.0.106,80,7168,6,"Ether / IP / TCP 27.221.44.37:http > 192.168.0.106:7168 A / Padding"
27.221.44.35,192.168.0.106,80,7163,6,"Ether / IP / TCP 27.221.44.35:http > 192.168.0.106:7163 A"
192.168.0.106,192.168.0.1,53800,53,17,"Ether / IP / UDP / DNS Qry ""b'cn.bing.com.'"" "
192.168.0.1,192.168.0.106,53,53800,17,"Ether / IP / UDP / DNS Ans ""202.89.233.100"" "
20.205.243.168,192.168.0.106,443,7364,6,"Ether / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 SA"
192.168.0.106,20.205.243.168,7364,443,6,"Ether / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A"
192.168.0.106,20.205.243.168,7364,443,6,"Ether / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https PA / Raw"
20.205.243.168,192.168.0.106,443,7364,6,"Ether / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 A / Raw"
20.205.243.168,192.168.0.106,443,7364,6,"Ether / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 A / Raw"
20.205.243.168,192.168.0.106,443,7364,6,"Ether / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 PA / Raw"
192.168.0.106,20.205.243.168,7364,443,6,"Ether / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A"
192.168.0.106,20.205.243.168,7364,443,6,"Ether / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https PA / Raw"
192.168.0.106,20.205.243.168,7364,443,6,"Ether / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https PA / Raw"
192.168.0.106,20.205.243.168,7364,443,6,"Ether / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https PA / Raw"
192.168.0.106,20.205.243.168,7364,443,6,"Ether / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https PA / Raw"
20.205.243.168,192.168.0.106,443,7364,6,"Ether / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 PA / Raw"
20.205.243.168,192.168.0.106,443,7364,6,"Ether / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 PA / Raw"
20.205.243.168,192.168.0.106,443,7364,6,"Ether / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 A"
20.205.243.168,192.168.0.106,443,7364,6,"Ether / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 PA / Raw"
192.168.0.106,20.205.243.168,7364,443,6,"Ether / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A"
192.168.0.106,20.205.243.168,7364,443,6,"Ether / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https PA / Raw"
20.205.243.168,192.168.0.106,443,7364,6,"Ether / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 A"
20.205.243.168,192.168.0.106,443,7364,6,"Ether / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 PA / Raw"
192.168.0.106,20.205.243.168,7364,443,6,"Ether / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A"
192.168.0.106,192.168.0.1,53608,53,17,"Ether / IP / UDP / DNS Qry ""b'dns.msftncsi.com.'"" "
192.168.0.1,192.168.0.106,53,53608,17,"Ether / IP / UDP / DNS Ans ""fd3e:4f5a:5b81::1"" "
20.205.243.168,192.168.0.106,443,7364,6,"Ether / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 A"
20.205.243.168,192.168.0.106,443,7364,6,"Ether / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 PA / Raw"
192.168.0.106,20.205.243.168,7364,443,6,"Ether / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A"
192.168.0.106,192.168.0.1,64660,53,17,"Ether / IP / UDP / DNS Qry ""b'www.msftconnecttest.com.'"" "
192.168.0.1,192.168.0.106,53,64660,17,"Ether / IP / UDP / DNS Ans ""b'ncsi-geo.trafficmanager.net.'"" "
192.168.0.106,23.195.91.99,7365,80,6,"Ether / IP / TCP 192.168.0.106:7365 > 23.195.91.99:http S"
192.168.0.106,192.168.0.1,53713,53,17,"Ether / IP / UDP / DNS Qry ""b'www.msftconnecttest.com.'"" "
192.168.0.106,192.168.0.1,53800,53,17,"Ether / IP / UDP / DNS Qry ""b'ipv6.msftconnecttest.com.'"" "
192.168.0.1,192.168.0.106,53,53713,17,"Ether / IP / UDP / DNS Ans ""23.195.91.99"" "
192.168.0.1,192.168.0.106,53,53800,17,"Ether / IP / UDP / DNS Ans ""b'v6ncsi.msedge.net.'"" "
192.168.0.106,23.195.91.99,7366,80,6,"Ether / IP / TCP 192.168.0.106:7366 > 23.195.91.99:http S"
23.195.91.99,192.168.0.106,80,7366,6,"Ether / IP / TCP 23.195.91.99:http > 192.168.0.106:7366 SA"
192.168.0.106,23.195.91.99,7366,80,6,"Ether / IP / TCP 192.168.0.106:7366 > 23.195.91.99:http A"
