srcip,dstip,sport,dport,proto,data
192.168.192.1,192.168.192.2,137,137,17,"Ether / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Raw"
192.168.0.106,58.223.1.234,8050,8080,6,"Ether / IP / TCP 192.168.0.106:8050 > 58.223.1.234:8080 FA"
58.223.1.234,192.168.0.106,8080,8050,6,"Ether / IP / TCP 58.223.1.234:8080 > 192.168.0.106:8050 PA / Raw"
58.223.1.234,192.168.0.106,8080,8050,6,"Ether / IP / TCP 58.223.1.234:8080 > 192.168.0.106:8050 FA"
192.168.0.106,58.223.1.234,8050,8080,6,"Ether / IP / TCP 192.168.0.106:8050 > 58.223.1.234:8080 RA"
192.168.0.106,116.132.235.204,8057,80,6,"Ether / IP / TCP 192.168.0.106:8057 > 116.132.235.204:http S"
111.206.209.249,192.168.0.106,443,7999,6,"Ether / IP / TCP 111.206.209.249:https > 192.168.0.106:7999 PA / Raw"
111.206.209.249,192.168.0.106,443,7999,6,"Ether / IP / TCP 111.206.209.249:https > 192.168.0.106:7999 FA"
111.206.209.249,192.168.0.106,443,7999,6,"Ether / IP / TCP 111.206.209.249:https > 192.168.0.106:7999 FA"
111.206.209.249,192.168.0.106,443,7999,6,"Ether / IP / TCP 111.206.209.249:https > 192.168.0.106:7999 FPA / Raw"
192.168.0.106,111.206.209.249,7999,443,6,"Ether / IP / TCP 192.168.0.106:7999 > 111.206.209.249:https A"
192.168.0.106,111.206.209.249,7999,443,6,"Ether / IP / TCP 192.168.0.106:7999 > 111.206.209.249:https A"
116.132.235.204,192.168.0.106,80,8057,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:8057 SA"
192.168.0.106,116.132.235.204,8057,80,6,"Ether / IP / TCP 192.168.0.106:8057 > 116.132.235.204:http A"
192.168.0.106,116.132.235.204,8057,80,6,"Ether / IP / TCP 192.168.0.106:8057 > 116.132.235.204:http PA / Raw"
192.168.0.106,116.132.235.204,8057,80,6,"Ether / IP / TCP 192.168.0.106:8057 > 116.132.235.204:http A / Raw"
192.168.0.106,116.132.235.204,8057,80,6,"Ether / IP / TCP 192.168.0.106:8057 > 116.132.235.204:http A / Raw"
192.168.0.106,116.132.235.204,8057,80,6,"Ether / IP / TCP 192.168.0.106:8057 > 116.132.235.204:http PA / Raw"
116.132.235.204,192.168.0.106,80,8057,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:8057 A"
116.132.235.204,192.168.0.106,80,8057,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:8057 A"
116.132.235.204,192.168.0.106,80,8057,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:8057 A"
116.132.235.204,192.168.0.106,80,8057,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:8057 PA / Raw"
116.132.235.204,192.168.0.106,80,8057,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:8057 FA"
192.168.0.106,116.132.235.204,8057,80,6,"Ether / IP / TCP 192.168.0.106:8057 > 116.132.235.204:http A"
192.168.0.106,116.132.235.204,8057,80,6,"Ether / IP / TCP 192.168.0.106:8057 > 116.132.235.204:http FA"
116.132.235.204,192.168.0.106,80,8057,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:8057 A"
192.168.0.106,116.132.235.204,8058,80,6,"Ether / IP / TCP 192.168.0.106:8058 > 116.132.235.204:http S"
116.132.235.204,192.168.0.106,80,8058,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:8058 SA"
192.168.0.106,116.132.235.204,8058,80,6,"Ether / IP / TCP 192.168.0.106:8058 > 116.132.235.204:http A"
192.168.0.106,116.132.235.204,8058,80,6,"Ether / IP / TCP 192.168.0.106:8058 > 116.132.235.204:http PA / Raw"
192.168.0.106,116.132.235.204,8058,80,6,"Ether / IP / TCP 192.168.0.106:8058 > 116.132.235.204:http A / Raw"
192.168.0.106,116.132.235.204,8058,80,6,"Ether / IP / TCP 192.168.0.106:8058 > 116.132.235.204:http A / Raw"
192.168.0.106,116.132.235.204,8058,80,6,"Ether / IP / TCP 192.168.0.106:8058 > 116.132.235.204:http PA / Raw"
116.132.235.204,192.168.0.106,80,8058,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:8058 A"
116.132.235.204,192.168.0.106,80,8058,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:8058 A"
116.132.235.204,192.168.0.106,80,8058,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:8058 A"
116.132.235.204,192.168.0.106,80,8058,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:8058 PA / Raw"
116.132.235.204,192.168.0.106,80,8058,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:8058 FA"
192.168.0.106,116.132.235.204,8058,80,6,"Ether / IP / TCP 192.168.0.106:8058 > 116.132.235.204:http A"
192.168.0.106,116.132.235.204,8058,80,6,"Ether / IP / TCP 192.168.0.106:8058 > 116.132.235.204:http FA"
116.132.235.204,192.168.0.106,80,8058,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:8058 A"
192.168.192.1,192.168.192.2,137,137,17,"Ether / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Raw"
192.168.0.106,192.168.0.1,60938,53,17,"Ether / IP / UDP / DNS Qry ""b'config.edge.skype.com.'"" "
192.168.0.1,192.168.0.106,53,60938,17,"Ether / IP / UDP / DNS Ans ""b'config.edge.skype.com.trafficmanager.net.'"" "
