data,flowmember,label,classes
b'her / IP / TCP 192.168.0.106:1595 > 116.132.235.204:http ',1,,
b'her / IP / TCP 192.168.0.106:1595 > 116.132.235.204:http ',1,,
b'her / IP / TCP 192.168.0.106:1595 > 116.132.235.204:http PA / Ra',1,,
b'her / IP / TCP 192.168.0.106:1595 > 116.132.235.204:http A / Ra',1,,
b'her / IP / TCP 192.168.0.106:1595 > 116.132.235.204:http A / Ra',1,,
b'her / IP / TCP 192.168.0.106:1595 > 116.132.235.204:http PA / Ra',1,,
b'her / IP / TCP 192.168.0.106:1595 > 116.132.235.204:http ',2,,
b'her / IP / TCP 192.168.0.106:1595 > 116.132.235.204:http F',2,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:1595 S',3,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:1595 ',3,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:1595 ',3,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:1595 ',3,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:1595 PA / Ra',3,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:1595 F',3,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:1595 ',4,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",4,,
"b'her / IP / UDP / DNS Ans ""116.132.235.204""'",5,,
b'her / IP / TCP 192.168.0.106:1596 > 116.132.235.204:http ',6,,
b'her / IP / TCP 192.168.0.106:1596 > 116.132.235.204:http ',6,,
b'her / IP / TCP 192.168.0.106:1596 > 116.132.235.204:http PA / Ra',6,,
b'her / IP / TCP 192.168.0.106:1596 > 116.132.235.204:http A / Ra',6,,
b'her / IP / TCP 192.168.0.106:1596 > 116.132.235.204:http A / Ra',6,,
b'her / IP / TCP 192.168.0.106:1596 > 116.132.235.204:http PA / Ra',6,,
b'her / IP / TCP 192.168.0.106:1596 > 116.132.235.204:http ',7,,
b'her / IP / TCP 192.168.0.106:1596 > 116.132.235.204:http F',7,,
b'her / IP / TCP 192.168.0.106:1596 > 116.132.235.204:http F',7,,
b'her / IP / TCP 192.168.0.106:1596 > 116.132.235.204:http F',7,,
b'her / IP / TCP 192.168.0.106:1596 > 116.132.235.204:http F',7,,
b'her / IP / TCP 192.168.0.106:1596 > 116.132.235.204:http F',7,,
b'her / IP / TCP 192.168.0.106:1596 > 116.132.235.204:http F',7,,
b'her / IP / TCP 192.168.0.106:1596 > 116.132.235.204:http R',8,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:1596 S',8,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:1596 ',8,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:1596 ',8,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:1596 ',8,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:1596 PA / Ra',8,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:1596 F',8,,
b'her / IP / TCP 116.130.230.27:https > 192.168.0.106:11670 PA / Ra',9,,
b'her / IP / TCP 192.168.0.106:11670 > 116.130.230.27:https ',10,,
b'her / IP / TCP 192.168.0.106:1589 > 110.242.68.4:http F',11,,
b'her / IP / TCP 192.168.0.106:1589 > 110.242.68.4:http F',11,,
b'her / IP / TCP 192.168.0.106:1589 > 110.242.68.4:http R',11,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",12,,
"b'her / IP / UDP / DNS Ans ""b\'static-pcs-sdk-server.alibaba.com.gds.alibabadns.com.\'""'",13,,
b'her / IP / TCP 192.168.0.106:1597 > 116.132.235.228:http ',14,,
b'her / IP / TCP 192.168.0.106:1597 > 116.132.235.228:http ',14,,
b'her / IP / TCP 192.168.0.106:1597 > 116.132.235.228:http PA / Ra',14,,
b'her / IP / TCP 192.168.0.106:1597 > 116.132.235.228:http A / Ra',14,,
b'her / IP / TCP 192.168.0.106:1597 > 116.132.235.228:http A / Ra',14,,
b'her / IP / TCP 192.168.0.106:1597 > 116.132.235.228:http PA / Ra',14,,
b'her / IP / TCP 192.168.0.106:1597 > 116.132.235.228:http ',15,,
b'her / IP / TCP 192.168.0.106:1597 > 116.132.235.228:http F',15,,
b'her / IP / TCP 192.168.0.106:1597 > 116.132.235.228:http F',15,,
b'her / IP / TCP 192.168.0.106:1597 > 116.132.235.228:http F',15,,
b'her / IP / TCP 192.168.0.106:1597 > 116.132.235.228:http F',15,,
b'her / IP / TCP 192.168.0.106:1597 > 116.132.235.228:http F',15,,
b'her / IP / TCP 192.168.0.106:1597 > 116.132.235.228:http F',15,,
b'her / IP / TCP 192.168.0.106:1597 > 116.132.235.228:http R',16,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',16,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',16,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',16,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',16,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',16,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',16,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:1597 S',17,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:1597 ',17,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:1597 ',17,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:1597 ',17,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:1597 PA / Ra',17,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:1597 F',17,,
b'her / IP / TCP 192.168.0.106:1598 > 116.132.235.228:http ',18,,
b'her / IP / TCP 192.168.0.106:1598 > 116.132.235.228:http ',18,,
b'her / IP / TCP 192.168.0.106:1598 > 116.132.235.228:http PA / Ra',18,,
b'her / IP / TCP 192.168.0.106:1598 > 116.132.235.228:http A / Ra',18,,
b'her / IP / TCP 192.168.0.106:1598 > 116.132.235.228:http A / Ra',18,,
b'her / IP / TCP 192.168.0.106:1598 > 116.132.235.228:http PA / Ra',18,,
b'her / IP / TCP 192.168.0.106:1598 > 116.132.235.228:http ',19,,
b'her / IP / TCP 192.168.0.106:1598 > 116.132.235.228:http F',19,,
b'her / IP / TCP 192.168.0.106:1598 > 116.132.235.228:http F',19,,
b'her / IP / TCP 192.168.0.106:1598 > 116.132.235.228:http F',19,,
b'her / IP / TCP 192.168.0.106:1598 > 116.132.235.228:http F',19,,
b'her / IP / TCP 192.168.0.106:1598 > 116.132.235.228:http F',19,,
b'her / IP / TCP 192.168.0.106:1598 > 116.132.235.228:http F',19,,
b'her / IP / TCP 192.168.0.106:1598 > 116.132.235.228:http R',20,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:1598 S',20,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:1598 ',20,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:1598 ',20,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:1598 ',20,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:1598 PA / Ra',20,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:1598 F',20,,
b'her / IP / TCP 192.168.0.106:1599 > 116.132.235.228:http ',21,,
b'her / IP / TCP 192.168.0.106:1599 > 116.132.235.228:http ',21,,
b'her / IP / TCP 192.168.0.106:1599 > 116.132.235.228:http PA / Ra',21,,
b'her / IP / TCP 192.168.0.106:1599 > 116.132.235.228:http A / Ra',21,,
b'her / IP / TCP 192.168.0.106:1599 > 116.132.235.228:http A / Ra',21,,
b'her / IP / TCP 192.168.0.106:1599 > 116.132.235.228:http PA / Ra',21,,
b'her / IP / TCP 192.168.0.106:1599 > 116.132.235.228:http ',22,,
b'her / IP / TCP 192.168.0.106:1599 > 116.132.235.228:http F',22,,
b'her / IP / TCP 192.168.0.106:1599 > 116.132.235.228:http F',22,,
b'her / IP / TCP 192.168.0.106:1599 > 116.132.235.228:http F',22,,
b'her / IP / TCP 192.168.0.106:1599 > 116.132.235.228:http F',22,,
b'her / IP / TCP 192.168.0.106:1599 > 116.132.235.228:http F',22,,
b'her / IP / TCP 192.168.0.106:1599 > 116.132.235.228:http F',22,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:1599 S',23,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:1599 ',23,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:1599 ',23,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:1599 ',23,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:1599 PA / Ra',23,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:1599 F',23,,
b'her / IP / TCP 140.82.113.25:https > 192.168.0.106:7363 PA / Ra',24,,
b'her / IP / TCP 140.82.113.25:https > 192.168.0.106:7363 A / Paddin',24,,
b'her / IP / TCP 192.168.0.106:7363 > 140.82.113.25:https PA / Ra',25,,
b'her / IP / TCP 192.168.0.106:1600 > 116.132.235.228:http ',26,,
b'her / IP / TCP 192.168.0.106:1600 > 116.132.235.228:http ',26,,
b'her / IP / TCP 192.168.0.106:1600 > 116.132.235.228:http PA / Ra',26,,
b'her / IP / TCP 192.168.0.106:1600 > 116.132.235.228:http A / Ra',26,,
b'her / IP / TCP 192.168.0.106:1600 > 116.132.235.228:http A / Ra',26,,
b'her / IP / TCP 192.168.0.106:1600 > 116.132.235.228:http PA / Ra',26,,
b'her / IP / TCP 192.168.0.106:1600 > 116.132.235.228:http ',27,,
b'her / IP / TCP 192.168.0.106:1600 > 116.132.235.228:http F',27,,
b'her / IP / TCP 192.168.0.106:1600 > 116.132.235.228:http F',27,,
b'her / IP / TCP 192.168.0.106:1600 > 116.132.235.228:http F',27,,
b'her / IP / TCP 192.168.0.106:1600 > 116.132.235.228:http F',27,,
b'her / IP / TCP 192.168.0.106:1600 > 116.132.235.228:http F',27,,
b'her / IP / TCP 192.168.0.106:1600 > 116.132.235.228:http F',27,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:1600 S',28,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:1600 ',28,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:1600 ',28,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:1600 ',28,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:1600 PA / Ra',28,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:1600 F',28,,
