data,flowmember,label,classes
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2448 ',1,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2448 ',1,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2448 ',1,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2448 ',1,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2448 ',1,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2448 ',1,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2448 ',2,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2448 PA / Ra',2,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2448 F',2,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2448 ',2,,
b'her / IP / TCP 192.168.180.164:2448 > 210.22.155.34:8080 A / Ra',3,,
b'her / IP / TCP 192.168.180.164:2448 > 210.22.155.34:8080 A / Ra',3,,
b'her / IP / TCP 192.168.180.164:2448 > 210.22.155.34:8080 PA / Ra',3,,
b'her / IP / TCP 192.168.180.164:2448 > 210.22.155.34:8080 A / Ra',3,,
b'her / IP / TCP 192.168.180.164:2448 > 210.22.155.34:8080 A / Ra',3,,
b'her / IP / TCP 192.168.180.164:2448 > 210.22.155.34:8080 A / Ra',3,,
b'her / IP / TCP 192.168.180.164:2448 > 210.22.155.34:8080 A / Ra',4,,
b'her / IP / TCP 192.168.180.164:2448 > 210.22.155.34:8080 FPA / Ra',4,,
b'her / IP / TCP 192.168.180.164:2448 > 210.22.155.34:8080 R',4,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2445 ',5,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2445 ',5,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2445 ',5,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2445 ',5,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2445 ',5,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2445 ',5,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2445 ',6,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2445 ',6,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2445 ',6,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2445 ',6,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2445 ',6,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2445 ',6,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2445 ',6,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2445 ',7,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2445 PA / Ra',7,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2445 F',7,,
b'her / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 A / Ra',8,,
b'her / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 PA / Ra',8,,
b'her / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 A / Ra',8,,
b'her / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 A / Ra',8,,
b'her / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 A / Ra',8,,
b'her / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 A / Ra',8,,
b'her / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 A / Ra',9,,
b'her / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 PA / Ra',9,,
b'her / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 A / Ra',9,,
b'her / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 A / Ra',9,,
b'her / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 A / Ra',9,,
b'her / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 A / Ra',9,,
b'her / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 PA / Ra',9,,
b'her / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 A / Ra',10,,
b'her / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 A / Ra',10,,
b'her / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 A / Ra',10,,
b'her / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 A / Ra',10,,
b'her / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 A / Ra',10,,
b'her / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 FPA / Ra',10,,
b'her / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 FPA / Ra',10,,
b'her / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 R',11,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",11,,
"b'her / IP / UDP / DNS Qry ""b\'h5.qzone.qq.com.\'""'",11,,
"b'her / IP / UDP / DNS Ans ""b\'static-pcs-sdk-server.alibaba.com.gds.alibabadns.com.\'""'",12,,
"b'her / IP / UDP / DNS Ans ""14.18.180.113""'",12,,
b'her / IP / TCP 192.168.180.164:2450 > 203.119.175.213:http ',13,,
b'her / IP / TCP 192.168.180.164:2450 > 203.119.175.213:http ',13,,
b'her / IP / TCP 192.168.180.164:2450 > 203.119.175.213:http PA / Ra',13,,
b'her / IP / TCP 192.168.180.164:2450 > 203.119.175.213:http A / Ra',13,,
b'her / IP / TCP 192.168.180.164:2450 > 203.119.175.213:http A / Ra',13,,
b'her / IP / TCP 192.168.180.164:2450 > 203.119.175.213:http PA / Ra',13,,
b'her / IP / TCP 192.168.180.164:2450 > 203.119.175.213:http ',14,,
b'her / IP / TCP 192.168.180.164:2450 > 203.119.175.213:http PA / Ra',14,,
b'her / IP / TCP 192.168.180.164:2450 > 203.119.175.213:http A / Ra',14,,
b'her / IP / TCP 192.168.180.164:2450 > 203.119.175.213:http A / Ra',14,,
