data,flowmember,label,classes
b'her / IP / TCP 42.236.89.187:https > 192.168.0.106:7704 A / Ra',1,,
b'her / IP / TCP 42.236.89.187:https > 192.168.0.106:7704 A / Ra',1,,
b'her / IP / TCP 42.236.89.187:https > 192.168.0.106:7704 A / Ra',1,,
b'her / IP / TCP 42.236.89.187:https > 192.168.0.106:7704 A / Ra',1,,
b'her / IP / TCP 42.236.89.187:https > 192.168.0.106:7704 A / Ra',1,,
b'her / IP / TCP 42.236.89.187:https > 192.168.0.106:7704 PA / Ra',1,,
b'her / IP / TCP 42.236.89.187:https > 192.168.0.106:7704 F',2,,
b'her / IP / TCP 192.168.0.106:7704 > 42.236.89.187:https ',2,,
b'her / IP / TCP 192.168.0.106:7704 > 42.236.89.187:https PA / Ra',2,,
b'her / IP / TCP 192.168.0.106:7704 > 42.236.89.187:https F',2,,
b'her / IP / TCP 192.168.0.106:7704 > 42.236.89.187:https ',2,,
b'her / IP / TCP 192.168.0.106:7705 > 157.255.191.46:http ',3,,
b'her / IP / TCP 192.168.0.106:7705 > 157.255.191.46:http ',3,,
b'her / IP / TCP 192.168.0.106:7705 > 157.255.191.46:http PA / Ra',3,,
b'her / IP / TCP 192.168.0.106:7705 > 157.255.191.46:http ',3,,
b'her / IP / TCP 192.168.0.106:7705 > 157.255.191.46:http F',3,,
b'her / IP / TCP 58.223.1.234:8080 > 192.168.0.106:7647 A / Paddin',4,,
b'her / IP / TCP 58.223.1.234:8080 > 192.168.0.106:7647 A / Paddin',4,,
b'her / IP / TCP 58.223.1.234:8080 > 192.168.0.106:7647 PA / Ra',4,,
b'her / IP / TCP 58.223.1.234:8080 > 192.168.0.106:7647 F',4,,
b'her / IP / TCP 192.168.0.106:7647 > 58.223.1.234:8080 R',5,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7701 A / Ra',6,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7701 PA / Ra',6,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7701 F',6,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7701 ',6,,
b'her / IP / TCP 192.168.0.106:7701 > 157.255.191.46:http ',7,,
b'her / IP / TCP 192.168.0.106:7701 > 157.255.191.46:http F',7,,
b'her / IP / TCP 192.168.0.106:14800 > 157.255.191.89:8080 ',8,,
b'her / IP / TCP 192.168.0.106:14800 > 157.255.191.89:8080 PA / Ra',8,,
b'her / IP / TCP 192.168.0.106:14800 > 157.255.191.89:8080 ',8,,
b'her / IP / TCP 192.168.0.106:7706 > 157.255.191.46:http ',9,,
b'her / IP / TCP 192.168.0.106:7706 > 157.255.191.46:http ',9,,
b'her / IP / TCP 192.168.0.106:7706 > 157.255.191.46:http PA / Ra',9,,
b'her / IP / TCP 192.168.0.106:7706 > 157.255.191.46:http ',9,,
b'her / IP / TCP 192.168.0.106:7706 > 157.255.191.46:http F',9,,
b'her / IP / TCP 192.168.0.106:7706 > 157.255.191.46:http F',9,,
b'her / IP / TCP 192.168.0.106:7707 > 157.255.191.46:http ',10,,
b'her / IP / TCP 192.168.0.106:7707 > 157.255.191.46:http ',10,,
b'her / IP / TCP 192.168.0.106:7707 > 157.255.191.46:http PA / Ra',10,,
b'her / IP / TCP 192.168.0.106:7707 > 157.255.191.46:http ',10,,
b'her / IP / TCP 192.168.0.106:7707 > 157.255.191.46:http F',10,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7705 S',11,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7705 ',11,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7705 PA / Ra',11,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7705 F',11,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7705 ',11,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7706 S',12,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7706 ',12,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7706 A / Ra',12,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7706 PA / Ra',12,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7706 F',12,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7706 ',12,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7707 S',13,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7707 ',13,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7707 PA / Ra',13,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7707 F',13,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7707 ',13,,
b'her / IP / TCP 192.168.0.106:7708 > 157.255.191.46:http ',14,,
b'her / IP / TCP 192.168.0.106:7708 > 157.255.191.46:http ',14,,
b'her / IP / TCP 192.168.0.106:7708 > 157.255.191.46:http A / Ra',14,,
b'her / IP / TCP 192.168.0.106:7708 > 157.255.191.46:http A / Ra',14,,
b'her / IP / TCP 192.168.0.106:7708 > 157.255.191.46:http A / Ra',14,,
b'her / IP / TCP 192.168.0.106:7708 > 157.255.191.46:http A / Ra',14,,
b'her / IP / TCP 192.168.0.106:7708 > 157.255.191.46:http PA / Ra',15,,
b'her / IP / TCP 192.168.0.106:7708 > 157.255.191.46:http ',15,,
b'her / IP / TCP 192.168.0.106:7708 > 157.255.191.46:http F',15,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7708 S',16,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7708 ',16,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7708 ',16,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7708 ',16,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7708 ',16,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7708 ',16,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7708 A / Ra',17,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7708 PA / Ra',17,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7708 F',17,,
b'her / IP / TCP 157.255.191.46:http > 192.168.0.106:7708 ',17,,
"b'her / IP / UDP / DNS Qry ""b\'dns.msftncsi.com.\'""'",18,,
b'her / IP / TCP 192.168.0.106:7698 > 157.255.191.46:http F',19,,
b'her / IP / TCP 192.168.0.106:7698 > 157.255.191.46:http F',19,,
b'her / IP / TCP 192.168.0.106:7698 > 157.255.191.46:http F',19,,
b'her / IP / TCP 192.168.0.106:7698 > 157.255.191.46:http F',19,,
"b'her / IP / UDP / DNS Ans ""fd3e:4f5a:5b81::1""'",20,,
b'her / IP / TCP 192.168.0.106:13404 > 192.168.0.1:domain ',21,,
b'her / IP / TCP 192.168.0.106:13404 > 192.168.0.1:domain ',21,,
b'her / IP / TCP 192.168.0.106:13404 > 192.168.0.1:domain ',21,,
b'her / IP / TCP 192.168.0.106:13404 > 192.168.0.1:domain ',21,,
b'her / IP / TCP 192.168.0.1:domain > 192.168.0.106:13404 R',22,,
b'her / IP / TCP 192.168.0.1:domain > 192.168.0.106:13404 R',22,,
b'her / IP / TCP 192.168.0.1:domain > 192.168.0.106:13404 R',22,,
b'her / IP / TCP 192.168.0.1:domain > 192.168.0.106:13404 R',22,,
b'her / IP / TCP 192.168.0.106:13405 > 157.255.4.143:http ',23,,
