data,flowmember,label,classes
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Ra',1,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Ra',1,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Ra',1,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Ra',1,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http ',1,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Ra',1,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Ra',2,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Ra',2,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Ra',2,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http ',2,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Ra',2,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Ra',2,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Ra',2,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Ra',3,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http ',3,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Ra',3,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Ra',3,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Ra',3,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Ra',3,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http ',3,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Ra',4,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Ra',4,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Ra',4,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http ',4,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Ra',4,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Ra',4,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Ra',4,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Ra',5,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http ',5,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Ra',5,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Ra',5,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Ra',5,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Ra',5,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http ',5,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Ra',6,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Ra',6,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Ra',6,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Ra',6,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http ',6,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Ra',6,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Ra',6,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Ra',7,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Ra',7,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http ',7,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Ra',7,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Ra',7,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Ra',7,,
b'her / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Ra',7,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 ',8,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Ra',8,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Ra',8,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 ',8,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 ',8,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Ra',8,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Ra',9,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 ',9,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 ',9,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Ra',9,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Ra',9,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 ',9,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 ',9,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Ra',10,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Ra',10,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 ',10,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Ra',10,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Ra',10,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 ',10,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Ra',10,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Ra',11,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 ',11,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Ra',11,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Ra',11,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 ',11,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 ',11,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Ra',11,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Ra',12,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 ',12,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 ',12,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Ra',12,,
b'her / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Ra',12,,
b'her / IP / TCP 192.168.1.116:11568 > 23.203.135.97:https F',13,,
b'her / IP / TCP 192.168.1.116:11568 > 23.203.135.97:https F',13,,
b'her / IP / TCP 192.168.1.116:11567 > 202.89.233.96:https F',14,,
