data,flowmember,label,classes
"b'her / IP / UDP / DNS Qry ""b\'cn.bing.com.\'""'",1,,
"b'her / IP / UDP / DNS Qry ""b\'mrodevicemgr.officeapps.live.com.\'""'",1,,
"b'her / IP / UDP / DNS Qry ""b\'datarouter.ol.epicgames.com.\'""'",1,,
"b'her / IP / UDP / DNS Qry ""b\'launcher-public-service-prod06.ol.epicgames.com.\'""'",1,,
"b'her / IP / UDP / DNS Ans ""b\'cn-bing-com.cn.a-0001.a-msedge.net.\'""'",2,,
"b'her / IP / UDP / DNS Ans ""b\'prod.mrodevicemgr.live.com.akadns.net.\'""'",2,,
"b'her / IP / UDP / DNS Ans ""b\'datarouter-weighted.ol.epicgames.com.\'""'",2,,
b'her / IP / TCP 192.168.0.106:9412 > 202.89.233.100:https ',3,,
b'her / IP / TCP 192.168.0.106:9412 > 202.89.233.100:https ',3,,
b'her / IP / TCP 192.168.0.106:9412 > 202.89.233.100:https PA / Ra',3,,
b'her / IP / TCP 192.168.0.106:9412 > 202.89.233.100:https ',3,,
b'her / IP / TCP 192.168.0.106:9412 > 202.89.233.100:https ',3,,
b'her / IP / TCP 192.168.0.106:9412 > 202.89.233.100:https PA / Ra',3,,
b'her / IP / TCP 192.168.0.106:9412 > 202.89.233.100:https ',4,,
b'her / IP / TCP 202.89.233.100:https > 192.168.0.106:9412 S',4,,
b'her / IP / TCP 202.89.233.100:https > 192.168.0.106:9412 ',4,,
b'her / IP / TCP 202.89.233.100:https > 192.168.0.106:9412 A / Ra',4,,
b'her / IP / TCP 202.89.233.100:https > 192.168.0.106:9412 A / Ra',4,,
b'her / IP / TCP 202.89.233.100:https > 192.168.0.106:9412 A / Ra',4,,
b'her / IP / TCP 202.89.233.100:https > 192.168.0.106:9412 A / Ra',4,,
b'her / IP / TCP 202.89.233.100:https > 192.168.0.106:9412 A / Ra',5,,
b'her / IP / TCP 202.89.233.100:https > 192.168.0.106:9412 PA / Ra',5,,
b'her / IP / TCP 202.89.233.100:https > 192.168.0.106:9412 ',5,,
b'her / IP / TCP 202.89.233.100:https > 192.168.0.106:9412 PA / Ra',5,,
b'her / IP / TCP 202.89.233.100:https > 192.168.0.106:9412 PA / Ra',5,,
b'her / IP / TCP 192.168.0.106:9413 > 116.132.235.204:http ',6,,
b'her / IP / TCP 192.168.0.106:9413 > 116.132.235.204:http ',6,,
b'her / IP / TCP 192.168.0.106:9413 > 116.132.235.204:http PA / Ra',6,,
b'her / IP / TCP 192.168.0.106:9413 > 116.132.235.204:http A / Ra',6,,
b'her / IP / TCP 192.168.0.106:9413 > 116.132.235.204:http A / Ra',6,,
b'her / IP / TCP 192.168.0.106:9413 > 116.132.235.204:http PA / Ra',6,,
b'her / IP / TCP 192.168.0.106:9413 > 116.132.235.204:http ',7,,
b'her / IP / TCP 192.168.0.106:9413 > 116.132.235.204:http F',7,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:9413 S',8,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:9413 ',8,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:9413 ',8,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:9413 ',8,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:9413 PA / Ra',8,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:9413 F',8,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:9413 ',9,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',9,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',9,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',9,,
b'her / IP / TCP 192.168.0.106:9414 > 110.242.68.4:http ',10,,
b'her / IP / TCP 192.168.0.106:9414 > 110.242.68.4:http ',10,,
b'her / IP / TCP 192.168.0.106:9414 > 110.242.68.4:http F',10,,
