data,flowmember,label,classes
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10543 ',1,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10543 ',1,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10543 ',1,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10543 ',1,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10543 ',1,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10543 ',1,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10543 ',2,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10543 PA / Ra',2,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10543 F',2,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10543 ',2,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10541 ',3,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10541 PA / Ra',3,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10541 F',3,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10539 ',4,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10539 ',4,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10539 ',4,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10539 PA / Ra',4,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10539 F',4,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10544 ',5,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10544 ',5,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10544 ',5,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10544 ',5,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10544 PA / Ra',5,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10544 F',5,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10546 ',6,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10546 ',6,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10546 PA / Ra',6,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10546 F',6,,
b'her / IP / TCP 192.168.180.164:10541 > 58.49.35.34:8080 R',7,,
b'her / IP / TCP 192.168.180.164:10543 > 58.49.35.34:8080 A / Ra',8,,
b'her / IP / TCP 192.168.180.164:10543 > 58.49.35.34:8080 A / Ra',8,,
b'her / IP / TCP 192.168.180.164:10543 > 58.49.35.34:8080 A / Ra',8,,
b'her / IP / TCP 192.168.180.164:10543 > 58.49.35.34:8080 FPA / Ra',8,,
b'her / IP / TCP 192.168.180.164:10543 > 58.49.35.34:8080 R',8,,
b'her / IP / TCP 192.168.180.164:10539 > 58.49.35.34:8080 A / Ra',9,,
b'her / IP / TCP 192.168.180.164:10539 > 58.49.35.34:8080 A / Ra',9,,
b'her / IP / TCP 192.168.180.164:10539 > 58.49.35.34:8080 FPA / Ra',9,,
b'her / IP / TCP 192.168.180.164:10539 > 58.49.35.34:8080 R',9,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10542 ',10,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10542 ',10,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10542 ',10,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10542 ',10,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10542 PA / Ra',10,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.180.164:10542 F',10,,
b'her / IP / TCP 192.168.180.164:10542 > 58.49.35.34:8080 R',11,,
b'her / IP / TCP 192.168.180.164:10544 > 58.49.35.34:8080 R',12,,
b'her / IP / TCP 192.168.180.164:10546 > 58.49.35.34:8080 R',13,,
b'her / IP / TCP 192.168.180.164:10530 > 58.49.35.34:8080 F',14,,
b'her / IP / TCP 192.168.180.164:10530 > 58.49.35.34:8080 F',14,,
b'her / IP / TCP 192.168.180.164:10530 > 58.49.35.34:8080 R',14,,
b'her / IP / TCP 173.222.248.134:https > 192.168.180.164:10510 PA / Ra',15,,
b'her / IP / TCP 173.222.248.134:https > 192.168.180.164:10510 PA / Ra',15,,
b'her / IP / TCP 173.222.248.134:https > 192.168.180.164:10510 F',15,,
b'her / IP / TCP 192.168.180.164:10510 > 173.222.248.134:https ',16,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",17,,
"b'her / IP / UDP / DNS Ans ""b\'static-pcs-sdk-server.alibaba.com.gds.alibabadns.com.\'""'",18,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http ',19,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http ',19,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',19,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',19,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',19,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',19,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http ',20,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',20,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',20,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',20,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',20,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http ',20,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',20,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',21,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',21,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',21,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http ',21,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',21,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',21,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',21,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',22,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http ',22,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',22,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',22,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',22,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',22,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http ',22,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',23,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',23,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',23,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',23,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http ',23,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',23,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',23,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',24,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',24,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http ',24,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',24,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',24,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',24,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',24,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http ',25,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',25,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',25,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',25,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',25,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http ',25,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',25,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',26,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',26,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',26,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http ',26,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',26,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',26,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',26,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',27,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http ',27,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',27,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',27,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',27,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',27,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http ',27,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',28,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',28,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',28,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',28,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http ',28,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',28,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',28,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',29,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',29,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http ',29,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',29,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',29,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',29,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',29,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http ',30,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',30,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',30,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http A / Ra',30,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http PA / Ra',30,,
b'her / IP / TCP 192.168.180.164:10547 > 203.119.144.59:http ',30,,
b'her / IP / TCP 203.119.144.59:http > 192.168.180.164:10547 S',31,,
b'her / IP / TCP 203.119.144.59:http > 192.168.180.164:10547 ',31,,
b'her / IP / TCP 203.119.144.59:http > 192.168.180.164:10547 ',31,,
b'her / IP / TCP 203.119.144.59:http > 192.168.180.164:10547 ',31,,
b'her / IP / TCP 203.119.144.59:http > 192.168.180.164:10547 PA / Ra',31,,
b'her / IP / TCP 203.119.144.59:http > 192.168.180.164:10547 PA / Ra',31,,
b'her / IP / TCP 203.119.144.59:http > 192.168.180.164:10547 ',32,,
b'her / IP / TCP 203.119.144.59:http > 192.168.180.164:10547 ',32,,
b'her / IP / TCP 203.119.144.59:http > 192.168.180.164:10547 PA / Ra',32,,
b'her / IP / TCP 203.119.144.59:http > 192.168.180.164:10547 PA / Ra',32,,
b'her / IP / TCP 203.119.144.59:http > 192.168.180.164:10547 ',32,,
b'her / IP / TCP 203.119.144.59:http > 192.168.180.164:10547 ',32,,
b'her / IP / TCP 203.119.144.59:http > 192.168.180.164:10547 PA / Ra',32,,
b'her / IP / TCP 203.119.144.59:http > 192.168.180.164:10547 PA / Ra',33,,
b'her / IP / TCP 203.119.144.59:http > 192.168.180.164:10547 ',33,,
b'her / IP / TCP 203.119.144.59:http > 192.168.180.164:10547 ',33,,
b'her / IP / TCP 203.119.144.59:http > 192.168.180.164:10547 PA / Ra',33,,
b'her / IP / TCP 203.119.144.59:http > 192.168.180.164:10547 PA / Ra',33,,
b'her / IP / TCP 203.119.144.59:http > 192.168.180.164:10547 ',33,,
b'her / IP / TCP 203.119.144.59:http > 192.168.180.164:10547 PA / Ra',33,,
b'her / IP / TCP 203.119.144.59:http > 192.168.180.164:10547 PA / Ra',34,,
b'her / IP / TCP 203.119.144.59:http > 192.168.180.164:10547 ',34,,
b'her / IP / TCP 203.119.144.59:http > 192.168.180.164:10547 PA / Ra',34,,
b'her / IP / TCP 203.119.144.59:http > 192.168.180.164:10547 PA / Ra',34,,
b'her / IP / TCP 203.119.144.59:http > 192.168.180.164:10547 ',34,,
b'her / IP / TCP 203.119.144.59:http > 192.168.180.164:10547 PA / Ra',34,,
b'her / IP / TCP 203.119.144.59:http > 192.168.180.164:10547 PA / Ra',34,,
