data,flowmember,label,classes
b'her / IP / TCP 192.168.0.106:8623 > 116.132.235.204:http ',1,,
b'her / IP / TCP 192.168.0.106:8623 > 116.132.235.204:http ',1,,
b'her / IP / TCP 192.168.0.106:8623 > 116.132.235.204:http PA / Ra',1,,
b'her / IP / TCP 192.168.0.106:8623 > 116.132.235.204:http A / Ra',1,,
b'her / IP / TCP 192.168.0.106:8623 > 116.132.235.204:http A / Ra',1,,
b'her / IP / TCP 192.168.0.106:8623 > 116.132.235.204:http PA / Ra',1,,
b'her / IP / TCP 192.168.0.106:8623 > 116.132.235.204:http ',2,,
b'her / IP / TCP 192.168.0.106:8623 > 116.132.235.204:http F',2,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8623 S',3,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8623 ',3,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8623 ',3,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8623 ',3,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8623 PA / Ra',3,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8623 F',3,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8623 ',4,,
b'her / IP / TCP 124.236.26.168:http > 192.168.0.106:8570 F',4,,
b'her / IP / TCP 124.236.26.168:http > 192.168.0.106:8570 ',4,,
b'her / IP / TCP 192.168.0.106:8570 > 124.236.26.168:http ',5,,
b'her / IP / TCP 192.168.0.106:8570 > 124.236.26.168:http F',5,,
b'her / IP / TCP 192.168.0.106:8614 > 110.242.68.3:http F',6,,
b'her / IP / TCP 192.168.0.106:8614 > 110.242.68.3:http F',6,,
b'her / IP / TCP 192.168.0.106:8614 > 110.242.68.3:http R',6,,
b'her / IP / TCP 192.168.0.106:8624 > 116.132.235.204:http ',7,,
b'her / IP / TCP 192.168.0.106:8624 > 116.132.235.204:http ',7,,
b'her / IP / TCP 192.168.0.106:8624 > 116.132.235.204:http PA / Ra',7,,
b'her / IP / TCP 192.168.0.106:8624 > 116.132.235.204:http A / Ra',7,,
b'her / IP / TCP 192.168.0.106:8624 > 116.132.235.204:http A / Ra',7,,
b'her / IP / TCP 192.168.0.106:8624 > 116.132.235.204:http PA / Ra',7,,
b'her / IP / TCP 192.168.0.106:8624 > 116.132.235.204:http ',8,,
b'her / IP / TCP 192.168.0.106:8624 > 116.132.235.204:http F',8,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8624 S',9,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8624 ',9,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8624 ',9,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8624 ',9,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8624 ',9,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8624 PA / Ra',9,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8624 F',10,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8624 ',10,,
b'her / IP / TCP 192.168.0.106:8625 > 116.132.235.204:http ',11,,
b'her / IP / TCP 192.168.0.106:8625 > 116.132.235.204:http ',11,,
b'her / IP / TCP 192.168.0.106:8625 > 116.132.235.204:http PA / Ra',11,,
b'her / IP / TCP 192.168.0.106:8625 > 116.132.235.204:http A / Ra',11,,
b'her / IP / TCP 192.168.0.106:8625 > 116.132.235.204:http A / Ra',11,,
b'her / IP / TCP 192.168.0.106:8625 > 116.132.235.204:http PA / Ra',11,,
b'her / IP / TCP 192.168.0.106:8625 > 116.132.235.204:http ',12,,
b'her / IP / TCP 192.168.0.106:8625 > 116.132.235.204:http F',12,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8625 S',13,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8625 ',13,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8625 ',13,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8625 ',13,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8625 PA / Ra',13,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8625 F',13,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8625 ',14,,
b'her / IP / TCP 192.168.0.106:8626 > 116.132.235.204:http ',14,,
b'her / IP / TCP 192.168.0.106:8626 > 116.132.235.204:http ',14,,
b'her / IP / TCP 192.168.0.106:8626 > 116.132.235.204:http PA / Ra',14,,
b'her / IP / TCP 192.168.0.106:8626 > 116.132.235.204:http A / Ra',14,,
b'her / IP / TCP 192.168.0.106:8626 > 116.132.235.204:http A / Ra',14,,
b'her / IP / TCP 192.168.0.106:8626 > 116.132.235.204:http PA / Ra',14,,
b'her / IP / TCP 192.168.0.106:8626 > 116.132.235.204:http ',15,,
