srcip,dstip,sport,dport,proto,data
116.130.230.27,192.168.0.106,443,4167,6,"Ether / IP / TCP 116.130.230.27:https > 192.168.0.106:4167 PA / Raw"
192.168.0.106,116.130.230.27,4167,443,6,"Ether / IP / TCP 192.168.0.106:4167 > 116.130.230.27:https A"
192.168.0.106,116.130.224.119,4426,443,6,"Ether / IP / TCP 192.168.0.106:4426 > 116.130.224.119:https PA / Raw"
116.130.224.119,192.168.0.106,443,4426,6,"Ether / IP / TCP 116.130.224.119:https > 192.168.0.106:4426 PA / Raw"
192.168.0.106,116.130.224.119,4426,443,6,"Ether / IP / TCP 192.168.0.106:4426 > 116.130.224.119:https A"
192.168.0.106,239.255.255.250,52071,1900,17,"Ether / IP / UDP 192.168.0.106:52071 > 239.255.255.250:ssdp / Raw"
192.168.0.106,192.168.0.1,55405,53,17,"Ether / IP / UDP / DNS Qry ""b'static-pcs-sdk-server.alibaba.com.'"" "
192.168.0.1,192.168.0.106,53,55405,17,"Ether / IP / UDP / DNS Ans ""b'static-pcs-sdk-server.alibaba.com.gds.alibabadns.com.'"" "
192.168.0.106,116.132.235.228,6227,80,6,"Ether / IP / TCP 192.168.0.106:6227 > 116.132.235.228:http S"
116.132.235.228,192.168.0.106,80,6227,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6227 SA"
192.168.0.106,116.132.235.228,6227,80,6,"Ether / IP / TCP 192.168.0.106:6227 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,6227,80,6,"Ether / IP / TCP 192.168.0.106:6227 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,6227,80,6,"Ether / IP / TCP 192.168.0.106:6227 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,6227,80,6,"Ether / IP / TCP 192.168.0.106:6227 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,6227,80,6,"Ether / IP / TCP 192.168.0.106:6227 > 116.132.235.228:http PA / Raw"
116.132.235.228,192.168.0.106,80,6227,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6227 A"
116.132.235.228,192.168.0.106,80,6227,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6227 A"
116.132.235.228,192.168.0.106,80,6227,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6227 A"
116.132.235.228,192.168.0.106,80,6227,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6227 PA / Raw"
116.132.235.228,192.168.0.106,80,6227,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6227 FA"
192.168.0.106,116.132.235.228,6227,80,6,"Ether / IP / TCP 192.168.0.106:6227 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,6227,80,6,"Ether / IP / TCP 192.168.0.106:6227 > 116.132.235.228:http FA"
116.132.235.228,192.168.0.106,80,6227,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6227 A"
59.38.123.207,192.168.0.106,45902,4323,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:4323 PA / Raw"
192.168.0.106,59.38.123.207,4323,45902,6,"Ether / IP / TCP 192.168.0.106:4323 > 59.38.123.207:45902 A"
192.168.0.106,116.132.235.228,6228,80,6,"Ether / IP / TCP 192.168.0.106:6228 > 116.132.235.228:http S"
116.132.235.228,192.168.0.106,80,6228,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6228 SA"
192.168.0.106,116.132.235.228,6228,80,6,"Ether / IP / TCP 192.168.0.106:6228 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,6228,80,6,"Ether / IP / TCP 192.168.0.106:6228 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,6228,80,6,"Ether / IP / TCP 192.168.0.106:6228 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,6228,80,6,"Ether / IP / TCP 192.168.0.106:6228 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,6228,80,6,"Ether / IP / TCP 192.168.0.106:6228 > 116.132.235.228:http PA / Raw"
116.132.235.228,192.168.0.106,80,6228,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6228 A"
116.132.235.228,192.168.0.106,80,6228,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6228 A"
116.132.235.228,192.168.0.106,80,6228,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6228 A"
116.132.235.228,192.168.0.106,80,6228,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6228 PA / Raw"
116.132.235.228,192.168.0.106,80,6228,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6228 FA"
192.168.0.106,116.132.235.228,6228,80,6,"Ether / IP / TCP 192.168.0.106:6228 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,6228,80,6,"Ether / IP / TCP 192.168.0.106:6228 > 116.132.235.228:http FA"
192.168.0.106,116.132.235.228,6228,80,6,"Ether / IP / TCP 192.168.0.106:6228 > 116.132.235.228:http FA"
192.168.0.106,116.130.224.119,4426,443,6,"Ether / IP / TCP 192.168.0.106:4426 > 116.130.224.119:https PA / Raw"
116.130.224.119,192.168.0.106,443,4426,6,"Ether / IP / TCP 116.130.224.119:https > 192.168.0.106:4426 PA / Raw"
192.168.0.106,116.130.224.119,4426,443,6,"Ether / IP / TCP 192.168.0.106:4426 > 116.130.224.119:https A"
192.168.0.106,116.132.235.228,6228,80,6,"Ether / IP / TCP 192.168.0.106:6228 > 116.132.235.228:http FA"
192.168.0.106,116.132.235.228,6229,80,6,"Ether / IP / TCP 192.168.0.106:6229 > 116.132.235.228:http S"
116.132.235.228,192.168.0.106,80,6229,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6229 SA"
192.168.0.106,116.132.235.228,6229,80,6,"Ether / IP / TCP 192.168.0.106:6229 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,6229,80,6,"Ether / IP / TCP 192.168.0.106:6229 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,6229,80,6,"Ether / IP / TCP 192.168.0.106:6229 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,6229,80,6,"Ether / IP / TCP 192.168.0.106:6229 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,6229,80,6,"Ether / IP / TCP 192.168.0.106:6229 > 116.132.235.228:http PA / Raw"
116.132.235.228,192.168.0.106,80,6229,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6229 A"
116.132.235.228,192.168.0.106,80,6229,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6229 A"
116.132.235.228,192.168.0.106,80,6229,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6229 A"
116.132.235.228,192.168.0.106,80,6229,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6229 PA / Raw"
192.168.0.106,116.132.235.228,6229,80,6,"Ether / IP / TCP 192.168.0.106:6229 > 116.132.235.228:http FA"
116.132.235.228,192.168.0.106,80,6229,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6229 FA"
192.168.0.106,116.132.235.228,6229,80,6,"Ether / IP / TCP 192.168.0.106:6229 > 116.132.235.228:http A"
116.132.235.228,192.168.0.106,80,6229,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6229 A"
192.168.0.106,116.132.235.228,6229,80,6,"Ether / IP / TCP 192.168.0.106:6229 > 116.132.235.228:http FA"
116.132.235.228,192.168.0.106,80,6229,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6229 A"
192.168.0.104,224.0.0.251,5353,5353,17,"Ether / IP / UDP / DNS Qry ""b'_airplay._tcp.local.'"" "
0,0,0,0,0,"Ether / IPv6 / UDP / DNS Qry ""b'_airplay._tcp.local.'"" "
192.168.0.106,116.132.235.228,6228,80,6,"Ether / IP / TCP 192.168.0.106:6228 > 116.132.235.228:http FA"
192.168.0.106,116.132.235.228,6230,80,6,"Ether / IP / TCP 192.168.0.106:6230 > 116.132.235.228:http S"
116.132.235.228,192.168.0.106,80,6230,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6230 SA"
192.168.0.106,116.132.235.228,6230,80,6,"Ether / IP / TCP 192.168.0.106:6230 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,6230,80,6,"Ether / IP / TCP 192.168.0.106:6230 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,6230,80,6,"Ether / IP / TCP 192.168.0.106:6230 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,6230,80,6,"Ether / IP / TCP 192.168.0.106:6230 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,6230,80,6,"Ether / IP / TCP 192.168.0.106:6230 > 116.132.235.228:http PA / Raw"
116.132.235.228,192.168.0.106,80,6230,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6230 A"
116.132.235.228,192.168.0.106,80,6230,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6230 A"
116.132.235.228,192.168.0.106,80,6230,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6230 PA / Raw"
192.168.0.106,116.132.235.228,6230,80,6,"Ether / IP / TCP 192.168.0.106:6230 > 116.132.235.228:http FA"
116.132.235.228,192.168.0.106,80,6230,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6230 FA"
192.168.0.106,116.132.235.228,6230,80,6,"Ether / IP / TCP 192.168.0.106:6230 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,6231,80,6,"Ether / IP / TCP 192.168.0.106:6231 > 116.132.235.228:http S"
116.132.235.228,192.168.0.106,80,6231,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6231 SA"
192.168.0.106,116.132.235.228,6231,80,6,"Ether / IP / TCP 192.168.0.106:6231 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,6231,80,6,"Ether / IP / TCP 192.168.0.106:6231 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,6231,80,6,"Ether / IP / TCP 192.168.0.106:6231 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,6231,80,6,"Ether / IP / TCP 192.168.0.106:6231 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,6231,80,6,"Ether / IP / TCP 192.168.0.106:6231 > 116.132.235.228:http PA / Raw"
116.132.235.228,192.168.0.106,80,6231,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6231 A"
116.132.235.228,192.168.0.106,80,6231,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6231 A"
116.132.235.228,192.168.0.106,80,6231,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6231 A"
116.132.235.228,192.168.0.106,80,6231,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6231 PA / Raw"
116.132.235.228,192.168.0.106,80,6231,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6231 FA"
192.168.0.106,116.132.235.228,6231,80,6,"Ether / IP / TCP 192.168.0.106:6231 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,6231,80,6,"Ether / IP / TCP 192.168.0.106:6231 > 116.132.235.228:http FA"
192.168.0.104,224.0.0.251,5353,5353,17,"Ether / IP / UDP / DNS Qry ""b'_airplay._tcp.local.'"" "
0,0,0,0,0,"Ether / IPv6 / UDP / DNS Qry ""b'_airplay._tcp.local.'"" "
192.168.0.106,116.132.235.228,6230,80,6,"Ether / IP / TCP 192.168.0.106:6230 > 116.132.235.228:http FA"
192.168.0.106,116.132.235.228,6231,80,6,"Ether / IP / TCP 192.168.0.106:6231 > 116.132.235.228:http FA"
192.168.0.106,110.242.68.3,6232,80,6,"Ether / IP / TCP 192.168.0.106:6232 > 110.242.68.3:http S"
110.242.68.3,192.168.0.106,80,6232,6,"Ether / IP / TCP 110.242.68.3:http > 192.168.0.106:6232 SA"
192.168.0.106,110.242.68.3,6232,80,6,"Ether / IP / TCP 192.168.0.106:6232 > 110.242.68.3:http A"
192.168.0.106,110.242.68.3,6232,80,6,"Ether / IP / TCP 192.168.0.106:6232 > 110.242.68.3:http FA"
110.242.68.3,192.168.0.106,80,6232,6,"Ether / IP / TCP 110.242.68.3:http > 192.168.0.106:6232 A"
110.242.68.3,192.168.0.106,80,6232,6,"Ether / IP / TCP 110.242.68.3:http > 192.168.0.106:6232 FA"
192.168.0.106,110.242.68.3,6232,80,6,"Ether / IP / TCP 192.168.0.106:6232 > 110.242.68.3:http A"
