data,flowmember,label,classes
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',1,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',1,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',1,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',1,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',1,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',1,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',2,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',2,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',2,,
"b'her / IP / UDP / DNS Qry ""b\'v10.events.data.microsoft.com.\'""'",3,,
"b'her / IP / UDP / DNS Ans ""b\'win-global-asimov-leafs-events-data.trafficmanager.net.\'""'",4,,
b'her / IP / TCP 192.168.0.106:1765 > 104.208.16.89:https ',5,,
b'her / IP / TCP 192.168.0.106:1765 > 104.208.16.89:https ',5,,
b'her / IP / TCP 192.168.0.106:1765 > 104.208.16.89:https PA / Ra',5,,
b'her / IP / TCP 192.168.0.106:1765 > 104.208.16.89:https ',5,,
b'her / IP / TCP 192.168.0.106:1765 > 104.208.16.89:https PA / Ra',5,,
b'her / IP / TCP 192.168.0.106:1765 > 104.208.16.89:https ',5,,
b'her / IP / TCP 192.168.0.106:1765 > 104.208.16.89:https PA / Ra',6,,
b'her / IP / TCP 192.168.0.106:1765 > 104.208.16.89:https PA / Ra',6,,
b'her / IP / TCP 192.168.0.106:1765 > 104.208.16.89:https PA / Ra',6,,
b'her / IP / TCP 192.168.0.106:1765 > 104.208.16.89:https PA / Ra',6,,
b'her / IP / TCP 192.168.0.106:1765 > 104.208.16.89:https ',6,,
b'her / IP / TCP 192.168.0.106:1765 > 104.208.16.89:https F',6,,
b'her / IP / TCP 192.168.0.106:1765 > 104.208.16.89:https F',6,,
b'her / IP / TCP 192.168.0.106:1765 > 104.208.16.89:https F',7,,
b'her / IP / TCP 192.168.0.106:1765 > 104.208.16.89:https F',7,,
b'her / IP / TCP 192.168.0.106:1765 > 104.208.16.89:https F',7,,
b'her / IP / TCP 104.208.16.89:https > 192.168.0.106:1765 S',8,,
b'her / IP / TCP 104.208.16.89:https > 192.168.0.106:1765 A / Ra',8,,
b'her / IP / TCP 104.208.16.89:https > 192.168.0.106:1765 A / Ra',8,,
b'her / IP / TCP 104.208.16.89:https > 192.168.0.106:1765 A / Ra',8,,
b'her / IP / TCP 104.208.16.89:https > 192.168.0.106:1765 PA / Ra',8,,
b'her / IP / TCP 104.208.16.89:https > 192.168.0.106:1765 PA / Ra',8,,
b'her / IP / TCP 104.208.16.89:https > 192.168.0.106:1765 PA / Ra',9,,
b'her / IP / TCP 104.208.16.89:https > 192.168.0.106:1765 ',9,,
b'her / IP / TCP 104.208.16.89:https > 192.168.0.106:1765 PA / Ra',9,,
b'her / IP / TCP 104.208.16.89:https > 192.168.0.106:1765 ',9,,
b'her / IP / TCP 104.208.16.89:https > 192.168.0.106:1765 ',9,,
b'her / IP / TCP 104.208.16.89:https > 192.168.0.106:1765 PA / Ra',9,,
