srcip,dstip,sport,dport,proto,data
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Raw"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Raw"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Raw"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Raw"
203.119.175.213,192.168.1.116,80,6247,6,"Ether / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 A"
203.119.175.213,192.168.1.116,80,6247,6,"Ether / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Raw"
203.119.175.213,192.168.1.116,80,6247,6,"Ether / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Raw"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Raw"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Raw"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Raw"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Raw"
203.119.175.213,192.168.1.116,80,6247,6,"Ether / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 A"
203.119.175.213,192.168.1.116,80,6247,6,"Ether / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 A"
203.119.175.213,192.168.1.116,80,6247,6,"Ether / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Raw"
203.119.175.213,192.168.1.116,80,6247,6,"Ether / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Raw"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A"
192.168.1.116,23.203.135.97,11568,443,6,"Ether / IP / TCP 192.168.1.116:11568 > 23.203.135.97:https FA"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Raw"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Raw"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Raw"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Raw"
203.119.175.213,192.168.1.116,80,6247,6,"Ether / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 A"
203.119.175.213,192.168.1.116,80,6247,6,"Ether / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 A"
203.119.175.213,192.168.1.116,80,6247,6,"Ether / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Raw"
203.119.175.213,192.168.1.116,80,6247,6,"Ether / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Raw"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Raw"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Raw"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Raw"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Raw"
203.119.175.213,192.168.1.116,80,6247,6,"Ether / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 A"
203.119.175.213,192.168.1.116,80,6247,6,"Ether / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 A"
203.119.175.213,192.168.1.116,80,6247,6,"Ether / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Raw"
203.119.175.213,192.168.1.116,80,6247,6,"Ether / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Raw"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Raw"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Raw"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Raw"
203.119.175.213,192.168.1.116,80,6247,6,"Ether / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 A"
203.119.175.213,192.168.1.116,80,6247,6,"Ether / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Raw"
203.119.175.213,192.168.1.116,80,6247,6,"Ether / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Raw"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A"
192.168.1.116,23.203.135.97,11568,443,6,"Ether / IP / TCP 192.168.1.116:11568 > 23.203.135.97:https FA"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Raw"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Raw"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Raw"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Raw"
203.119.175.213,192.168.1.116,80,6247,6,"Ether / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 A"
203.119.175.213,192.168.1.116,80,6247,6,"Ether / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Raw"
203.119.175.213,192.168.1.116,80,6247,6,"Ether / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Raw"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Raw"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Raw"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A / Raw"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http PA / Raw"
203.119.175.213,192.168.1.116,80,6247,6,"Ether / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 A"
203.119.175.213,192.168.1.116,80,6247,6,"Ether / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Raw"
203.119.175.213,192.168.1.116,80,6247,6,"Ether / IP / TCP 203.119.175.213:http > 192.168.1.116:6247 PA / Raw"
192.168.1.116,203.119.175.213,6247,80,6,"Ether / IP / TCP 192.168.1.116:6247 > 203.119.175.213:http A"
192.168.1.116,202.89.233.96,11567,443,6,"Ether / IP / TCP 192.168.1.116:11567 > 202.89.233.96:https FA"
192.168.1.116,220.185.184.3,6313,443,6,"Ether / IP / TCP 192.168.1.116:6313 > 220.185.184.3:https FA"
192.168.1.116,220.185.184.3,6267,443,6,"Ether / IP / TCP 192.168.1.116:6267 > 220.185.184.3:https FA"
192.168.1.116,52.168.112.66,11507,443,6,"Ether / IP / TCP 192.168.1.116:11507 > 52.168.112.66:https FA"
192.168.1.116,52.168.112.66,11516,443,6,"Ether / IP / TCP 192.168.1.116:11516 > 52.168.112.66:https FA"
192.168.1.116,52.168.112.66,11518,443,6,"Ether / IP / TCP 192.168.1.116:11518 > 52.168.112.66:https FA"
192.168.1.116,52.168.112.66,11514,443,6,"Ether / IP / TCP 192.168.1.116:11514 > 52.168.112.66:https FA"
192.168.1.116,52.168.112.66,11519,443,6,"Ether / IP / TCP 192.168.1.116:11519 > 52.168.112.66:https FA"
192.168.1.116,52.168.112.66,11517,443,6,"Ether / IP / TCP 192.168.1.116:11517 > 52.168.112.66:https FA"
192.168.1.116,49.4.45.146,6289,443,6,"Ether / IP / TCP 192.168.1.116:6289 > 49.4.45.146:https FA"
192.168.1.116,49.4.45.146,6277,443,6,"Ether / IP / TCP 192.168.1.116:6277 > 49.4.45.146:https FA"
192.168.1.116,182.61.200.166,11572,443,6,"Ether / IP / TCP 192.168.1.116:11572 > 182.61.200.166:https FA"
192.168.1.116,40.126.16.163,11534,443,6,"Ether / IP / TCP 192.168.1.116:11534 > 40.126.16.163:https FA"
192.168.1.116,202.89.233.100,11526,443,6,"Ether / IP / TCP 192.168.1.116:11526 > 202.89.233.100:https FA"
192.168.1.116,202.89.233.100,11527,443,6,"Ether / IP / TCP 192.168.1.116:11527 > 202.89.233.100:https FA"
192.168.1.116,182.61.200.6,6296,443,6,"Ether / IP / TCP 192.168.1.116:6296 > 182.61.200.6:https FA"
192.168.1.116,202.89.233.101,11528,443,6,"Ether / IP / TCP 192.168.1.116:11528 > 202.89.233.101:https FA"
192.168.1.116,202.89.233.101,11529,443,6,"Ether / IP / TCP 192.168.1.116:11529 > 202.89.233.101:https FA"
192.168.1.116,52.168.112.67,6299,443,6,"Ether / IP / TCP 192.168.1.116:6299 > 52.168.112.67:https FA"
192.168.1.116,121.194.10.213,6285,443,6,"Ether / IP / TCP 192.168.1.116:6285 > 121.194.10.213:https FA"
192.168.1.116,120.46.209.149,6290,443,6,"Ether / IP / TCP 192.168.1.116:6290 > 120.46.209.149:https FA"
192.168.1.116,13.107.21.239,6314,443,6,"Ether / IP / TCP 192.168.1.116:6314 > 13.107.21.239:https FA"
192.168.1.116,222.192.187.170,6284,443,6,"Ether / IP / TCP 192.168.1.116:6284 > 222.192.187.170:https FA"
192.168.1.116,121.194.10.213,6270,443,6,"Ether / IP / TCP 192.168.1.116:6270 > 121.194.10.213:https FA"
192.168.1.116,202.89.233.96,11561,443,6,"Ether / IP / TCP 192.168.1.116:11561 > 202.89.233.96:https FA"
192.168.1.116,20.135.6.2,11537,443,6,"Ether / IP / TCP 192.168.1.116:11537 > 20.135.6.2:https FA"
192.168.1.116,117.18.232.200,11540,443,6,"Ether / IP / TCP 192.168.1.116:11540 > 117.18.232.200:https FA"
192.168.1.116,111.227.116.1,6288,443,6,"Ether / IP / TCP 192.168.1.116:6288 > 111.227.116.1:https FA"
192.168.1.116,222.192.187.163,6293,443,6,"Ether / IP / TCP 192.168.1.116:6293 > 222.192.187.163:https FA"
192.168.1.116,120.46.209.149,6304,443,6,"Ether / IP / TCP 192.168.1.116:6304 > 120.46.209.149:https FA"
192.168.1.116,120.46.209.149,6309,443,6,"Ether / IP / TCP 192.168.1.116:6309 > 120.46.209.149:https FA"
192.168.1.116,111.227.116.1,11551,443,6,"Ether / IP / TCP 192.168.1.116:11551 > 111.227.116.1:https FA"
192.168.1.116,202.89.233.100,11520,443,6,"Ether / IP / TCP 192.168.1.116:11520 > 202.89.233.100:https FA"
192.168.1.116,221.194.154.216,11515,443,6,"Ether / IP / TCP 192.168.1.116:11515 > 221.194.154.216:https FA"
192.168.1.116,120.46.209.149,6312,443,6,"Ether / IP / TCP 192.168.1.116:6312 > 120.46.209.149:https FA"
192.168.1.116,204.79.197.239,11494,443,6,"Ether / IP / TCP 192.168.1.116:11494 > 204.79.197.239:https FA"
