data,flowmember,label,classes
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13272 A / Paddin',1,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13272 PA / Ra',1,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13272 F',1,,
b'her / IP / TCP 192.168.1.116:13272 > 58.49.35.34:8080 R',2,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13267 A / Paddin',3,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13267 A / Paddin',3,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13267 A / Paddin',3,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13267 A / Paddin',3,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13267 A / Paddin',3,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13267 A / Paddin',3,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13267 PA / Ra',4,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13267 F',4,,
b'her / IP / TCP 192.168.1.116:13267 > 58.49.35.34:8080 A / Ra',5,,
b'her / IP / TCP 192.168.1.116:13267 > 58.49.35.34:8080 PA / Ra',5,,
b'her / IP / TCP 192.168.1.116:13267 > 58.49.35.34:8080 A / Ra',5,,
b'her / IP / TCP 192.168.1.116:13267 > 58.49.35.34:8080 A / Ra',5,,
b'her / IP / TCP 192.168.1.116:13267 > 58.49.35.34:8080 A / Ra',5,,
b'her / IP / TCP 192.168.1.116:13267 > 58.49.35.34:8080 A / Ra',5,,
b'her / IP / TCP 192.168.1.116:13267 > 58.49.35.34:8080 PA / Ra',6,,
b'her / IP / TCP 192.168.1.116:13267 > 58.49.35.34:8080 A / Ra',6,,
b'her / IP / TCP 192.168.1.116:13267 > 58.49.35.34:8080 A / Ra',6,,
b'her / IP / TCP 192.168.1.116:13267 > 58.49.35.34:8080 A / Ra',6,,
b'her / IP / TCP 192.168.1.116:13267 > 58.49.35.34:8080 A / Ra',6,,
b'her / IP / TCP 192.168.1.116:13267 > 58.49.35.34:8080 A / Ra',6,,
b'her / IP / TCP 192.168.1.116:13267 > 58.49.35.34:8080 FPA / Ra',6,,
b'her / IP / TCP 192.168.1.116:13267 > 58.49.35.34:8080 R',7,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13269 PA / Ra',7,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13269 F',7,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13269 ',7,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13269 ',7,,
b'her / IP / TCP 192.168.1.116:13269 > 58.49.35.34:8080 R',8,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13270 A / Paddin',9,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13270 A / Paddin',9,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13270 PA / Ra',9,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13270 F',9,,
b'her / IP / TCP 192.168.1.116:13270 > 58.49.35.34:8080 R',10,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13266 A / Paddin',11,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13266 A / Paddin',11,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13266 A / Paddin',11,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13266 PA / Ra',11,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13266 F',11,,
