data,flowmember,label,classes
b'her / IP / TCP 20.195.114.44:https > 192.168.0.106:7328 S',1,,
b'her / IP / TCP 20.195.114.44:https > 192.168.0.106:7328 A / Ra',1,,
b'her / IP / TCP 20.195.114.44:https > 192.168.0.106:7328 A / Ra',1,,
b'her / IP / TCP 20.195.114.44:https > 192.168.0.106:7328 A / Ra',1,,
b'her / IP / TCP 20.195.114.44:https > 192.168.0.106:7328 A / Ra',1,,
b'her / IP / TCP 20.195.114.44:https > 192.168.0.106:7328 PA / Ra',1,,
b'her / IP / TCP 20.195.114.44:https > 192.168.0.106:7328 A / Ra',2,,
b'her / IP / TCP 20.195.114.44:https > 192.168.0.106:7328 PA / Ra',2,,
b'her / IP / TCP 20.195.114.44:https > 192.168.0.106:7328 ',2,,
b'her / IP / TCP 20.195.114.44:https > 192.168.0.106:7328 FPA / Ra',2,,
b'her / IP / TCP 20.195.114.44:https > 192.168.0.106:7328 A / Ra',2,,
b'her / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https ',3,,
b'her / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https PA / Ra',3,,
b'her / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https ',3,,
b'her / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https ',3,,
b'her / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https ',3,,
b'her / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https ',3,,
b'her / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https PA / Ra',4,,
b'her / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https PA / Ra',4,,
b'her / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https A / Ra',4,,
b'her / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https PA / Ra',4,,
b'her / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https ',4,,
b'her / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https ',4,,
b'her / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https F',4,,
b'her / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https F',5,,
b'her / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https F',5,,
b'her / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https F',5,,
b'her / IP / TCP 69.16.175.10:http > 192.168.0.106:7331 S',6,,
b'her / IP / TCP 192.168.0.106:7331 > 69.16.175.10:http ',7,,
b'her / IP / TCP 69.16.175.10:http > 192.168.0.106:7305 ',8,,
b'her / IP / TCP 192.168.0.106:7327 > 23.195.91.210:http F',9,,
b'her / IP / TCP 192.168.0.106:7326 > 23.195.91.210:http F',10,,
b'her / IP / TCP 23.195.91.210:http > 192.168.0.106:7327 ',11,,
b'her / IP / TCP 23.195.91.210:http > 192.168.0.106:7326 ',12,,
b'her / IP / TCP 192.168.0.106:7332 > 116.132.235.228:http ',13,,
b'her / IP / TCP 192.168.0.106:7332 > 116.132.235.228:http ',13,,
b'her / IP / TCP 192.168.0.106:7332 > 116.132.235.228:http PA / Ra',13,,
b'her / IP / TCP 192.168.0.106:7332 > 116.132.235.228:http A / Ra',13,,
b'her / IP / TCP 192.168.0.106:7332 > 116.132.235.228:http A / Ra',13,,
b'her / IP / TCP 192.168.0.106:7332 > 116.132.235.228:http PA / Ra',13,,
b'her / IP / TCP 192.168.0.106:7332 > 116.132.235.228:http ',14,,
b'her / IP / TCP 192.168.0.106:7332 > 116.132.235.228:http F',14,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:7332 S',15,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:7332 ',15,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:7332 ',15,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:7332 ',15,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:7332 PA / Ra',15,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:7332 F',15,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:7332 ',16,,
b'her / IP / TCP 192.168.0.106:7120 > 40.74.98.192:https PA / Ra',16,,
b'her / IP / TCP 192.168.0.106:7120 > 40.74.98.192:https A / Ra',16,,
b'her / IP / TCP 192.168.0.106:7120 > 40.74.98.192:https PA / Ra',16,,
b'her / IP / TCP 192.168.0.106:7120 > 40.74.98.192:https ',16,,
b'her / IP / TCP 192.168.0.106:7120 > 40.74.98.192:https PA / Ra',16,,
b'her / IP / TCP 40.74.98.192:https > 192.168.0.106:7120 ',17,,
b'her / IP / TCP 40.74.98.192:https > 192.168.0.106:7120 A / Paddin',17,,
b'her / IP / TCP 40.74.98.192:https > 192.168.0.106:7120 PA / Ra',17,,
b'her / IP / TCP 40.74.98.192:https > 192.168.0.106:7120 PA / Ra',17,,
b'her / IP / TCP 40.74.98.192:https > 192.168.0.106:7120 A / Paddin',17,,
b'her / IP / TCP 192.168.0.106:7319 > 20.195.114.44:https F',18,,
b'her / IP / TCP 192.168.0.106:7333 > 116.132.235.228:http ',19,,
b'her / IP / TCP 192.168.0.106:7333 > 116.132.235.228:http ',19,,
b'her / IP / TCP 192.168.0.106:7333 > 116.132.235.228:http PA / Ra',19,,
b'her / IP / TCP 192.168.0.106:7333 > 116.132.235.228:http A / Ra',19,,
b'her / IP / TCP 192.168.0.106:7333 > 116.132.235.228:http A / Ra',19,,
b'her / IP / TCP 192.168.0.106:7333 > 116.132.235.228:http PA / Ra',19,,
b'her / IP / TCP 192.168.0.106:7333 > 116.132.235.228:http ',20,,
b'her / IP / TCP 192.168.0.106:7333 > 116.132.235.228:http F',20,,
b'her / IP / TCP 192.168.0.106:7333 > 116.132.235.228:http F',20,,
b'her / IP / TCP 192.168.0.106:7333 > 116.132.235.228:http F',20,,
b'her / IP / TCP 192.168.0.106:7334 > 110.242.68.3:http ',21,,
b'her / IP / TCP 192.168.0.106:7334 > 110.242.68.3:http ',21,,
b'her / IP / TCP 192.168.0.106:7334 > 110.242.68.3:http F',21,,
b'her / IP / TCP 192.168.0.106:7334 > 110.242.68.3:http ',21,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:7333 S',22,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:7333 ',22,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:7333 ',22,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:7333 ',22,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:7333 PA / Ra',22,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:7333 F',22,,
b'her / IP / TCP 110.242.68.3:http > 192.168.0.106:7334 S',23,,
b'her / IP / TCP 110.242.68.3:http > 192.168.0.106:7334 ',23,,
b'her / IP / TCP 110.242.68.3:http > 192.168.0.106:7334 F',23,,
"b'her / IP / UDP / DNS Qry ""b\'ntp.msn.cn.\'""'",24,,
"b'her / IP / UDP / DNS Ans ""b\'msn-cn.a-0032.a-msedge.net.\'""'",25,,
"b'her / IP / UDP / DNS Qry ""b\'ntp.msn.cn.\'""'",26,,
"b'her / IP / UDP / DNS Qry ""b\'ntp.msn.cn.\'""'",27,,
"b'her / IP / UDP / DNS Ans ""202.89.233.96""'",28,,
"b'her / IP / UDP / DNS Ans ""b\'msn-cn.a-0032.a-msedge.net.\'""'",29,,
b'her / IP / TCP 192.168.0.106:7335 > 202.89.233.96:https ',30,,
b'her / IP / TCP 192.168.0.106:7335 > 202.89.233.96:https ',30,,
b'her / IP / TCP 192.168.0.106:7335 > 202.89.233.96:https PA / Ra',30,,
b'her / IP / TCP 192.168.0.106:7335 > 202.89.233.96:https ',30,,
b'her / IP / TCP 192.168.0.106:7335 > 202.89.233.96:https PA / Ra',30,,
b'her / IP / TCP 192.168.0.106:7335 > 202.89.233.96:https PA / Ra',30,,
b'her / IP / TCP 192.168.0.106:7335 > 202.89.233.96:https A / Ra',31,,
b'her / IP / TCP 192.168.0.106:7335 > 202.89.233.96:https A / Ra',31,,
b'her / IP / TCP 192.168.0.106:7335 > 202.89.233.96:https A / Ra',31,,
b'her / IP / TCP 192.168.0.106:7335 > 202.89.233.96:https PA / Ra',31,,
b'her / IP / TCP 192.168.0.106:7335 > 202.89.233.96:https ',31,,
b'her / IP / TCP 192.168.0.106:7335 > 202.89.233.96:https PA / Ra',31,,
b'her / IP / TCP 192.168.0.106:7335 > 202.89.233.96:https ',31,,
b'her / IP / TCP 192.168.0.106:7335 > 202.89.233.96:https ',32,,
b'her / IP / TCP 192.168.0.106:7335 > 202.89.233.96:https ',32,,
b'her / IP / TCP 192.168.0.106:7335 > 202.89.233.96:https ',32,,
b'her / IP / TCP 192.168.0.106:7335 > 202.89.233.96:https ',32,,
b'her / IP / TCP 192.168.0.106:7335 > 202.89.233.96:https ',32,,
b'her / IP / TCP 192.168.0.106:7335 > 202.89.233.96:https ',32,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 S',33,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 ',33,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 A / Ra',33,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 A / Ra',33,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 A / Ra',33,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 A / Ra',33,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 PA / Ra',34,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 ',34,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 ',34,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 ',34,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 ',34,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 ',34,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 PA / Ra',34,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 PA / Ra',35,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 PA / Ra',35,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 ',35,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 A / Ra',35,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 A / Ra',35,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 A / Ra',35,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 A / Ra',35,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 PA / Ra',36,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 PA / Ra',36,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 A / Ra',36,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 PA / Ra',36,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 A / Ra',36,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 PA / Ra',36,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 A / Ra',36,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 A / Ra',37,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 PA / Ra',37,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 A / Ra',37,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 A / Ra',37,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 PA / Ra',37,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 PA / Ra',37,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 A / Ra',37,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 A / Ra',38,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 PA / Ra',38,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 A / Ra',38,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 A / Ra',38,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 PA / Ra',38,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 PA / Ra',38,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 A / Ra',38,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 PA / Ra',39,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 A / Ra',39,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 A / Ra',39,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 PA / Ra',39,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 A / Ra',39,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 A / Ra',39,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 PA / Ra',39,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 A / Ra',40,,
b'her / IP / TCP 202.89.233.96:https > 192.168.0.106:7335 PA / Ra',40,,
b'her / IP / TCP 192.168.0.106:7336 > 116.132.235.228:http ',41,,
b'her / IP / TCP 192.168.0.106:7336 > 116.132.235.228:http ',41,,
b'her / IP / TCP 192.168.0.106:7336 > 116.132.235.228:http PA / Ra',41,,
b'her / IP / TCP 192.168.0.106:7336 > 116.132.235.228:http A / Ra',41,,
b'her / IP / TCP 192.168.0.106:7336 > 116.132.235.228:http A / Ra',41,,
b'her / IP / TCP 192.168.0.106:7336 > 116.132.235.228:http PA / Ra',41,,
b'her / IP / TCP 192.168.0.106:7336 > 116.132.235.228:http ',42,,
b'her / IP / TCP 192.168.0.106:7336 > 116.132.235.228:http F',42,,
"b'her / IP / UDP / DNS Qry ""b\'assets.msn.cn.\'""'",43,,
"b'her / IP / UDP / DNS Qry ""b\'assets.msn.cn.\'""'",44,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:7336 S',45,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:7336 ',45,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:7336 ',45,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:7336 ',45,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:7336 PA / Ra',45,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:7336 F',45,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:7336 ',46,,
