data,flowmember,label,classes
b'her / IP / TCP 192.168.0.106:2049 > 116.132.235.204:http F',1,,
b'her / IP / TCP 192.168.0.106:2049 > 116.132.235.204:http F',1,,
b'her / IP / TCP 192.168.0.106:2049 > 116.132.235.204:http R',1,,
b'her / IP / TCP 20.42.65.84:https > 192.168.0.106:12006 R',2,,
b'her / IP / TCP 192.168.0.106:2066 > 116.132.235.204:http F',3,,
b'her / IP / TCP 192.168.0.106:2066 > 116.132.235.204:http F',3,,
b'her / IP / TCP 192.168.0.106:2066 > 116.132.235.204:http F',3,,
b'her / IP / TCP 192.168.0.106:2066 > 116.132.235.204:http F',3,,
b'her / IP / TCP 192.168.0.106:2066 > 116.132.235.204:http F',3,,
b'her / IP / TCP 192.168.0.106:2067 > 20.44.202.200:https PA / Ra',4,,
b'her / IP / TCP 192.168.0.106:2067 > 20.44.202.200:https PA / Ra',4,,
b'her / IP / TCP 192.168.0.106:2067 > 20.44.202.200:https PA / Ra',4,,
b'her / IP / TCP 192.168.0.106:2067 > 20.44.202.200:https PA / Ra',4,,
b'her / IP / TCP 192.168.0.106:2067 > 20.44.202.200:https PA / Ra',4,,
b'her / IP / TCP 192.168.0.106:2067 > 20.44.202.200:https PA / Ra',4,,
b'her / IP / TCP 192.168.0.106:2063 > 142.251.43.10:https ',5,,
b'her / IP / TCP 192.168.0.106:2063 > 142.251.43.10:https ',5,,
b'her / IP / TCP 192.168.0.106:2063 > 142.251.43.10:https ',5,,
b'her / IP / TCP 192.168.0.106:2063 > 142.251.43.10:https ',5,,
"b'her / IP / UDP / DNS Qry ""b\'cn.bing.com.\'""'",6,,
"b'her / IP / UDP / DNS Qry ""b\'cn.bing.com.\'""'",7,,
"b'her / IP / UDP / DNS Ans ""202.89.233.101""'",8,,
b'her / IP / TCP 192.168.0.106:2036 > 202.89.233.101:https F',9,,
b'her / IP / TCP 192.168.0.106:2070 > 202.89.233.101:https ',10,,
b'her / IP / TCP 192.168.0.106:2070 > 202.89.233.101:https ',10,,
b'her / IP / TCP 192.168.0.106:2070 > 202.89.233.101:https PA / Ra',10,,
b'her / IP / TCP 192.168.0.106:2070 > 202.89.233.101:https ',10,,
b'her / IP / TCP 192.168.0.106:2070 > 202.89.233.101:https PA / Ra',10,,
b'her / IP / TCP 192.168.0.106:2070 > 202.89.233.101:https ',10,,
"b'her / IP / UDP / DNS Ans ""b\'cn-bing-com.cn.a-0001.a-msedge.net.\'""'",11,,
b'her / IP / TCP 202.89.233.101:https > 192.168.0.106:2070 S',12,,
b'her / IP / TCP 202.89.233.101:https > 192.168.0.106:2070 ',12,,
b'her / IP / TCP 202.89.233.101:https > 192.168.0.106:2070 A / Ra',12,,
b'her / IP / TCP 202.89.233.101:https > 192.168.0.106:2070 A / Ra',12,,
b'her / IP / TCP 202.89.233.101:https > 192.168.0.106:2070 A / Ra',12,,
b'her / IP / TCP 202.89.233.101:https > 192.168.0.106:2070 A / Ra',12,,
b'her / IP / TCP 202.89.233.101:https > 192.168.0.106:2070 A / Ra',13,,
b'her / IP / TCP 202.89.233.101:https > 192.168.0.106:2070 PA / Ra',13,,
b'her / IP / TCP 202.89.233.101:https > 192.168.0.106:2070 ',13,,
b'her / IP / TCP 202.89.233.101:https > 192.168.0.106:2070 PA / Ra',13,,
b'her / IP / TCP 202.89.233.101:https > 192.168.0.106:2070 PA / Ra',13,,
b'her / IP / TCP 202.89.233.101:https > 192.168.0.106:2036 ',14,,
b'her / IP / TCP 202.89.233.101:https > 192.168.0.106:2036 R',14,,
b'her / IP / TCP 192.168.0.106:2059 > 20.44.202.200:https PA / Ra',15,,
b'her / IP / TCP 192.168.0.106:2059 > 20.44.202.200:https PA / Ra',15,,
b'her / IP / TCP 192.168.0.106:2059 > 20.44.202.200:https PA / Ra',15,,
b'her / IP / TCP 192.168.0.106:2059 > 20.44.202.200:https PA / Ra',15,,
b'her / IP / TCP 192.168.0.106:6367 > 119.3.178.178:21113 A / Ra',16,,
b'her / IP / TCP 119.3.178.178:21113 > 192.168.0.106:6367 ',17,,
b'her / IP / TCP 192.168.0.106:2064 > 142.251.43.10:https ',18,,
b'her / IP / TCP 192.168.0.106:2064 > 142.251.43.10:https ',18,,
b'her / IP / TCP 192.168.0.106:2064 > 142.251.43.10:https ',18,,
b'her / IP / TCP 192.168.0.106:2064 > 142.251.43.10:https ',18,,
b'her / IP / UDP 192.168.0.106:59725 > 239.255.255.250:ssdp / Ra',19,,
b'her / IP / TCP 192.168.0.106:12004 > 20.42.65.84:https PA / Ra',20,,
b'her / IP / TCP 192.168.0.106:12004 > 20.42.65.84:https PA / Ra',20,,
b'her / IP / TCP 192.168.0.106:12004 > 20.42.65.84:https ',20,,
b'her / IP / TCP 192.168.0.106:2071 > 116.132.235.204:http ',21,,
