srcip,dstip,sport,dport,proto,data
192.168.0.106,116.132.235.204,13754,80,6,"Ether / IP / TCP 192.168.0.106:13754 > 116.132.235.204:http S"
116.132.235.204,192.168.0.106,80,13754,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:13754 SA"
192.168.0.106,116.132.235.204,13754,80,6,"Ether / IP / TCP 192.168.0.106:13754 > 116.132.235.204:http A"
192.168.0.106,116.132.235.204,13754,80,6,"Ether / IP / TCP 192.168.0.106:13754 > 116.132.235.204:http PA / Raw"
192.168.0.106,116.132.235.204,13754,80,6,"Ether / IP / TCP 192.168.0.106:13754 > 116.132.235.204:http A / Raw"
192.168.0.106,116.132.235.204,13754,80,6,"Ether / IP / TCP 192.168.0.106:13754 > 116.132.235.204:http A / Raw"
192.168.0.106,116.132.235.204,13754,80,6,"Ether / IP / TCP 192.168.0.106:13754 > 116.132.235.204:http PA / Raw"
116.132.235.204,192.168.0.106,80,13754,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:13754 A"
116.132.235.204,192.168.0.106,80,13754,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:13754 A"
116.132.235.204,192.168.0.106,80,13754,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:13754 A"
116.132.235.204,192.168.0.106,80,13754,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:13754 PA / Raw"
116.132.235.204,192.168.0.106,80,13754,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:13754 FA"
192.168.0.106,116.132.235.204,13754,80,6,"Ether / IP / TCP 192.168.0.106:13754 > 116.132.235.204:http A"
192.168.0.106,116.132.235.204,13754,80,6,"Ether / IP / TCP 192.168.0.106:13754 > 116.132.235.204:http FA"
116.132.235.204,192.168.0.106,80,13754,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:13754 A"
111.7.98.215,192.168.0.106,80,13610,6,"Ether / IP / TCP 111.7.98.215:http > 192.168.0.106:13610 FA"
192.168.0.106,111.7.98.215,13610,80,6,"Ether / IP / TCP 192.168.0.106:13610 > 111.7.98.215:http A"
192.168.0.106,157.148.57.58,13693,80,6,"Ether / IP / TCP 192.168.0.106:13693 > 157.148.57.58:http RA"
