data,flowmember,label,classes
b'her / IP / TCP 61.191.111.11:8080 > 192.168.0.106:7468 A / Paddin',1,,
b'her / IP / TCP 61.191.111.11:8080 > 192.168.0.106:7468 A / Paddin',1,,
b'her / IP / TCP 61.191.111.11:8080 > 192.168.0.106:7468 A / Paddin',1,,
b'her / IP / TCP 61.191.111.11:8080 > 192.168.0.106:7468 A / Paddin',1,,
b'her / IP / TCP 61.191.111.11:8080 > 192.168.0.106:7468 A / Paddin',1,,
b'her / IP / TCP 61.191.111.11:8080 > 192.168.0.106:7468 A / Paddin',1,,
b'her / IP / TCP 61.191.111.11:8080 > 192.168.0.106:7468 A / Paddin',2,,
b'her / IP / TCP 61.191.111.11:8080 > 192.168.0.106:7468 A / Paddin',2,,
b'her / IP / TCP 61.191.111.11:8080 > 192.168.0.106:7468 A / Paddin',2,,
b'her / IP / TCP 61.191.111.11:8080 > 192.168.0.106:7468 A / Paddin',2,,
b'her / IP / TCP 61.191.111.11:8080 > 192.168.0.106:7468 A / Paddin',2,,
b'her / IP / TCP 61.191.111.11:8080 > 192.168.0.106:7468 A / Paddin',2,,
b'her / IP / TCP 61.191.111.11:8080 > 192.168.0.106:7468 A / Paddin',2,,
b'her / IP / TCP 61.191.111.11:8080 > 192.168.0.106:7468 A / Paddin',3,,
b'her / IP / TCP 61.191.111.11:8080 > 192.168.0.106:7468 A / Paddin',3,,
b'her / IP / TCP 61.191.111.11:8080 > 192.168.0.106:7468 A / Paddin',3,,
b'her / IP / TCP 61.191.111.11:8080 > 192.168.0.106:7468 A / Paddin',3,,
b'her / IP / TCP 61.191.111.11:8080 > 192.168.0.106:7468 A / Paddin',3,,
b'her / IP / TCP 61.191.111.11:8080 > 192.168.0.106:7468 A / Paddin',3,,
b'her / IP / TCP 61.191.111.11:8080 > 192.168.0.106:7468 A / Paddin',3,,
b'her / IP / TCP 61.191.111.11:8080 > 192.168.0.106:7468 A / Paddin',4,,
b'her / IP / TCP 61.191.111.11:8080 > 192.168.0.106:7468 A / Paddin',4,,
b'her / IP / TCP 61.191.111.11:8080 > 192.168.0.106:7468 A / Paddin',4,,
b'her / IP / TCP 61.191.111.11:8080 > 192.168.0.106:7468 A / Paddin',4,,
b'her / IP / TCP 61.191.111.11:8080 > 192.168.0.106:7468 A / Paddin',4,,
b'her / IP / TCP 61.191.111.11:8080 > 192.168.0.106:7468 A / Paddin',4,,
b'her / IP / TCP 61.191.111.11:8080 > 192.168.0.106:7468 A / Paddin',4,,
b'her / IP / TCP 61.191.111.11:8080 > 192.168.0.106:7468 A / Paddin',5,,
