data,flowmember,label,classes
b'her / IP / TCP 202.112.14.6:https > 192.168.0.106:4112 PA / Ra',1,,
b'her / IP / TCP 202.112.14.6:https > 192.168.0.106:4112 F',1,,
b'her / IP / TCP 192.168.0.106:4112 > 202.112.14.6:https ',2,,
b'her / IP / TCP 202.112.14.6:https > 192.168.0.106:4114 PA / Ra',3,,
b'her / IP / TCP 202.112.14.6:https > 192.168.0.106:4114 F',3,,
b'her / IP / TCP 192.168.0.106:4114 > 202.112.14.6:https ',4,,
b'her / IP / TCP 192.168.0.106:3709 > 52.2.80.44:https PA / Ra',5,,
b'her / IP / TCP 192.168.0.106:3709 > 52.2.80.44:https PA / Ra',5,,
b'her / IP / TCP 52.2.80.44:https > 192.168.0.106:3709 A / Paddin',6,,
b'her / IP / TCP 52.2.80.44:https > 192.168.0.106:3709 A / Paddin',6,,
b'her / IP / TCP 192.168.0.106:4180 > 116.132.235.204:http ',7,,
b'her / IP / TCP 192.168.0.106:4180 > 116.132.235.204:http ',7,,
b'her / IP / TCP 192.168.0.106:4180 > 116.132.235.204:http PA / Ra',7,,
b'her / IP / TCP 192.168.0.106:4180 > 116.132.235.204:http A / Ra',7,,
b'her / IP / TCP 192.168.0.106:4180 > 116.132.235.204:http A / Ra',7,,
b'her / IP / TCP 192.168.0.106:4180 > 116.132.235.204:http PA / Ra',7,,
b'her / IP / TCP 192.168.0.106:4180 > 116.132.235.204:http ',8,,
b'her / IP / TCP 192.168.0.106:4180 > 116.132.235.204:http F',8,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:4180 S',9,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:4180 ',9,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:4180 ',9,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:4180 ',9,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:4180 PA / Ra',9,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:4180 F',9,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:4180 ',10,,
b'her / IP / TCP 192.168.0.106:4181 > 116.132.235.204:http ',10,,
b'her / IP / TCP 192.168.0.106:4181 > 116.132.235.204:http ',10,,
b'her / IP / TCP 192.168.0.106:4181 > 116.132.235.204:http PA / Ra',10,,
b'her / IP / TCP 192.168.0.106:4181 > 116.132.235.204:http A / Ra',10,,
b'her / IP / TCP 192.168.0.106:4181 > 116.132.235.204:http A / Ra',10,,
b'her / IP / TCP 192.168.0.106:4181 > 116.132.235.204:http PA / Ra',10,,
b'her / IP / TCP 192.168.0.106:4181 > 116.132.235.204:http ',11,,
b'her / IP / TCP 192.168.0.106:4181 > 116.132.235.204:http F',11,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:4181 S',12,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:4181 ',12,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:4181 ',12,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:4181 ',12,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:4181 PA / Ra',12,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:4181 F',12,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:4181 ',13,,
b'her / IP / TCP 192.168.0.106:4182 > 116.132.235.204:http ',13,,
b'her / IP / TCP 192.168.0.106:4182 > 116.132.235.204:http ',13,,
b'her / IP / TCP 192.168.0.106:4182 > 116.132.235.204:http PA / Ra',13,,
b'her / IP / TCP 192.168.0.106:4182 > 116.132.235.204:http A / Ra',13,,
b'her / IP / TCP 192.168.0.106:4182 > 116.132.235.204:http A / Ra',13,,
b'her / IP / TCP 192.168.0.106:4182 > 116.132.235.204:http PA / Ra',13,,
b'her / IP / TCP 192.168.0.106:4182 > 116.132.235.204:http ',14,,
b'her / IP / TCP 192.168.0.106:4182 > 116.132.235.204:http F',14,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:4182 S',15,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:4182 ',15,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:4182 ',15,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:4182 PA / Ra',15,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:4182 F',15,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:4182 ',15,,
"b'her / IP / UDP / DNS Qry ""b\'wpad.www.tendawifi.com.\'""'",16,,
"b'her / IP / UDP / DNS Qry ""b\'ipv6.msftconnecttest.com.\'""'",16,,
"b'her / IP / UDP / DNS Qry ""b\'ipv6.msftconnecttest.com.\'""'",16,,
b'her / IP / UDP / DNS Ans',17,,
"b'her / IP / UDP / DNS Ans ""b\'v6ncsi.msedge.net.\'""'",17,,
b'her / IP / TCP 192.168.0.106:4183 > 116.132.235.204:http ',18,,
b'her / IP / TCP 192.168.0.106:4183 > 116.132.235.204:http ',18,,
b'her / IP / TCP 192.168.0.106:4183 > 116.132.235.204:http PA / Ra',18,,
b'her / IP / TCP 192.168.0.106:4183 > 116.132.235.204:http A / Ra',18,,
