srcip,dstip,sport,dport,proto,data
13.107.21.239,192.168.1.116,443,6734,6,"Ether / IP / TCP 13.107.21.239:https > 192.168.1.116:6734 RA"
192.168.1.116,203.119.144.20,6753,80,6,"Ether / IP / TCP 192.168.1.116:6753 > 203.119.144.20:http PA / Raw"
192.168.1.116,203.119.144.20,6753,80,6,"Ether / IP / TCP 192.168.1.116:6753 > 203.119.144.20:http A / Raw"
192.168.1.116,203.119.144.20,6753,80,6,"Ether / IP / TCP 192.168.1.116:6753 > 203.119.144.20:http A / Raw"
192.168.1.116,203.119.144.20,6753,80,6,"Ether / IP / TCP 192.168.1.116:6753 > 203.119.144.20:http PA / Raw"
203.119.144.20,192.168.1.116,80,6753,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:6753 A"
203.119.144.20,192.168.1.116,80,6753,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:6753 PA / Raw"
203.119.144.20,192.168.1.116,80,6753,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:6753 PA / Raw"
192.168.1.116,203.119.144.20,6753,80,6,"Ether / IP / TCP 192.168.1.116:6753 > 203.119.144.20:http A"
192.168.1.116,20.44.10.123,6709,443,6,"Ether / IP / TCP 192.168.1.116:6709 > 20.44.10.123:https PA / Raw"
192.168.1.116,20.44.10.123,6709,443,6,"Ether / IP / TCP 192.168.1.116:6709 > 20.44.10.123:https PA / Raw"
36.249.92.33,192.168.1.116,80,6884,6,"Ether / IP / TCP 36.249.92.33:http > 192.168.1.116:6884 FA"
192.168.1.116,36.249.92.33,6884,80,6,"Ether / IP / TCP 192.168.1.116:6884 > 36.249.92.33:http A"
20.44.10.123,192.168.1.116,443,6709,6,"Ether / IP / TCP 20.44.10.123:https > 192.168.1.116:6709 A"
20.44.10.123,192.168.1.116,443,6709,6,"Ether / IP / TCP 20.44.10.123:https > 192.168.1.116:6709 PA / Raw"
192.168.1.116,20.44.10.123,6709,443,6,"Ether / IP / TCP 192.168.1.116:6709 > 20.44.10.123:https A"
192.168.192.1,192.168.192.2,137,137,17,"Ether / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Raw"
192.168.1.116,121.51.68.72,6722,443,6,"Ether / IP / TCP 192.168.1.116:6722 > 121.51.68.72:https RA"
192.168.1.116,203.119.144.20,6753,80,6,"Ether / IP / TCP 192.168.1.116:6753 > 203.119.144.20:http PA / Raw"
192.168.1.116,203.119.144.20,6753,80,6,"Ether / IP / TCP 192.168.1.116:6753 > 203.119.144.20:http A / Raw"
192.168.1.116,203.119.144.20,6753,80,6,"Ether / IP / TCP 192.168.1.116:6753 > 203.119.144.20:http A / Raw"
192.168.1.116,203.119.144.20,6753,80,6,"Ether / IP / TCP 192.168.1.116:6753 > 203.119.144.20:http PA / Raw"
203.119.144.20,192.168.1.116,80,6753,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:6753 A"
203.119.144.20,192.168.1.116,80,6753,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:6753 A"
203.119.144.20,192.168.1.116,80,6753,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:6753 PA / Raw"
203.119.144.20,192.168.1.116,80,6753,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:6753 PA / Raw"
192.168.1.116,203.119.144.20,6753,80,6,"Ether / IP / TCP 192.168.1.116:6753 > 203.119.144.20:http A"
192.168.1.116,182.61.200.7,6896,80,6,"Ether / IP / TCP 192.168.1.116:6896 > 182.61.200.7:http S"
182.61.200.7,192.168.1.116,80,6896,6,"Ether / IP / TCP 182.61.200.7:http > 192.168.1.116:6896 SA"
