data,flowmember,label,classes
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10996 ',1,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10996 ',1,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10996 ',1,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10996 A / Ra',1,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10996 PA / Ra',1,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10996 A / Ra',1,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10996 PA / Ra',2,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10996 A / Ra',2,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10996 PA / Ra',2,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10996 ',2,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10996 PA / Ra',2,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10996 ',2,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10996 A / Ra',2,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10996 PA / Ra',3,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10996 F',3,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10996 ',3,,
b'her / IP / TCP 192.168.0.106:10997 > 110.242.68.3:http ',4,,
b'her / IP / TCP 192.168.0.106:10997 > 110.242.68.3:http ',4,,
b'her / IP / TCP 192.168.0.106:10997 > 110.242.68.3:http F',4,,
b'her / IP / TCP 192.168.0.106:10997 > 110.242.68.3:http ',4,,
b'her / IP / TCP 192.168.0.106:10996 > 59.38.123.207:45902 ',5,,
b'her / IP / TCP 192.168.0.106:10996 > 59.38.123.207:45902 ',5,,
b'her / IP / TCP 192.168.0.106:10996 > 59.38.123.207:45902 PA / Ra',5,,
b'her / IP / TCP 192.168.0.106:10996 > 59.38.123.207:45902 PA / Ra',5,,
b'her / IP / TCP 192.168.0.106:10996 > 59.38.123.207:45902 A / Ra',5,,
b'her / IP / TCP 192.168.0.106:10996 > 59.38.123.207:45902 PA / Ra',5,,
b'her / IP / TCP 192.168.0.106:10996 > 59.38.123.207:45902 ',6,,
b'her / IP / TCP 192.168.0.106:10996 > 59.38.123.207:45902 F',6,,
b'her / IP / TCP 110.242.68.3:http > 192.168.0.106:10997 S',7,,
