srcip,dstip,sport,dport,proto,data
59.38.123.207,192.168.0.106,45902,11129,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11129 A / Raw"
59.38.123.207,192.168.0.106,45902,11129,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11129 PA / Raw"
59.38.123.207,192.168.0.106,45902,11129,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11129 A / Raw"
192.168.0.106,59.38.123.207,11129,45902,6,"Ether / IP / TCP 192.168.0.106:11129 > 59.38.123.207:45902 A"
59.38.123.207,192.168.0.106,45902,11129,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11129 PA / Raw"
59.38.123.207,192.168.0.106,45902,11129,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11129 A / Raw"
59.38.123.207,192.168.0.106,45902,11129,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11129 PA / Raw"
192.168.0.106,59.38.123.207,11129,45902,6,"Ether / IP / TCP 192.168.0.106:11129 > 59.38.123.207:45902 A"
192.168.0.106,59.38.123.207,11129,45902,6,"Ether / IP / TCP 192.168.0.106:11129 > 59.38.123.207:45902 PA / Raw"
59.38.123.207,192.168.0.106,45902,11129,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11129 A"
59.38.123.207,192.168.0.106,45902,11129,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11129 PA / Raw"
192.168.0.106,59.38.123.207,11129,45902,6,"Ether / IP / TCP 192.168.0.106:11129 > 59.38.123.207:45902 PA / Raw"
192.168.0.106,59.38.123.207,11129,45902,6,"Ether / IP / TCP 192.168.0.106:11129 > 59.38.123.207:45902 A / Raw"
192.168.0.106,59.38.123.207,11129,45902,6,"Ether / IP / TCP 192.168.0.106:11129 > 59.38.123.207:45902 PA / Raw"
59.38.123.207,192.168.0.106,45902,11129,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11129 A"
59.38.123.207,192.168.0.106,45902,11129,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11129 A / Raw"
59.38.123.207,192.168.0.106,45902,11129,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11129 PA / Raw"
59.38.123.207,192.168.0.106,45902,11129,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11129 FA"
192.168.0.106,59.38.123.207,11129,45902,6,"Ether / IP / TCP 192.168.0.106:11129 > 59.38.123.207:45902 A"
192.168.0.106,59.38.123.207,11129,45902,6,"Ether / IP / TCP 192.168.0.106:11129 > 59.38.123.207:45902 FA"
192.168.0.106,59.38.123.207,10292,45902,6,"Ether / IP / TCP 192.168.0.106:10292 > 59.38.123.207:45902 PA / Raw"
192.168.0.106,59.38.123.207,10292,45902,6,"Ether / IP / TCP 192.168.0.106:10292 > 59.38.123.207:45902 A / Raw"
192.168.0.106,59.38.123.207,10292,45902,6,"Ether / IP / TCP 192.168.0.106:10292 > 59.38.123.207:45902 PA / Raw"
59.38.123.207,192.168.0.106,45902,11129,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11129 A"
59.38.123.207,192.168.0.106,45902,10292,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10292 A / Padding"
59.38.123.207,192.168.0.106,45902,10292,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10292 A / Padding"
192.168.0.106,116.130.229.126,11219,14000,6,"Ether / IP / TCP 192.168.0.106:11219 > 116.130.229.126:14000 PA / Raw"
116.130.229.126,192.168.0.106,14000,11219,6,"Ether / IP / TCP 116.130.229.126:14000 > 192.168.0.106:11219 PA / Raw"
59.38.123.207,192.168.0.106,45902,10292,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10292 PA / Raw"
59.38.123.207,192.168.0.106,45902,10292,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10292 PA / Raw"
192.168.0.106,59.38.123.207,10292,45902,6,"Ether / IP / TCP 192.168.0.106:10292 > 59.38.123.207:45902 A"
192.168.0.106,116.130.229.126,11219,14000,6,"Ether / IP / TCP 192.168.0.106:11219 > 116.130.229.126:14000 A"
192.168.0.106,59.38.123.207,11131,45902,6,"Ether / IP / TCP 192.168.0.106:11131 > 59.38.123.207:45902 S"
59.38.123.207,192.168.0.106,45902,11131,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11131 SA"
192.168.0.106,59.38.123.207,11131,45902,6,"Ether / IP / TCP 192.168.0.106:11131 > 59.38.123.207:45902 A"
192.168.0.106,59.38.123.207,11131,45902,6,"Ether / IP / TCP 192.168.0.106:11131 > 59.38.123.207:45902 PA / Raw"
192.168.0.106,59.38.123.207,11131,45902,6,"Ether / IP / TCP 192.168.0.106:11131 > 59.38.123.207:45902 PA / Raw"
192.168.0.106,59.38.123.207,11131,45902,6,"Ether / IP / TCP 192.168.0.106:11131 > 59.38.123.207:45902 PA / Raw"
59.38.123.207,192.168.0.106,45902,11131,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11131 A"
59.38.123.207,192.168.0.106,45902,11131,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11131 A"
59.38.123.207,192.168.0.106,45902,11131,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11131 A"
192.168.0.106,59.38.123.207,10785,45902,6,"Ether / IP / TCP 192.168.0.106:10785 > 59.38.123.207:45902 A / Raw"
192.168.0.106,59.38.123.207,10785,45902,6,"Ether / IP / TCP 192.168.0.106:10785 > 59.38.123.207:45902 PA / Raw"
192.168.0.106,59.38.123.207,10785,45902,6,"Ether / IP / TCP 192.168.0.106:10785 > 59.38.123.207:45902 PA / Raw"
59.38.123.207,192.168.0.106,45902,10785,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10785 A"
59.38.123.207,192.168.0.106,45902,10785,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10785 A / Padding"
59.38.123.207,192.168.0.106,45902,10785,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10785 A / Padding"
192.168.0.106,59.38.123.207,11133,45902,6,"Ether / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 S"
59.38.123.207,192.168.0.106,45902,11131,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11131 A / Raw"
