data,flowmember,label,classes
b'her / IP / TCP 192.168.0.106:6965 > 116.132.235.204:http ',1,,
b'her / IP / TCP 192.168.0.106:6965 > 116.132.235.204:http ',1,,
b'her / IP / TCP 192.168.0.106:6965 > 116.132.235.204:http PA / Ra',1,,
b'her / IP / TCP 192.168.0.106:6965 > 116.132.235.204:http A / Ra',1,,
b'her / IP / TCP 192.168.0.106:6965 > 116.132.235.204:http A / Ra',1,,
b'her / IP / TCP 192.168.0.106:6965 > 116.132.235.204:http PA / Ra',1,,
b'her / IP / TCP 192.168.0.106:6965 > 116.132.235.204:http ',2,,
b'her / IP / TCP 192.168.0.106:6965 > 116.132.235.204:http F',2,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6965 S',3,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6965 ',3,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6965 ',3,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6965 ',3,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6965 PA / Ra',3,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6965 F',3,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6965 ',4,,
b'her / IP / TCP 192.168.0.106:6966 > 116.132.235.204:http ',4,,
b'her / IP / TCP 192.168.0.106:6966 > 116.132.235.204:http ',4,,
b'her / IP / TCP 192.168.0.106:6966 > 116.132.235.204:http PA / Ra',4,,
b'her / IP / TCP 192.168.0.106:6966 > 116.132.235.204:http A / Ra',4,,
b'her / IP / TCP 192.168.0.106:6966 > 116.132.235.204:http A / Ra',4,,
b'her / IP / TCP 192.168.0.106:6966 > 116.132.235.204:http PA / Ra',4,,
b'her / IP / TCP 192.168.0.106:6966 > 116.132.235.204:http ',5,,
b'her / IP / TCP 192.168.0.106:6966 > 116.132.235.204:http F',5,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6966 S',6,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6966 ',6,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6966 ',6,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6966 ',6,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6966 PA / Ra',6,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6966 F',6,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6966 ',7,,
b'her / IP / TCP 192.168.0.106:6903 > 110.242.68.3:http R',7,,
b'her / IP / TCP 119.3.178.178:21111 > 192.168.0.106:8122 A / Paddin',8,,
b'her / IP / TCP 192.168.0.106:8122 > 119.3.178.178:21111 ',9,,
b'her / IP / TCP 192.168.0.106:6962 > 110.242.68.3:http F',10,,
b'her / IP / TCP 192.168.0.106:6962 > 110.242.68.3:http R',10,,
b'her / IP / TCP 192.168.0.106:6967 > 116.132.235.204:http ',11,,
b'her / IP / TCP 192.168.0.106:6967 > 116.132.235.204:http ',11,,
b'her / IP / TCP 192.168.0.106:6967 > 116.132.235.204:http PA / Ra',11,,
b'her / IP / TCP 192.168.0.106:6967 > 116.132.235.204:http A / Ra',11,,
b'her / IP / TCP 192.168.0.106:6967 > 116.132.235.204:http A / Ra',11,,
b'her / IP / TCP 192.168.0.106:6967 > 116.132.235.204:http PA / Ra',11,,
b'her / IP / TCP 192.168.0.106:6967 > 116.132.235.204:http ',12,,
b'her / IP / TCP 192.168.0.106:6967 > 116.132.235.204:http F',12,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6967 S',13,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6967 ',13,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6967 ',13,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6967 ',13,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6967 PA / Ra',13,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6967 F',13,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6967 ',14,,
b'her / IP / TCP 192.168.0.106:6968 > 116.132.235.204:http ',14,,
b'her / IP / TCP 192.168.0.106:6968 > 116.132.235.204:http ',14,,
b'her / IP / TCP 192.168.0.106:6968 > 116.132.235.204:http PA / Ra',14,,
b'her / IP / TCP 192.168.0.106:6968 > 116.132.235.204:http A / Ra',14,,
b'her / IP / TCP 192.168.0.106:6968 > 116.132.235.204:http A / Ra',14,,
b'her / IP / TCP 192.168.0.106:6968 > 116.132.235.204:http PA / Ra',14,,
b'her / IP / TCP 192.168.0.106:6968 > 116.132.235.204:http ',15,,
b'her / IP / TCP 192.168.0.106:6968 > 116.132.235.204:http F',15,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6968 S',16,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6968 ',16,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6968 ',16,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6968 ',16,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6968 PA / Ra',16,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6968 F',16,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6968 ',17,,
b'her / IP / TCP 192.168.0.106:6969 > 110.242.68.3:http ',17,,
b'her / IP / TCP 192.168.0.106:6969 > 110.242.68.3:http ',17,,
b'her / IP / TCP 192.168.0.106:6969 > 110.242.68.3:http F',17,,
b'her / IP / TCP 192.168.0.106:6969 > 110.242.68.3:http ',17,,
b'her / IP / TCP 110.242.68.3:http > 192.168.0.106:6969 S',18,,
b'her / IP / TCP 110.242.68.3:http > 192.168.0.106:6969 ',18,,
b'her / IP / TCP 110.242.68.3:http > 192.168.0.106:6969 F',18,,
b'her / IP / TCP 192.168.0.106:6970 > 116.132.235.204:http ',19,,
b'her / IP / TCP 192.168.0.106:6970 > 116.132.235.204:http ',19,,
b'her / IP / TCP 192.168.0.106:6970 > 116.132.235.204:http PA / Ra',19,,
b'her / IP / TCP 192.168.0.106:6970 > 116.132.235.204:http A / Ra',19,,
b'her / IP / TCP 192.168.0.106:6970 > 116.132.235.204:http A / Ra',19,,
b'her / IP / TCP 192.168.0.106:6970 > 116.132.235.204:http PA / Ra',19,,
b'her / IP / TCP 192.168.0.106:6970 > 116.132.235.204:http ',20,,
b'her / IP / TCP 192.168.0.106:6970 > 116.132.235.204:http F',20,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6970 S',21,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6970 ',21,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6970 ',21,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6970 ',21,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6970 PA / Ra',21,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6970 F',21,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:6970 ',22,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',22,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',22,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',22,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',22,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',22,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',22,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',23,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',23,,
