data,flowmember,label,classes
b'her / IP / TCP 218.12.116.244:https > 192.168.0.106:7231 A / Paddin',1,,
b'her / IP / TCP 218.12.116.244:https > 192.168.0.106:7231 A / Paddin',1,,
b'her / IP / TCP 192.168.0.106:7231 > 218.12.116.244:https ',2,,
b'her / IP / TCP 192.168.0.106:7231 > 218.12.116.244:https ',2,,
b'her / IP / TCP 140.82.113.25:https > 192.168.0.106:7363 ',3,,
b'her / IP / TCP 140.82.113.25:https > 192.168.0.106:7363 PA / Ra',3,,
b'her / IP / TCP 140.82.113.25:https > 192.168.0.106:7363 PA / Ra',3,,
b'her / IP / TCP 140.82.113.25:https > 192.168.0.106:7363 PA / Ra',3,,
b'her / IP / TCP 140.82.113.25:https > 192.168.0.106:7363 PA / Ra',3,,
b'her / IP / TCP 192.168.0.106:7363 > 140.82.113.25:https ',4,,
b'her / IP / TCP 192.168.0.106:7363 > 140.82.113.25:https PA / Ra',4,,
b'her / IP / TCP 192.168.0.106:7363 > 140.82.113.25:https ',4,,
b'her / IP / TCP 192.168.0.106:7171 > 27.221.44.37:http F',5,,
b'her / IP / TCP 192.168.0.106:7168 > 27.221.44.37:http F',6,,
b'her / IP / TCP 192.168.0.106:7169 > 27.221.44.37:http F',7,,
b'her / IP / TCP 192.168.0.106:7172 > 27.221.44.37:http F',8,,
b'her / IP / TCP 192.168.0.106:7167 > 27.221.44.37:http F',9,,
b'her / IP / TCP 192.168.0.106:7170 > 27.221.44.37:http F',10,,
b'her / IP / TCP 192.168.0.106:7173 > 27.221.44.35:http F',11,,
b'her / IP / TCP 192.168.0.106:7163 > 27.221.44.35:http F',12,,
"b'her / IP / UDP / DNS Qry ""b\'api.github.com.\'""'",13,,
"b'her / IP / UDP / DNS Qry ""b\'www.msftconnecttest.com.\'""'",13,,
"b'her / IP / UDP / DNS Qry ""b\'ipv6.msftconnecttest.com.\'""'",13,,
"b'her / IP / UDP / DNS Qry ""b\'cdnjs.cloudflare.com.\'""'",13,,
"b'her / IP / UDP / DNS Ans ""20.205.243.168""'",14,,
"b'her / IP / UDP / DNS Ans ""23.195.91.99""'",14,,
"b'her / IP / UDP / DNS Ans ""b\'v6ncsi.msedge.net.\'""'",14,,
"b'her / IP / UDP / DNS Ans ""104.17.25.14""'",14,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https ',15,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https ',15,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https PA / Ra',15,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https ',15,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https PA / Ra',15,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https PA / Ra',15,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https PA / Ra',16,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https PA / Ra',16,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https ',16,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https PA / Ra',16,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https ',16,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https ',16,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https PA / Ra',16,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',17,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',17,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',17,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',17,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',17,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',17,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',17,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',18,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',18,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',18,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',18,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https PA / Ra',18,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',18,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',18,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',19,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',19,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',19,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',19,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',19,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',19,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',19,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',20,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',20,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https PA / Ra',20,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',20,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',20,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',20,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',20,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',21,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',21,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',21,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',21,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',21,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',21,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',21,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https PA / Ra',22,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https A / Ra',22,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https PA / Ra',22,,
b'her / IP / TCP 192.168.0.106:7364 > 20.205.243.168:https ',22,,
b'her / IP / TCP 27.221.44.37:http > 192.168.0.106:7171 A / Paddin',23,,
b'her / IP / TCP 27.221.44.37:http > 192.168.0.106:7172 ',24,,
b'her / IP / TCP 27.221.44.37:http > 192.168.0.106:7170 A / Paddin',25,,
b'her / IP / TCP 27.221.44.37:http > 192.168.0.106:7169 A / Paddin',26,,
b'her / IP / TCP 27.221.44.35:http > 192.168.0.106:7173 ',27,,
b'her / IP / TCP 27.221.44.37:http > 192.168.0.106:7167 A / Paddin',28,,
b'her / IP / TCP 27.221.44.37:http > 192.168.0.106:7168 A / Paddin',29,,
b'her / IP / TCP 27.221.44.35:http > 192.168.0.106:7163 ',30,,
"b'her / IP / UDP / DNS Qry ""b\'cn.bing.com.\'""'",31,,
"b'her / IP / UDP / DNS Qry ""b\'ipv6.msftconnecttest.com.\'""'",31,,
"b'her / IP / UDP / DNS Qry ""b\'colorlib.com.\'""'",31,,
"b'her / IP / UDP / DNS Ans ""202.89.233.100""'",32,,
"b'her / IP / UDP / DNS Ans ""b\'v6ncsi.msedge.net.\'""'",32,,
"b'her / IP / UDP / DNS Ans ""172.67.26.100""'",32,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 S',33,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 A / Ra',33,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 A / Ra',33,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 PA / Ra',33,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 PA / Ra',33,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 PA / Ra',33,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 ',34,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 PA / Ra',34,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 ',34,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 PA / Ra',34,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 ',34,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 PA / Ra',34,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 A / Paddin',34,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 A / Paddin',35,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 A / Paddin',35,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 A / Paddin',35,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 A / Paddin',35,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 A / Paddin',35,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 A / Paddin',35,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 PA / Ra',35,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 A / Paddin',36,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 A / Paddin',36,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 A / Paddin',36,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 A / Paddin',36,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 A / Paddin',36,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 A / Paddin',36,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 PA / Ra',36,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 A / Paddin',37,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 A / Paddin',37,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 A / Paddin',37,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 PA / Ra',37,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 A / Paddin',37,,
b'her / IP / TCP 20.205.243.168:https > 192.168.0.106:7364 PA / Ra',37,,
"b'her / IP / UDP / DNS Qry ""b\'dns.msftncsi.com.\'""'",38,,
"b'her / IP / UDP / DNS Qry ""b\'ipv6.msftconnecttest.com.\'""'",38,,
"b'her / IP / UDP / DNS Qry ""b\'ipv6.msftconnecttest.com.\'""'",38,,
"b'her / IP / UDP / DNS Ans ""fd3e:4f5a:5b81::1""'",39,,
"b'her / IP / UDP / DNS Ans ""b\'v6ncsi.msedge.net.\'""'",39,,
"b'her / IP / UDP / DNS Qry ""b\'www.msftconnecttest.com.\'""'",40,,
"b'her / IP / UDP / DNS Qry ""b\'ipv6.msftconnecttest.com.\'""'",40,,
"b'her / IP / UDP / DNS Qry ""b\'collector.github.com.\'""'",40,,
"b'her / IP / UDP / DNS Ans ""b\'ncsi-geo.trafficmanager.net.\'""'",41,,
"b'her / IP / UDP / DNS Ans ""b\'v6ncsi.msedge.net.\'""'",41,,
"b'her / IP / UDP / DNS Ans ""b\'glb-db52c2cf8be544.github.com.\'""'",41,,
b'her / IP / TCP 192.168.0.106:7365 > 23.195.91.99:http ',42,,
b'her / IP / TCP 192.168.0.106:7365 > 23.195.91.99:http ',42,,
b'her / IP / TCP 192.168.0.106:7365 > 23.195.91.99:http PA / Ra',42,,
b'her / IP / TCP 192.168.0.106:7365 > 23.195.91.99:http ',42,,
b'her / IP / TCP 192.168.0.106:7365 > 23.195.91.99:http F',42,,
