data,flowmember,label,classes
b'her / IP / TCP 20.198.213.74:https > 192.168.0.106:12008 S',1,,
b'her / IP / TCP 20.198.213.74:https > 192.168.0.106:12008 A / Ra',1,,
b'her / IP / TCP 20.198.213.74:https > 192.168.0.106:12008 A / Ra',1,,
b'her / IP / TCP 20.198.213.74:https > 192.168.0.106:12008 A / Ra',1,,
b'her / IP / TCP 20.198.213.74:https > 192.168.0.106:12008 A / Ra',1,,
b'her / IP / TCP 20.198.213.74:https > 192.168.0.106:12008 A / Ra',1,,
b'her / IP / TCP 20.198.213.74:https > 192.168.0.106:12008 PA / Ra',2,,
b'her / IP / TCP 20.198.213.74:https > 192.168.0.106:12008 PA / Ra',2,,
b'her / IP / TCP 20.198.213.74:https > 192.168.0.106:12008 ',2,,
b'her / IP / TCP 20.198.213.74:https > 192.168.0.106:12008 ',2,,
b'her / IP / TCP 20.198.213.74:https > 192.168.0.106:12008 A / Ra',2,,
b'her / IP / TCP 20.198.213.74:https > 192.168.0.106:12008 FPA / Ra',2,,
b'her / IP / TCP 192.168.0.106:12008 > 20.198.213.74:https ',3,,
b'her / IP / TCP 192.168.0.106:12008 > 20.198.213.74:https PA / Ra',3,,
b'her / IP / TCP 192.168.0.106:12008 > 20.198.213.74:https ',3,,
b'her / IP / TCP 192.168.0.106:12008 > 20.198.213.74:https ',3,,
b'her / IP / TCP 192.168.0.106:12008 > 20.198.213.74:https PA / Ra',3,,
b'her / IP / TCP 192.168.0.106:12008 > 20.198.213.74:https PA / Ra',3,,
b'her / IP / TCP 192.168.0.106:12008 > 20.198.213.74:https A / Ra',4,,
b'her / IP / TCP 192.168.0.106:12008 > 20.198.213.74:https PA / Ra',4,,
b'her / IP / TCP 192.168.0.106:12008 > 20.198.213.74:https ',4,,
b'her / IP / TCP 192.168.0.106:12008 > 20.198.213.74:https F',4,,
b'her / IP / TCP 192.168.0.106:12008 > 20.198.213.74:https F',4,,
b'her / IP / TCP 192.168.0.106:12008 > 20.198.213.74:https F',4,,
b'her / IP / TCP 192.168.0.106:12008 > 20.198.213.74:https F',4,,
b'her / IP / TCP 192.168.0.106:12008 > 20.198.213.74:https F',5,,
b'her / IP / TCP 192.168.0.106:12008 > 20.198.213.74:https F',5,,
b'her / IP / TCP 192.168.0.106:12008 > 20.198.213.74:https R',5,,
b'her / IP / TCP 20.42.65.84:https > 192.168.0.106:12006 A / Ra',6,,
b'her / IP / TCP 20.42.65.84:https > 192.168.0.106:12006 A / Ra',6,,
b'her / IP / TCP 20.42.65.84:https > 192.168.0.106:12006 A / Ra',6,,
b'her / IP / TCP 20.42.65.84:https > 192.168.0.106:12006 A / Ra',6,,
b'her / IP / TCP 20.42.65.84:https > 192.168.0.106:12006 PA / Ra',6,,
