srcip,dstip,sport,dport,proto,data
20.198.213.74,192.168.0.106,443,12008,6,"Ether / IP / TCP 20.198.213.74:https > 192.168.0.106:12008 SA"
192.168.0.106,20.198.213.74,12008,443,6,"Ether / IP / TCP 192.168.0.106:12008 > 20.198.213.74:https A"
192.168.0.106,20.198.213.74,12008,443,6,"Ether / IP / TCP 192.168.0.106:12008 > 20.198.213.74:https PA / Raw"
20.42.65.84,192.168.0.106,443,12006,6,"Ether / IP / TCP 20.42.65.84:https > 192.168.0.106:12006 A / Raw"
20.42.65.84,192.168.0.106,443,12006,6,"Ether / IP / TCP 20.42.65.84:https > 192.168.0.106:12006 A / Raw"
20.42.65.84,192.168.0.106,443,12006,6,"Ether / IP / TCP 20.42.65.84:https > 192.168.0.106:12006 A / Raw"
20.42.65.84,192.168.0.106,443,12006,6,"Ether / IP / TCP 20.42.65.84:https > 192.168.0.106:12006 A / Raw"
192.168.0.106,20.42.65.84,12006,443,6,"Ether / IP / TCP 192.168.0.106:12006 > 20.42.65.84:https A"
20.42.65.84,192.168.0.106,443,12006,6,"Ether / IP / TCP 20.42.65.84:https > 192.168.0.106:12006 PA / Raw"
192.168.0.106,20.42.65.84,12006,443,6,"Ether / IP / TCP 192.168.0.106:12006 > 20.42.65.84:https PA / Raw"
20.42.65.84,192.168.0.106,443,12004,6,"Ether / IP / TCP 20.42.65.84:https > 192.168.0.106:12004 PA / Raw"
192.168.0.106,20.42.65.84,12004,443,6,"Ether / IP / TCP 192.168.0.106:12004 > 20.42.65.84:https PA / Raw"
192.168.0.106,20.42.65.84,12004,443,6,"Ether / IP / TCP 192.168.0.106:12004 > 20.42.65.84:https A / Raw"
192.168.0.106,20.42.65.84,12004,443,6,"Ether / IP / TCP 192.168.0.106:12004 > 20.42.65.84:https PA / Raw"
20.198.213.74,192.168.0.106,443,12008,6,"Ether / IP / TCP 20.198.213.74:https > 192.168.0.106:12008 A / Raw"
20.198.213.74,192.168.0.106,443,12008,6,"Ether / IP / TCP 20.198.213.74:https > 192.168.0.106:12008 A / Raw"
20.198.213.74,192.168.0.106,443,12008,6,"Ether / IP / TCP 20.198.213.74:https > 192.168.0.106:12008 A / Raw"
192.168.0.106,20.198.213.74,12008,443,6,"Ether / IP / TCP 192.168.0.106:12008 > 20.198.213.74:https A"
20.198.213.74,192.168.0.106,443,12008,6,"Ether / IP / TCP 20.198.213.74:https > 192.168.0.106:12008 A / Raw"
20.198.213.74,192.168.0.106,443,12008,6,"Ether / IP / TCP 20.198.213.74:https > 192.168.0.106:12008 A / Raw"
20.198.213.74,192.168.0.106,443,12008,6,"Ether / IP / TCP 20.198.213.74:https > 192.168.0.106:12008 PA / Raw"
192.168.0.106,20.198.213.74,12008,443,6,"Ether / IP / TCP 192.168.0.106:12008 > 20.198.213.74:https A"
192.168.0.106,20.198.213.74,12008,443,6,"Ether / IP / TCP 192.168.0.106:12008 > 20.198.213.74:https PA / Raw"
192.168.0.106,172.217.160.74,12003,443,6,"Ether / IP / TCP 192.168.0.106:12003 > 172.217.160.74:https S"
20.198.213.74,192.168.0.106,443,12008,6,"Ether / IP / TCP 20.198.213.74:https > 192.168.0.106:12008 PA / Raw"
192.168.0.106,20.198.213.74,12008,443,6,"Ether / IP / TCP 192.168.0.106:12008 > 20.198.213.74:https PA / Raw"
192.168.0.106,20.198.213.74,12008,443,6,"Ether / IP / TCP 192.168.0.106:12008 > 20.198.213.74:https A / Raw"
192.168.0.106,20.198.213.74,12008,443,6,"Ether / IP / TCP 192.168.0.106:12008 > 20.198.213.74:https PA / Raw"
20.42.65.84,192.168.0.106,443,12006,6,"Ether / IP / TCP 20.42.65.84:https > 192.168.0.106:12006 PA / Raw"
20.42.65.84,192.168.0.106,443,12004,6,"Ether / IP / TCP 20.42.65.84:https > 192.168.0.106:12004 A"
20.42.65.84,192.168.0.106,443,12004,6,"Ether / IP / TCP 20.42.65.84:https > 192.168.0.106:12004 A"
20.42.65.84,192.168.0.106,443,12004,6,"Ether / IP / TCP 20.42.65.84:https > 192.168.0.106:12004 PA / Raw"
192.168.0.106,20.42.65.84,12006,443,6,"Ether / IP / TCP 192.168.0.106:12006 > 20.42.65.84:https A"
192.168.0.106,20.42.65.84,12004,443,6,"Ether / IP / TCP 192.168.0.106:12004 > 20.42.65.84:https PA / Raw"
192.168.0.106,20.42.65.84,12004,443,6,"Ether / IP / TCP 192.168.0.106:12004 > 20.42.65.84:https PA / Raw"
20.198.213.74,192.168.0.106,443,12008,6,"Ether / IP / TCP 20.198.213.74:https > 192.168.0.106:12008 A"
20.198.213.74,192.168.0.106,443,12008,6,"Ether / IP / TCP 20.198.213.74:https > 192.168.0.106:12008 A"
20.198.213.74,192.168.0.106,443,12008,6,"Ether / IP / TCP 20.198.213.74:https > 192.168.0.106:12008 A / Raw"
20.198.213.74,192.168.0.106,443,12008,6,"Ether / IP / TCP 20.198.213.74:https > 192.168.0.106:12008 FPA / Raw"
192.168.0.106,20.198.213.74,12008,443,6,"Ether / IP / TCP 192.168.0.106:12008 > 20.198.213.74:https A"
192.168.0.106,20.198.213.74,12008,443,6,"Ether / IP / TCP 192.168.0.106:12008 > 20.198.213.74:https FA"
192.168.0.106,172.217.160.74,12005,443,6,"Ether / IP / TCP 192.168.0.106:12005 > 172.217.160.74:https S"
20.42.65.84,192.168.0.106,443,12004,6,"Ether / IP / TCP 20.42.65.84:https > 192.168.0.106:12004 A"
20.42.65.84,192.168.0.106,443,12004,6,"Ether / IP / TCP 20.42.65.84:https > 192.168.0.106:12004 PA / Raw"
192.168.0.106,20.42.65.84,12004,443,6,"Ether / IP / TCP 192.168.0.106:12004 > 20.42.65.84:https A"
192.168.0.106,20.198.213.74,12008,443,6,"Ether / IP / TCP 192.168.0.106:12008 > 20.198.213.74:https FA"
192.168.0.106,116.132.235.204,12011,80,6,"Ether / IP / TCP 192.168.0.106:12011 > 116.132.235.204:http S"
116.132.235.204,192.168.0.106,80,12011,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:12011 SA"
192.168.0.106,116.132.235.204,12011,80,6,"Ether / IP / TCP 192.168.0.106:12011 > 116.132.235.204:http A"
192.168.0.106,116.132.235.204,12011,80,6,"Ether / IP / TCP 192.168.0.106:12011 > 116.132.235.204:http PA / Raw"
192.168.0.106,116.132.235.204,12011,80,6,"Ether / IP / TCP 192.168.0.106:12011 > 116.132.235.204:http A / Raw"
192.168.0.106,116.132.235.204,12011,80,6,"Ether / IP / TCP 192.168.0.106:12011 > 116.132.235.204:http A / Raw"
192.168.0.106,116.132.235.204,12011,80,6,"Ether / IP / TCP 192.168.0.106:12011 > 116.132.235.204:http PA / Raw"
116.132.235.204,192.168.0.106,80,12011,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:12011 A"
116.132.235.204,192.168.0.106,80,12011,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:12011 A"
116.132.235.204,192.168.0.106,80,12011,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:12011 A"
116.132.235.204,192.168.0.106,80,12011,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:12011 PA / Raw"
116.132.235.204,192.168.0.106,80,12011,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:12011 FA"
192.168.0.106,116.132.235.204,12011,80,6,"Ether / IP / TCP 192.168.0.106:12011 > 116.132.235.204:http A"
192.168.0.106,116.132.235.204,12011,80,6,"Ether / IP / TCP 192.168.0.106:12011 > 116.132.235.204:http FA"
116.132.235.204,192.168.0.106,80,12011,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:12011 A"
192.168.0.106,110.242.68.3,12012,80,6,"Ether / IP / TCP 192.168.0.106:12012 > 110.242.68.3:http S"
