data,flowmember,label,classes
b'her / IP / TCP 42.231.136.103:https > 192.168.0.106:4659 F',1,,
b'her / IP / TCP 192.168.0.106:4659 > 42.231.136.103:https ',2,,
b'her / IP / TCP 192.168.0.106:4777 > 116.132.235.228:http F',3,,
b'her / IP / TCP 192.168.0.106:4777 > 116.132.235.228:http F',3,,
b'her / IP / TCP 192.168.0.106:4777 > 116.132.235.228:http R',3,,
b'her / IP / TCP 192.168.0.106:4785 > 116.132.235.228:http ',4,,
b'her / IP / TCP 192.168.0.106:4785 > 116.132.235.228:http ',4,,
b'her / IP / TCP 192.168.0.106:4785 > 116.132.235.228:http PA / Ra',4,,
b'her / IP / TCP 192.168.0.106:4785 > 116.132.235.228:http A / Ra',4,,
b'her / IP / TCP 192.168.0.106:4785 > 116.132.235.228:http A / Ra',4,,
b'her / IP / TCP 192.168.0.106:4785 > 116.132.235.228:http A / Ra',4,,
b'her / IP / TCP 192.168.0.106:4785 > 116.132.235.228:http A / Ra',5,,
b'her / IP / TCP 192.168.0.106:4785 > 116.132.235.228:http A / Ra',5,,
b'her / IP / TCP 192.168.0.106:4785 > 116.132.235.228:http A / Ra',5,,
b'her / IP / TCP 192.168.0.106:4785 > 116.132.235.228:http PA / Ra',5,,
b'her / IP / TCP 192.168.0.106:4785 > 116.132.235.228:http ',5,,
b'her / IP / TCP 192.168.0.106:4785 > 116.132.235.228:http F',5,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:4785 S',6,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:4785 ',6,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:4785 ',6,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:4785 ',6,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:4785 ',6,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:4785 ',6,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:4785 PA / Ra',7,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:4785 F',7,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:4785 ',7,,
b'her / IP / TCP 192.168.0.106:4786 > 116.132.235.228:http ',8,,
b'her / IP / TCP 192.168.0.106:4786 > 116.132.235.228:http ',8,,
b'her / IP / TCP 192.168.0.106:4786 > 116.132.235.228:http PA / Ra',8,,
b'her / IP / TCP 192.168.0.106:4786 > 116.132.235.228:http A / Ra',8,,
b'her / IP / TCP 192.168.0.106:4786 > 116.132.235.228:http A / Ra',8,,
