srcip,dstip,sport,dport,proto,data
192.168.0.106,239.255.255.250,52930,1900,17,"Ether / IP / UDP 192.168.0.106:52930 > 239.255.255.250:ssdp / Raw"
192.168.0.106,192.168.0.1,53456,53,17,"Ether / IP / UDP / DNS Qry ""b'static-pcs-sdk-server.alibaba.com.'"" "
192.168.0.1,192.168.0.106,53,53456,17,"Ether / IP / UDP / DNS Ans ""b'static-pcs-sdk-server.alibaba.com.gds.alibabadns.com.'"" "
192.168.0.106,116.132.235.228,6735,80,6,"Ether / IP / TCP 192.168.0.106:6735 > 116.132.235.228:http S"
116.132.235.228,192.168.0.106,80,6735,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6735 SA"
192.168.0.106,116.132.235.228,6735,80,6,"Ether / IP / TCP 192.168.0.106:6735 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,6735,80,6,"Ether / IP / TCP 192.168.0.106:6735 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,6735,80,6,"Ether / IP / TCP 192.168.0.106:6735 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,6735,80,6,"Ether / IP / TCP 192.168.0.106:6735 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,6735,80,6,"Ether / IP / TCP 192.168.0.106:6735 > 116.132.235.228:http PA / Raw"
116.132.235.228,192.168.0.106,80,6735,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6735 A"
116.132.235.228,192.168.0.106,80,6735,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6735 A"
116.132.235.228,192.168.0.106,80,6735,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6735 A"
116.132.235.228,192.168.0.106,80,6735,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6735 PA / Raw"
116.132.235.228,192.168.0.106,80,6735,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6735 FA"
192.168.0.106,116.132.235.228,6735,80,6,"Ether / IP / TCP 192.168.0.106:6735 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,6735,80,6,"Ether / IP / TCP 192.168.0.106:6735 > 116.132.235.228:http FA"
192.168.0.106,116.132.235.228,6735,80,6,"Ether / IP / TCP 192.168.0.106:6735 > 116.132.235.228:http FA"
192.168.0.106,239.255.255.250,52930,1900,17,"Ether / IP / UDP 192.168.0.106:52930 > 239.255.255.250:ssdp / Raw"
192.168.0.106,116.132.235.228,6735,80,6,"Ether / IP / TCP 192.168.0.106:6735 > 116.132.235.228:http FA"
192.168.0.106,116.132.235.228,6736,80,6,"Ether / IP / TCP 192.168.0.106:6736 > 116.132.235.228:http S"
192.168.0.106,157.255.191.88,4013,443,6,"Ether / IP / TCP 192.168.0.106:4013 > 157.255.191.88:https PA / Raw"
116.132.235.228,192.168.0.106,80,6736,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6736 SA"
192.168.0.106,116.132.235.228,6736,80,6,"Ether / IP / TCP 192.168.0.106:6736 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,6736,80,6,"Ether / IP / TCP 192.168.0.106:6736 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,6736,80,6,"Ether / IP / TCP 192.168.0.106:6736 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,6736,80,6,"Ether / IP / TCP 192.168.0.106:6736 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,6736,80,6,"Ether / IP / TCP 192.168.0.106:6736 > 116.132.235.228:http PA / Raw"
116.132.235.228,192.168.0.106,80,6736,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6736 A"
116.132.235.228,192.168.0.106,80,6736,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6736 A"
116.132.235.228,192.168.0.106,80,6736,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6736 A"
116.132.235.228,192.168.0.106,80,6736,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6736 PA / Raw"
116.132.235.228,192.168.0.106,80,6736,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6736 FA"
192.168.0.106,116.132.235.228,6736,80,6,"Ether / IP / TCP 192.168.0.106:6736 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,6736,80,6,"Ether / IP / TCP 192.168.0.106:6736 > 116.132.235.228:http FA"
157.255.191.88,192.168.0.106,443,4013,6,"Ether / IP / TCP 157.255.191.88:https > 192.168.0.106:4013 A / Padding"
157.255.191.88,192.168.0.106,443,4013,6,"Ether / IP / TCP 157.255.191.88:https > 192.168.0.106:4013 PA / Raw"
192.168.0.106,157.255.191.88,4013,443,6,"Ether / IP / TCP 192.168.0.106:4013 > 157.255.191.88:https A"
192.168.0.106,116.132.235.228,6736,80,6,"Ether / IP / TCP 192.168.0.106:6736 > 116.132.235.228:http FA"
192.168.0.106,239.255.255.250,52930,1900,17,"Ether / IP / UDP 192.168.0.106:52930 > 239.255.255.250:ssdp / Raw"
192.168.0.106,116.132.235.228,6736,80,6,"Ether / IP / TCP 192.168.0.106:6736 > 116.132.235.228:http FA"
192.168.0.106,116.132.235.228,6735,80,6,"Ether / IP / TCP 192.168.0.106:6735 > 116.132.235.228:http FA"
192.168.0.106,116.132.235.228,6737,80,6,"Ether / IP / TCP 192.168.0.106:6737 > 116.132.235.228:http S"
116.132.235.228,192.168.0.106,80,6737,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6737 SA"
192.168.0.106,116.132.235.228,6737,80,6,"Ether / IP / TCP 192.168.0.106:6737 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,6737,80,6,"Ether / IP / TCP 192.168.0.106:6737 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,6737,80,6,"Ether / IP / TCP 192.168.0.106:6737 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,6737,80,6,"Ether / IP / TCP 192.168.0.106:6737 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,6737,80,6,"Ether / IP / TCP 192.168.0.106:6737 > 116.132.235.228:http PA / Raw"
116.132.235.228,192.168.0.106,80,6737,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6737 A"
116.132.235.228,192.168.0.106,80,6737,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6737 A"
116.132.235.228,192.168.0.106,80,6737,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6737 A"
116.132.235.228,192.168.0.106,80,6737,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6737 PA / Raw"
116.132.235.228,192.168.0.106,80,6737,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6737 FA"
192.168.0.106,116.132.235.228,6737,80,6,"Ether / IP / TCP 192.168.0.106:6737 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,6737,80,6,"Ether / IP / TCP 192.168.0.106:6737 > 116.132.235.228:http FA"
116.132.235.228,192.168.0.106,80,6737,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6737 A"
192.168.0.106,116.132.235.228,6738,80,6,"Ether / IP / TCP 192.168.0.106:6738 > 116.132.235.228:http S"
116.132.235.228,192.168.0.106,80,6738,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:6738 SA"
192.168.0.106,116.132.235.228,6738,80,6,"Ether / IP / TCP 192.168.0.106:6738 > 116.132.235.228:http A"
