data,flowmember,label,classes
b'her / IP / TCP 192.168.180.164:14032 > 210.22.155.34:8080 F',1,,
b'her / IP / TCP 192.168.180.164:14032 > 210.22.155.34:8080 F',1,,
b'her / IP / TCP 192.168.180.164:14032 > 210.22.155.34:8080 F',1,,
b'her / IP / TCP 192.168.180.164:14032 > 210.22.155.34:8080 R',1,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:14044 ',2,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:14044 PA / Ra',2,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:14044 F',2,,
b'her / IP / TCP 192.168.180.164:14044 > 210.22.155.34:8080 R',3,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:14042 ',4,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:14042 ',4,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:14042 PA / Ra',4,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:14042 F',4,,
b'her / IP / TCP 192.168.180.164:14042 > 210.22.155.34:8080 R',5,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",6,,
"b'her / IP / UDP / DNS Qry ""b\'api1.origin.com.\'""'",6,,
"b'her / IP / UDP / DNS Qry ""b\'www.msftconnecttest.com.\'""'",6,,
"b'her / IP / UDP / DNS Qry ""b\'catalog.gamepass.com.\'""'",6,,
"b'her / IP / UDP / DNS Ans ""b\'static-pcs-sdk-server.alibaba.com.gds.alibabadns.com.\'""'",7,,
"b'her / IP / UDP / DNS Ans ""b\'cname.api.origin.com.\'""'",7,,
"b'her / IP / UDP / DNS Ans ""b\'ncsi-geo.trafficmanager.net.\'""'",7,,
"b'her / IP / UDP / DNS Ans ""b\'catalog.gamepass.com.edgesuite.net.\'""'",7,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http ',8,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http ',8,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http PA / Ra',8,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http A / Ra',8,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http A / Ra',8,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http PA / Ra',8,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http ',9,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http PA / Ra',9,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http A / Ra',9,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http A / Ra',9,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http PA / Ra',9,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http ',9,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http PA / Ra',9,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http A / Ra',10,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http A / Ra',10,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http PA / Ra',10,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http ',10,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http PA / Ra',10,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http A / Ra',10,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http A / Ra',10,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http PA / Ra',11,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http ',11,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http PA / Ra',11,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http A / Ra',11,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http A / Ra',11,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http PA / Ra',11,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http ',11,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http PA / Ra',12,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http A / Ra',12,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http A / Ra',12,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http PA / Ra',12,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http ',12,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http PA / Ra',12,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http A / Ra',12,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http A / Ra',13,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http PA / Ra',13,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http ',13,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http PA / Ra',13,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http A / Ra',13,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http A / Ra',13,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http PA / Ra',13,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http ',14,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http PA / Ra',14,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http A / Ra',14,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http A / Ra',14,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http PA / Ra',14,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http ',14,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http PA / Ra',14,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http A / Ra',15,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http A / Ra',15,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http PA / Ra',15,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http ',15,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http PA / Ra',15,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http A / Ra',15,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http A / Ra',15,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http PA / Ra',16,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http ',16,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http PA / Ra',16,,
b'her / IP / TCP 192.168.180.164:14050 > 203.119.169.168:http A / Ra',16,,
