srcip,dstip,sport,dport,proto,data
59.38.123.207,192.168.0.106,45902,9181,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9181 A"
59.38.123.207,192.168.0.106,45902,9181,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9181 A"
59.38.123.207,192.168.0.106,45902,9181,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9181 A"
59.38.123.207,192.168.0.106,45902,9181,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9181 A / Raw"
59.38.123.207,192.168.0.106,45902,9181,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9181 PA / Raw"
59.38.123.207,192.168.0.106,45902,9181,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9181 A / Raw"
59.38.123.207,192.168.0.106,45902,9181,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9181 PA / Raw"
59.38.123.207,192.168.0.106,45902,9181,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9181 A / Raw"
59.38.123.207,192.168.0.106,45902,9181,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9181 PA / Raw"
192.168.0.106,59.38.123.207,9181,45902,6,"Ether / IP / TCP 192.168.0.106:9181 > 59.38.123.207:45902 A"
192.168.0.106,59.38.123.207,9181,45902,6,"Ether / IP / TCP 192.168.0.106:9181 > 59.38.123.207:45902 PA / Raw"
59.38.123.207,192.168.0.106,45902,9181,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9181 A"
59.38.123.207,192.168.0.106,45902,9181,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9181 PA / Raw"
192.168.0.106,59.38.123.207,9181,45902,6,"Ether / IP / TCP 192.168.0.106:9181 > 59.38.123.207:45902 PA / Raw"
192.168.0.106,59.38.123.207,9181,45902,6,"Ether / IP / TCP 192.168.0.106:9181 > 59.38.123.207:45902 A / Raw"
192.168.0.106,59.38.123.207,9181,45902,6,"Ether / IP / TCP 192.168.0.106:9181 > 59.38.123.207:45902 PA / Raw"
59.38.123.207,192.168.0.106,45902,9181,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9181 A"
59.38.123.207,192.168.0.106,45902,9181,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9181 A / Raw"
59.38.123.207,192.168.0.106,45902,9181,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9181 PA / Raw"
59.38.123.207,192.168.0.106,45902,9181,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9181 FA"
192.168.0.106,59.38.123.207,9181,45902,6,"Ether / IP / TCP 192.168.0.106:9181 > 59.38.123.207:45902 A"
192.168.0.106,59.38.123.207,9181,45902,6,"Ether / IP / TCP 192.168.0.106:9181 > 59.38.123.207:45902 FA"
59.38.123.207,192.168.0.106,45902,9181,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9181 A"
192.168.0.106,59.38.123.207,8947,45902,6,"Ether / IP / TCP 192.168.0.106:8947 > 59.38.123.207:45902 PA / Raw"
192.168.0.106,59.38.123.207,8947,45902,6,"Ether / IP / TCP 192.168.0.106:8947 > 59.38.123.207:45902 PA / Raw"
192.168.0.106,220.194.116.51,8962,443,6,"Ether / IP / TCP 192.168.0.106:8962 > 220.194.116.51:https FA"
