srcip,dstip,sport,dport,proto,data
20.195.114.44,192.168.180.164,443,9083,6,"Ether / IP / TCP 20.195.114.44:https > 192.168.180.164:9083 A / Raw"
20.195.114.44,192.168.180.164,443,9083,6,"Ether / IP / TCP 20.195.114.44:https > 192.168.180.164:9083 A / Raw"
20.195.114.44,192.168.180.164,443,9083,6,"Ether / IP / TCP 20.195.114.44:https > 192.168.180.164:9083 A / Raw"
192.168.180.164,20.195.114.44,9083,443,6,"Ether / IP / TCP 192.168.180.164:9083 > 20.195.114.44:https A"
20.195.114.44,192.168.180.164,443,9083,6,"Ether / IP / TCP 20.195.114.44:https > 192.168.180.164:9083 A / Raw"
20.195.114.44,192.168.180.164,443,9083,6,"Ether / IP / TCP 20.195.114.44:https > 192.168.180.164:9083 PA / Raw"
192.168.180.164,20.195.114.44,9083,443,6,"Ether / IP / TCP 192.168.180.164:9083 > 20.195.114.44:https A"
192.168.180.164,20.195.114.44,9083,443,6,"Ether / IP / TCP 192.168.180.164:9083 > 20.195.114.44:https PA / Raw"
20.195.114.44,192.168.180.164,443,9083,6,"Ether / IP / TCP 20.195.114.44:https > 192.168.180.164:9083 PA / Raw"
192.168.180.164,20.195.114.44,9083,443,6,"Ether / IP / TCP 192.168.180.164:9083 > 20.195.114.44:https PA / Raw"
192.168.180.164,20.195.114.44,9083,443,6,"Ether / IP / TCP 192.168.180.164:9083 > 20.195.114.44:https A / Raw"
192.168.180.164,20.195.114.44,9083,443,6,"Ether / IP / TCP 192.168.180.164:9083 > 20.195.114.44:https PA / Raw"
192.168.180.164,142.251.43.10,9081,443,6,"Ether / IP / TCP 192.168.180.164:9081 > 142.251.43.10:https S"
192.168.180.164,20.42.73.25,6058,443,6,"Ether / IP / TCP 192.168.180.164:6058 > 20.42.73.25:https PA / Raw"
192.168.180.164,20.42.73.25,6058,443,6,"Ether / IP / TCP 192.168.180.164:6058 > 20.42.73.25:https PA / Raw"
