data,flowmember,label,classes
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',1,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',1,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',1,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',1,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',1,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',1,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',2,,
"b'her / IP / UDP / DNS Qry ""b\'WHS_527609.local.\'""'",2,,
"b'her / IP / UDP / DNS Ans ""fe80::51be:5405:4d6a:bfb3""'",2,,
"b'her / IPv6 / UDP / DNS Qry ""b\'WHS_527609.local.\'""'",3,,
"b'her / IPv6 / UDP / DNS Ans ""fe80::51be:5405:4d6a:bfb3""'",3,,
"b""her / IPv6 / UDP fe80::51be:5405:4d6a:bfb3:59818 > ff02::1:3:llmnr / LLMNRQuery who has 'WHS_527609.""",3,,
"b""her / IP / UDP 192.168.1.116:59818 > 224.0.0.252:llmnr / LLMNRQuery who has 'WHS_527609.""",4,,
b'her / IP / TCP 192.168.1.116:6427 > 203.119.169.227:http PA / Ra',5,,
b'her / IP / TCP 192.168.1.116:6427 > 203.119.169.227:http A / Ra',5,,
b'her / IP / TCP 192.168.1.116:6427 > 203.119.169.227:http A / Ra',5,,
b'her / IP / TCP 192.168.1.116:6427 > 203.119.169.227:http PA / Ra',5,,
b'her / IP / TCP 192.168.1.116:6427 > 203.119.169.227:http ',5,,
b'her / IP / TCP 192.168.1.116:6427 > 203.119.169.227:http PA / Ra',5,,
b'her / IP / TCP 192.168.1.116:6427 > 203.119.169.227:http A / Ra',6,,
b'her / IP / TCP 192.168.1.116:6427 > 203.119.169.227:http A / Ra',6,,
b'her / IP / TCP 192.168.1.116:6427 > 203.119.169.227:http PA / Ra',6,,
b'her / IP / TCP 192.168.1.116:6427 > 203.119.169.227:http ',6,,
b'her / IP / TCP 192.168.1.116:6427 > 203.119.169.227:http PA / Ra',6,,
b'her / IP / TCP 192.168.1.116:6427 > 203.119.169.227:http A / Ra',6,,
b'her / IP / TCP 192.168.1.116:6427 > 203.119.169.227:http A / Ra',6,,
b'her / IP / TCP 192.168.1.116:6427 > 203.119.169.227:http PA / Ra',7,,
b'her / IP / TCP 192.168.1.116:6427 > 203.119.169.227:http ',7,,
b'her / IP / TCP 192.168.1.116:6427 > 203.119.169.227:http PA / Ra',7,,
b'her / IP / TCP 192.168.1.116:6427 > 203.119.169.227:http A / Ra',7,,
b'her / IP / TCP 192.168.1.116:6427 > 203.119.169.227:http A / Ra',7,,
b'her / IP / TCP 192.168.1.116:6427 > 203.119.169.227:http PA / Ra',7,,
b'her / IP / TCP 192.168.1.116:6427 > 203.119.169.227:http ',7,,
b'her / IP / TCP 192.168.1.116:6427 > 203.119.169.227:http PA / Ra',8,,
b'her / IP / TCP 192.168.1.116:6427 > 203.119.169.227:http A / Ra',8,,
b'her / IP / TCP 192.168.1.116:6427 > 203.119.169.227:http A / Ra',8,,
b'her / IP / TCP 192.168.1.116:6427 > 203.119.169.227:http PA / Ra',8,,
b'her / IP / TCP 192.168.1.116:6427 > 203.119.169.227:http ',8,,
