data,flowmember,label,classes
"b'her / IP / UDP / DNS Qry ""b\'_microsoft_mcc._tcp.local.\'""'",1,,
"b'her / IPv6 / UDP / DNS Qry ""b\'_microsoft_mcc._tcp.local.\'""'",2,,
"b'her / IPv6 / UDP / DNS Qry ""b\'_companion-link._tcp.local.\'""'",2,,
"b'her / IPv6 / UDP / DNS Qry ""b\'_companion-link._tcp.local.\'""'",2,,
"b'her / IPv6 / UDP / DNS Qry ""b\'_companion-link._tcp.local.\'""'",2,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9099 ',3,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9099 ',3,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9099 ',3,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9099 A / Ra',3,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9099 PA / Ra',3,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9099 PA / Ra',3,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9099 A / Ra',4,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9099 PA / Ra',4,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9099 A / Ra',4,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9099 ',4,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9099 PA / Ra',4,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9099 ',4,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9099 ',4,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9099 A / Ra',5,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9099 PA / Ra',5,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9099 F',5,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9099 A / Paddin',5,,
b'her / IP / TCP 192.168.0.106:9099 > 59.38.123.207:45902 ',6,,
b'her / IP / TCP 192.168.0.106:9099 > 59.38.123.207:45902 ',6,,
b'her / IP / TCP 192.168.0.106:9099 > 59.38.123.207:45902 ',6,,
b'her / IP / TCP 192.168.0.106:9099 > 59.38.123.207:45902 ',6,,
b'her / IP / TCP 192.168.0.106:9099 > 59.38.123.207:45902 PA / Ra',6,,
b'her / IP / TCP 192.168.0.106:9099 > 59.38.123.207:45902 PA / Ra',6,,
b'her / IP / TCP 192.168.0.106:9099 > 59.38.123.207:45902 A / Ra',7,,
b'her / IP / TCP 192.168.0.106:9099 > 59.38.123.207:45902 PA / Ra',7,,
b'her / IP / TCP 192.168.0.106:9099 > 59.38.123.207:45902 ',7,,
b'her / IP / TCP 192.168.0.106:9099 > 59.38.123.207:45902 F',7,,
b'her / IP / TCP 192.168.0.106:9100 > 116.132.235.228:http ',8,,
b'her / IP / TCP 192.168.0.106:9100 > 116.132.235.228:http ',8,,
b'her / IP / TCP 192.168.0.106:9100 > 116.132.235.228:http PA / Ra',8,,
b'her / IP / TCP 192.168.0.106:9100 > 116.132.235.228:http A / Ra',8,,
b'her / IP / TCP 192.168.0.106:9100 > 116.132.235.228:http A / Ra',8,,
b'her / IP / TCP 192.168.0.106:9100 > 116.132.235.228:http PA / Ra',8,,
b'her / IP / TCP 192.168.0.106:9100 > 116.132.235.228:http ',9,,
b'her / IP / TCP 192.168.0.106:9100 > 116.132.235.228:http F',9,,
b'her / IP / TCP 192.168.0.106:9100 > 116.132.235.228:http F',9,,
b'her / IP / TCP 192.168.0.106:9100 > 116.132.235.228:http F',9,,
b'her / IP / TCP 192.168.0.106:9100 > 116.132.235.228:http F',9,,
b'her / IP / TCP 192.168.0.106:9100 > 116.132.235.228:http F',9,,
b'her / IP / TCP 192.168.0.106:9100 > 116.132.235.228:http F',9,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:9100 S',10,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:9100 ',10,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:9100 ',10,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:9100 ',10,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:9100 PA / Ra',10,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:9100 F',10,,
b'her / IP / TCP 116.130.224.46:https > 192.168.0.106:13282 PA / Ra',11,,
