data,flowmember,label,classes
b'her / IP / TCP 192.168.0.106:8718 > 116.132.235.204:http ',1,,
b'her / IP / TCP 192.168.0.106:8718 > 116.132.235.204:http ',1,,
b'her / IP / TCP 192.168.0.106:8718 > 116.132.235.204:http PA / Ra',1,,
b'her / IP / TCP 192.168.0.106:8718 > 116.132.235.204:http A / Ra',1,,
b'her / IP / TCP 192.168.0.106:8718 > 116.132.235.204:http A / Ra',1,,
b'her / IP / TCP 192.168.0.106:8718 > 116.132.235.204:http PA / Ra',1,,
b'her / IP / TCP 192.168.0.106:8718 > 116.132.235.204:http ',2,,
b'her / IP / TCP 192.168.0.106:8718 > 116.132.235.204:http F',2,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8718 S',3,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8718 ',3,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8718 ',3,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8718 PA / Ra',3,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8718 F',3,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8718 ',3,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',4,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',4,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',4,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',4,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',4,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',4,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',5,,
b'her / IP / TCP 192.168.0.106:7861 > 125.39.196.158:14000 PA / Ra',5,,
b'her / IP / TCP 192.168.0.106:7861 > 125.39.196.158:14000 ',5,,
b'her / IP / TCP 125.39.196.158:14000 > 192.168.0.106:7861 PA / Ra',6,,
b'her / IP / UDP 192.168.0.106:59937 > 239.255.255.250:ssdp / Ra',7,,
b'her / IP / UDP 192.168.0.106:59937 > 239.255.255.250:ssdp / Ra',7,,
b'her / IP / UDP 192.168.0.106:59937 > 239.255.255.250:ssdp / Ra',7,,
b'her / IP / UDP 192.168.0.106:59937 > 239.255.255.250:ssdp / Ra',7,,
b'her / IP / TCP 203.208.43.66:https > 192.168.0.106:8355 PA / Ra',8,,
