data,flowmember,label,classes
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:6111 ',1,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:6111 PA / Ra',1,,
b'her / IP / TCP 210.22.155.34:8080 > 192.168.180.164:6111 F',1,,
b'her / IP / TCP 192.168.180.164:6111 > 210.22.155.34:8080 R',2,,
b'her / IP / TCP 192.168.180.164:6054 > 210.22.155.34:8080 R',3,,
b'her / IP / TCP 192.168.180.164:6055 > 210.22.155.34:8080 R',4,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",5,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",5,,
"b'her / IP / UDP / DNS Ans ""b\'static-pcs-sdk-server.alibaba.com.gds.alibabadns.com.\'""'",6,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http ',7,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http ',7,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',7,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',7,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',7,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',7,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http ',8,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',8,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',8,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',8,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',8,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http ',8,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',8,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',9,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',9,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',9,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http ',9,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',9,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',9,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',9,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',10,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http ',10,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',10,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',10,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',10,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',10,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http ',10,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',11,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',11,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',11,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',11,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http ',11,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',11,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',11,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',12,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',12,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http ',12,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',12,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',12,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',12,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',12,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http ',13,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',13,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',13,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',13,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',13,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http ',13,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',13,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',14,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',14,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',14,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',14,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http ',14,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',14,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',14,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',15,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',15,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http ',15,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',15,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',15,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',15,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',15,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http ',16,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',16,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',16,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',16,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',16,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http ',16,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',16,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',17,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',17,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',17,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http ',17,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',17,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',17,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',17,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',18,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http ',18,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',18,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',18,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http A / Ra',18,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http PA / Ra',18,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http ',18,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http ',19,,
b'her / IP / TCP 192.168.180.164:6117 > 203.119.169.227:http F',19,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 S',20,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 ',20,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 ',20,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 PA / Ra',20,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 PA / Ra',20,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 ',20,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 ',21,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 PA / Ra',21,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 PA / Ra',21,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 ',21,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 PA / Ra',21,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 PA / Ra',21,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 ',21,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 PA / Ra',22,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 PA / Ra',22,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 ',22,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 ',22,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 PA / Ra',22,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 PA / Ra',22,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 ',22,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 PA / Ra',23,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 PA / Ra',23,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 ',23,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 PA / Ra',23,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 PA / Ra',23,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 ',23,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 PA / Ra',23,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 PA / Ra',24,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 ',24,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 PA / Ra',24,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 PA / Ra',24,,
b'her / IP / TCP 203.119.169.227:http > 192.168.180.164:6117 ',24,,
