data,flowmember,label,classes
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11129 A / Ra',1,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11129 PA / Ra',1,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11129 A / Ra',1,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11129 PA / Ra',1,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11129 A / Ra',1,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11129 PA / Ra',1,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11129 ',2,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11129 PA / Ra',2,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11129 ',2,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11129 A / Ra',2,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11129 PA / Ra',2,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11129 F',2,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11129 ',2,,
b'her / IP / TCP 192.168.0.106:11129 > 59.38.123.207:45902 ',3,,
b'her / IP / TCP 192.168.0.106:11129 > 59.38.123.207:45902 ',3,,
b'her / IP / TCP 192.168.0.106:11129 > 59.38.123.207:45902 PA / Ra',3,,
b'her / IP / TCP 192.168.0.106:11129 > 59.38.123.207:45902 PA / Ra',3,,
b'her / IP / TCP 192.168.0.106:11129 > 59.38.123.207:45902 A / Ra',3,,
b'her / IP / TCP 192.168.0.106:11129 > 59.38.123.207:45902 PA / Ra',3,,
b'her / IP / TCP 192.168.0.106:11129 > 59.38.123.207:45902 ',4,,
b'her / IP / TCP 192.168.0.106:11129 > 59.38.123.207:45902 F',4,,
b'her / IP / TCP 192.168.0.106:10292 > 59.38.123.207:45902 PA / Ra',5,,
b'her / IP / TCP 192.168.0.106:10292 > 59.38.123.207:45902 A / Ra',5,,
b'her / IP / TCP 192.168.0.106:10292 > 59.38.123.207:45902 PA / Ra',5,,
b'her / IP / TCP 192.168.0.106:10292 > 59.38.123.207:45902 ',5,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10292 A / Paddin',6,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10292 A / Paddin',6,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10292 PA / Ra',6,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10292 PA / Ra',6,,
b'her / IP / TCP 192.168.0.106:11219 > 116.130.229.126:14000 PA / Ra',7,,
b'her / IP / TCP 192.168.0.106:11219 > 116.130.229.126:14000 ',7,,
b'her / IP / TCP 116.130.229.126:14000 > 192.168.0.106:11219 PA / Ra',8,,
b'her / IP / TCP 192.168.0.106:11131 > 59.38.123.207:45902 ',9,,
b'her / IP / TCP 192.168.0.106:11131 > 59.38.123.207:45902 ',9,,
b'her / IP / TCP 192.168.0.106:11131 > 59.38.123.207:45902 PA / Ra',9,,
b'her / IP / TCP 192.168.0.106:11131 > 59.38.123.207:45902 PA / Ra',9,,
b'her / IP / TCP 192.168.0.106:11131 > 59.38.123.207:45902 PA / Ra',9,,
b'her / IP / TCP 192.168.0.106:11131 > 59.38.123.207:45902 ',9,,
b'her / IP / TCP 192.168.0.106:11131 > 59.38.123.207:45902 PA / Ra',10,,
b'her / IP / TCP 192.168.0.106:11131 > 59.38.123.207:45902 PA / Ra',10,,
b'her / IP / TCP 192.168.0.106:11131 > 59.38.123.207:45902 A / Ra',10,,
b'her / IP / TCP 192.168.0.106:11131 > 59.38.123.207:45902 PA / Ra',10,,
b'her / IP / TCP 192.168.0.106:11131 > 59.38.123.207:45902 ',10,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11131 S',11,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11131 ',11,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11131 ',11,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11131 ',11,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11131 A / Ra',11,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11131 PA / Ra',11,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11131 A / Ra',12,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11131 PA / Ra',12,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11131 ',12,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11131 PA / Ra',12,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11131 ',12,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11131 ',12,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11131 PA / Ra',12,,
b'her / IP / TCP 192.168.0.106:10785 > 59.38.123.207:45902 A / Ra',13,,
b'her / IP / TCP 192.168.0.106:10785 > 59.38.123.207:45902 PA / Ra',13,,
b'her / IP / TCP 192.168.0.106:10785 > 59.38.123.207:45902 PA / Ra',13,,
b'her / IP / TCP 192.168.0.106:10785 > 59.38.123.207:45902 ',13,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10785 ',14,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10785 A / Paddin',14,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10785 A / Paddin',14,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10785 PA / Ra',14,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10785 PA / Ra',14,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 ',15,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 ',15,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 PA / Ra',15,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 PA / Ra',15,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 PA / Ra',15,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 PA / Ra',15,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 PA / Ra',16,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 A / Ra',16,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 A / Ra',16,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 PA / Ra',16,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 ',16,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 PA / Ra',16,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 ',16,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 ',17,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 ',17,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 ',17,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 ',17,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 ',17,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 ',17,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 ',17,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 ',18,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 ',18,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 ',18,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 ',18,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 ',18,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 ',18,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 ',18,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 ',19,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 ',19,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 ',19,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 ',19,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 ',19,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 ',19,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 ',19,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 ',20,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 ',20,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 PA / Ra',20,,
b'her / IP / TCP 192.168.0.106:11133 > 59.38.123.207:45902 ',20,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 S',21,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 ',21,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 ',21,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 ',21,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 PA / Ra',21,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 ',21,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 ',22,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 PA / Ra',22,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 PA / Ra',22,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 A / Ra',22,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 PA / Ra',22,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 A / Ra',22,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 PA / Ra',22,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 A / Ra',23,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 PA / Ra',23,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 A / Ra',23,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 PA / Ra',23,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 A / Ra',23,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 PA / Ra',23,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 A / Ra',23,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 PA / Ra',24,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 A / Ra',24,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 A / Ra',24,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 A / Ra',24,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 PA / Ra',24,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 A / Ra',24,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 PA / Ra',24,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 A / Ra',25,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 PA / Ra',25,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 A / Ra',25,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 PA / Ra',25,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 A / Ra',25,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 PA / Ra',25,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 A / Ra',25,,
b'her / IP / TCP 59.38.123.207:45902 > 192.168.0.106:11133 PA / Ra',26,,
