data,flowmember,label,classes
b'her / IP / TCP 20.195.114.44:https > 192.168.180.164:9083 A / Ra',1,,
b'her / IP / TCP 20.195.114.44:https > 192.168.180.164:9083 A / Ra',1,,
b'her / IP / TCP 20.195.114.44:https > 192.168.180.164:9083 A / Ra',1,,
b'her / IP / TCP 20.195.114.44:https > 192.168.180.164:9083 A / Ra',1,,
b'her / IP / TCP 20.195.114.44:https > 192.168.180.164:9083 PA / Ra',1,,
b'her / IP / TCP 20.195.114.44:https > 192.168.180.164:9083 PA / Ra',1,,
b'her / IP / TCP 20.195.114.44:https > 192.168.180.164:9083 ',2,,
b'her / IP / TCP 20.195.114.44:https > 192.168.180.164:9083 FPA / Ra',2,,
b'her / IP / TCP 20.195.114.44:https > 192.168.180.164:9083 ',2,,
b'her / IP / TCP 192.168.180.164:9083 > 20.195.114.44:https ',3,,
b'her / IP / TCP 192.168.180.164:9083 > 20.195.114.44:https ',3,,
b'her / IP / TCP 192.168.180.164:9083 > 20.195.114.44:https PA / Ra',3,,
b'her / IP / TCP 192.168.180.164:9083 > 20.195.114.44:https PA / Ra',3,,
b'her / IP / TCP 192.168.180.164:9083 > 20.195.114.44:https A / Ra',3,,
b'her / IP / TCP 192.168.180.164:9083 > 20.195.114.44:https PA / Ra',3,,
b'her / IP / TCP 192.168.180.164:9083 > 20.195.114.44:https ',4,,
b'her / IP / TCP 192.168.180.164:9083 > 20.195.114.44:https F',4,,
b'her / IP / TCP 192.168.180.164:9081 > 142.251.43.10:https ',5,,
b'her / IP / TCP 192.168.180.164:9081 > 142.251.43.10:https ',5,,
b'her / IP / TCP 192.168.180.164:9081 > 142.251.43.10:https ',5,,
b'her / IP / TCP 192.168.180.164:9081 > 142.251.43.10:https ',5,,
b'her / IP / TCP 192.168.180.164:6058 > 20.42.73.25:https PA / Ra',6,,
b'her / IP / TCP 192.168.180.164:6058 > 20.42.73.25:https PA / Ra',6,,
b'her / IP / TCP 192.168.180.164:6058 > 20.42.73.25:https ',6,,
b'her / IP / TCP 192.168.180.164:6058 > 20.42.73.25:https A / Ra',6,,
b'her / IP / TCP 20.42.73.25:https > 192.168.180.164:6058 ',7,,
b'her / IP / TCP 20.42.73.25:https > 192.168.180.164:6058 PA / Ra',7,,
b'her / IP / TCP 20.42.73.25:https > 192.168.180.164:6058 ',7,,
b'her / IP / UDP 192.168.180.164:50605 > 142.251.43.10:https / Ra',8,,
b'her / IP / UDP 192.168.180.164:50605 > 142.251.43.10:https / Ra',8,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http PA / Ra',9,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http A / Ra',9,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http A / Ra',9,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http PA / Ra',9,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http ',9,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http PA / Ra',9,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http A / Ra',10,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http A / Ra',10,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http PA / Ra',10,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http ',10,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http PA / Ra',10,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http A / Ra',10,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http A / Ra',10,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http PA / Ra',11,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http ',11,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http PA / Ra',11,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http A / Ra',11,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http A / Ra',11,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http PA / Ra',11,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http ',11,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http PA / Ra',12,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http A / Ra',12,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http A / Ra',12,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http PA / Ra',12,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http ',12,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http PA / Ra',12,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http A / Ra',12,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http A / Ra',13,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http PA / Ra',13,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http ',13,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http PA / Ra',13,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http A / Ra',13,,
b'her / IP / TCP 192.168.180.164:5845 > 203.119.144.59:http A / Ra',13,,
