srcip,dstip,sport,dport,proto,data
192.168.0.106,59.38.123.207,10292,45902,6,"Ether / IP / TCP 192.168.0.106:10292 > 59.38.123.207:45902 PA / Raw"
192.168.0.106,59.38.123.207,10292,45902,6,"Ether / IP / TCP 192.168.0.106:10292 > 59.38.123.207:45902 PA / Raw"
59.38.123.207,192.168.0.106,45902,10932,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10932 A"
59.38.123.207,192.168.0.106,45902,10932,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10932 A"
59.38.123.207,192.168.0.106,45902,10292,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10292 A / Padding"
59.38.123.207,192.168.0.106,45902,10292,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10292 A / Padding"
59.38.123.207,192.168.0.106,45902,10932,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10932 A / Raw"
59.38.123.207,192.168.0.106,45902,10932,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10932 PA / Raw"
59.38.123.207,192.168.0.106,45902,10932,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10932 A / Raw"
59.38.123.207,192.168.0.106,45902,10932,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10932 PA / Raw"
59.38.123.207,192.168.0.106,45902,10932,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10932 A / Raw"
192.168.0.106,59.38.123.207,10932,45902,6,"Ether / IP / TCP 192.168.0.106:10932 > 59.38.123.207:45902 A"
59.38.123.207,192.168.0.106,45902,10932,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10932 PA / Raw"
192.168.0.106,59.38.123.207,10932,45902,6,"Ether / IP / TCP 192.168.0.106:10932 > 59.38.123.207:45902 A"
192.168.0.106,59.38.123.207,10932,45902,6,"Ether / IP / TCP 192.168.0.106:10932 > 59.38.123.207:45902 PA / Raw"
59.38.123.207,192.168.0.106,45902,10932,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10932 A"
59.38.123.207,192.168.0.106,45902,10932,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10932 PA / Raw"
192.168.0.106,59.38.123.207,10932,45902,6,"Ether / IP / TCP 192.168.0.106:10932 > 59.38.123.207:45902 PA / Raw"
192.168.0.106,59.38.123.207,10932,45902,6,"Ether / IP / TCP 192.168.0.106:10932 > 59.38.123.207:45902 A / Raw"
192.168.0.106,59.38.123.207,10932,45902,6,"Ether / IP / TCP 192.168.0.106:10932 > 59.38.123.207:45902 PA / Raw"
59.38.123.207,192.168.0.106,45902,10292,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10292 PA / Raw"
59.38.123.207,192.168.0.106,45902,10292,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10292 PA / Raw"
192.168.0.106,59.38.123.207,10292,45902,6,"Ether / IP / TCP 192.168.0.106:10292 > 59.38.123.207:45902 A"
59.38.123.207,192.168.0.106,45902,10932,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10932 A"
59.38.123.207,192.168.0.106,45902,10932,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10932 PA / Raw"
192.168.0.106,59.38.123.207,10932,45902,6,"Ether / IP / TCP 192.168.0.106:10932 > 59.38.123.207:45902 A"
59.38.123.207,192.168.0.106,45902,10932,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10932 FA"
192.168.0.106,59.38.123.207,10932,45902,6,"Ether / IP / TCP 192.168.0.106:10932 > 59.38.123.207:45902 A"
59.38.123.207,192.168.0.106,45902,10932,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10932 A / Raw"
192.168.0.106,59.38.123.207,10932,45902,6,"Ether / IP / TCP 192.168.0.106:10932 > 59.38.123.207:45902 A"
192.168.0.106,59.38.123.207,10932,45902,6,"Ether / IP / TCP 192.168.0.106:10932 > 59.38.123.207:45902 FA"
192.168.0.106,116.132.235.228,10933,80,6,"Ether / IP / TCP 192.168.0.106:10933 > 116.132.235.228:http S"
192.168.0.106,59.38.123.207,10932,45902,6,"Ether / IP / TCP 192.168.0.106:10932 > 59.38.123.207:45902 FA"
116.132.235.228,192.168.0.106,80,10933,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:10933 SA"
192.168.0.106,116.132.235.228,10933,80,6,"Ether / IP / TCP 192.168.0.106:10933 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,10933,80,6,"Ether / IP / TCP 192.168.0.106:10933 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,10933,80,6,"Ether / IP / TCP 192.168.0.106:10933 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,10933,80,6,"Ether / IP / TCP 192.168.0.106:10933 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,10933,80,6,"Ether / IP / TCP 192.168.0.106:10933 > 116.132.235.228:http PA / Raw"
52.108.46.20,192.168.0.106,443,1285,6,"Ether / IP / TCP 52.108.46.20:https > 192.168.0.106:1285 PA / Raw"
59.38.123.207,192.168.0.106,45902,10932,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10932 R"
116.132.235.228,192.168.0.106,80,10933,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:10933 A"
116.132.235.228,192.168.0.106,80,10933,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:10933 A"
116.132.235.228,192.168.0.106,80,10933,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:10933 A"
116.132.235.228,192.168.0.106,80,10933,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:10933 PA / Raw"
116.132.235.228,192.168.0.106,80,10933,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:10933 FA"
192.168.0.106,116.132.235.228,10933,80,6,"Ether / IP / TCP 192.168.0.106:10933 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,10933,80,6,"Ether / IP / TCP 192.168.0.106:10933 > 116.132.235.228:http FA"
192.168.0.106,52.108.46.20,1285,443,6,"Ether / IP / TCP 192.168.0.106:1285 > 52.108.46.20:https A"
192.168.0.106,116.132.235.228,10933,80,6,"Ether / IP / TCP 192.168.0.106:10933 > 116.132.235.228:http FA"
192.168.0.106,59.38.123.207,10292,45902,6,"Ether / IP / TCP 192.168.0.106:10292 > 59.38.123.207:45902 PA / Raw"
192.168.0.106,59.38.123.207,10292,45902,6,"Ether / IP / TCP 192.168.0.106:10292 > 59.38.123.207:45902 PA / Raw"
59.38.123.207,192.168.0.106,45902,10292,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10292 A / Padding"
59.38.123.207,192.168.0.106,45902,10292,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10292 A / Padding"
59.38.123.207,192.168.0.106,45902,10292,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10292 PA / Raw"
59.38.123.207,192.168.0.106,45902,10292,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:10292 PA / Raw"
192.168.0.106,59.38.123.207,10292,45902,6,"Ether / IP / TCP 192.168.0.106:10292 > 59.38.123.207:45902 A"
192.168.0.106,116.132.235.228,10933,80,6,"Ether / IP / TCP 192.168.0.106:10933 > 116.132.235.228:http FA"
192.168.0.106,120.46.209.149,10610,443,6,"Ether / IP / TCP 192.168.0.106:10610 > 120.46.209.149:https A / Raw"
192.168.0.106,116.132.235.228,10934,80,6,"Ether / IP / TCP 192.168.0.106:10934 > 116.132.235.228:http S"
120.46.209.149,192.168.0.106,443,10610,6,"Ether / IP / TCP 120.46.209.149:https > 192.168.0.106:10610 A"
116.132.235.228,192.168.0.106,80,10934,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:10934 SA"
192.168.0.106,116.132.235.228,10934,80,6,"Ether / IP / TCP 192.168.0.106:10934 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,10934,80,6,"Ether / IP / TCP 192.168.0.106:10934 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,10934,80,6,"Ether / IP / TCP 192.168.0.106:10934 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,10934,80,6,"Ether / IP / TCP 192.168.0.106:10934 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,10934,80,6,"Ether / IP / TCP 192.168.0.106:10934 > 116.132.235.228:http PA / Raw"
116.132.235.228,192.168.0.106,80,10934,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:10934 A"
116.132.235.228,192.168.0.106,80,10934,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:10934 A"
116.132.235.228,192.168.0.106,80,10934,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:10934 A"
116.132.235.228,192.168.0.106,80,10934,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:10934 PA / Raw"
116.132.235.228,192.168.0.106,80,10934,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:10934 FA"
192.168.0.106,116.132.235.228,10934,80,6,"Ether / IP / TCP 192.168.0.106:10934 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,10934,80,6,"Ether / IP / TCP 192.168.0.106:10934 > 116.132.235.228:http FA"
116.132.235.228,192.168.0.106,80,10934,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:10934 A"
192.168.0.106,192.168.0.1,59496,53,17,"Ether / IP / UDP / DNS Qry ""b'api1.origin.com.'"" "
