srcip,dstip,sport,dport,proto,data
192.168.0.106,220.202.152.178,5987,8080,6,"Ether / IP / TCP 192.168.0.106:5987 > 220.202.152.178:8080 RA"
192.168.192.1,192.168.192.2,137,137,17,"Ether / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Raw"
192.168.0.106,116.132.235.228,3717,80,6,"Ether / IP / TCP 192.168.0.106:3717 > 116.132.235.228:http S"
116.132.235.228,192.168.0.106,80,3717,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:3717 SA"
192.168.0.106,116.132.235.228,3717,80,6,"Ether / IP / TCP 192.168.0.106:3717 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,3717,80,6,"Ether / IP / TCP 192.168.0.106:3717 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,3717,80,6,"Ether / IP / TCP 192.168.0.106:3717 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,3717,80,6,"Ether / IP / TCP 192.168.0.106:3717 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,3717,80,6,"Ether / IP / TCP 192.168.0.106:3717 > 116.132.235.228:http PA / Raw"
116.132.235.228,192.168.0.106,80,3717,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:3717 A"
116.132.235.228,192.168.0.106,80,3717,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:3717 A"
116.132.235.228,192.168.0.106,80,3717,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:3717 A"
116.132.235.228,192.168.0.106,80,3717,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:3717 PA / Raw"
116.132.235.228,192.168.0.106,80,3717,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:3717 FA"
192.168.0.106,116.132.235.228,3717,80,6,"Ether / IP / TCP 192.168.0.106:3717 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,3717,80,6,"Ether / IP / TCP 192.168.0.106:3717 > 116.132.235.228:http FA"
