data,flowmember,label,classes
b'her / IP / TCP 192.168.0.106:6189 > 110.242.68.4:http ',1,,
b'her / IP / TCP 192.168.0.106:6189 > 110.242.68.4:http ',1,,
b'her / IP / TCP 192.168.0.106:6189 > 110.242.68.4:http F',1,,
b'her / IP / TCP 192.168.0.106:6189 > 110.242.68.4:http ',1,,
b'her / IP / TCP 110.242.68.4:http > 192.168.0.106:6189 S',2,,
b'her / IP / TCP 110.242.68.4:http > 192.168.0.106:6189 ',2,,
b'her / IP / TCP 110.242.68.4:http > 192.168.0.106:6189 F',2,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",3,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",3,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Ra',4,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Ra',4,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Ra',4,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Ra',4,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Ra',4,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Ra',4,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Ra',5,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Ra',5,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Ra',5,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Ra',5,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Ra',5,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Ra',5,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Ra',5,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Ra',6,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Ra',6,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Ra',6,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Ra',6,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 PA / Ra',6,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Ra',6,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Ra',6,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Ra',7,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Ra',7,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Ra',7,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Ra',7,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Ra',7,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Ra',7,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Ra',7,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 PA / Ra',8,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 F',8,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6187 A / Paddin',8,,
b'her / IP / TCP 192.168.0.106:6187 > 157.148.59.239:http ',9,,
b'her / IP / TCP 192.168.0.106:6187 > 157.148.59.239:http ',9,,
b'her / IP / TCP 192.168.0.106:6187 > 157.148.59.239:http ',9,,
b'her / IP / TCP 192.168.0.106:6187 > 157.148.59.239:http F',9,,
"b'her / IP / UDP / DNS Ans ""116.132.235.228""'",10,,
"b'her / IP / UDP / DNS Ans ""116.132.235.228""'",10,,
b'her / IP / TCP 192.168.0.106:6190 > 116.132.235.228:http ',11,,
b'her / IP / TCP 192.168.0.106:6190 > 116.132.235.228:http ',11,,
b'her / IP / TCP 192.168.0.106:6190 > 116.132.235.228:http PA / Ra',11,,
b'her / IP / TCP 192.168.0.106:6190 > 116.132.235.228:http A / Ra',11,,
b'her / IP / TCP 192.168.0.106:6190 > 116.132.235.228:http A / Ra',11,,
b'her / IP / TCP 192.168.0.106:6190 > 116.132.235.228:http PA / Ra',11,,
b'her / IP / TCP 192.168.0.106:6190 > 116.132.235.228:http ',12,,
b'her / IP / TCP 192.168.0.106:6190 > 116.132.235.228:http F',12,,
b'her / IP / TCP 192.168.0.106:6190 > 116.132.235.228:http F',12,,
b'her / IP / TCP 192.168.0.106:6190 > 116.132.235.228:http F',12,,
b'her / IP / TCP 192.168.0.106:6190 > 116.132.235.228:http F',12,,
b'her / IP / TCP 192.168.0.106:6190 > 116.132.235.228:http F',12,,
b'her / IP / TCP 192.168.0.106:6190 > 116.132.235.228:http F',12,,
b'her / IP / TCP 192.168.0.106:6172 > 157.148.59.239:http F',13,,
b'her / IP / TCP 192.168.0.106:6172 > 157.148.59.239:http F',13,,
b'her / IP / TCP 192.168.0.106:6172 > 157.148.59.239:http F',13,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6188 A / Ra',14,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6188 PA / Ra',14,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6188 F',14,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6188 ',14,,
b'her / IP / TCP 192.168.0.106:6188 > 157.148.59.239:http ',15,,
b'her / IP / TCP 192.168.0.106:6188 > 157.148.59.239:http F',15,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:6190 S',16,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:6190 ',16,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:6190 ',16,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:6190 ',16,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:6190 ',16,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:6190 PA / Ra',16,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:6190 F',17,,
"b'her / IP / UDP / DNS Qry ""b\'szextshort.weixin.qq.com.\'""'",17,,
"b'her / IP / UDP / DNS Qry ""b\'szextshort.weixin.qq.com.\'""'",17,,
"b'her / IP / UDP / DNS Ans ""157.148.59.239""'",18,,
"b'her / IP / UDP / DNS Ans ""157.148.59.239""'",18,,
b'her / IP / TCP 192.168.0.106:6191 > 157.148.59.239:http ',19,,
b'her / IP / TCP 192.168.0.106:6191 > 157.148.59.239:http ',19,,
b'her / IP / TCP 192.168.0.106:6191 > 157.148.59.239:http A / Ra',19,,
b'her / IP / TCP 192.168.0.106:6191 > 157.148.59.239:http A / Ra',19,,
b'her / IP / TCP 192.168.0.106:6191 > 157.148.59.239:http A / Ra',19,,
b'her / IP / TCP 192.168.0.106:6191 > 157.148.59.239:http A / Ra',19,,
b'her / IP / TCP 192.168.0.106:6191 > 157.148.59.239:http PA / Ra',20,,
b'her / IP / TCP 192.168.0.106:6191 > 157.148.59.239:http ',20,,
b'her / IP / TCP 192.168.0.106:6191 > 157.148.59.239:http F',20,,
b'her / IP / TCP 192.168.0.106:6191 > 157.148.59.239:http F',20,,
b'her / IP / TCP 192.168.0.106:1963 > 123.151.54.161:http PA / Ra',21,,
b'her / IP / TCP 192.168.0.106:1963 > 123.151.54.161:http ',21,,
b'her / IP / TCP 192.168.0.106:1963 > 123.151.54.161:http ',21,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6191 S',22,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6191 ',22,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6191 ',22,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6191 ',22,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6191 ',22,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6191 ',22,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6191 A / Ra',23,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6191 PA / Ra',23,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6191 F',23,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6191 ',23,,
b'her / IP / TCP 123.151.54.161:http > 192.168.0.106:1963 A / Paddin',24,,
b'her / IP / TCP 123.151.54.161:http > 192.168.0.106:1963 PA / Ra',24,,
b'her / IP / TCP 123.151.54.161:http > 192.168.0.106:1963 PA / Ra',24,,
b'her / IP / TCP 192.168.0.106:6180 > 157.148.59.239:http F',25,,
b'her / IP / TCP 192.168.0.106:6180 > 157.148.59.239:http F',25,,
b'her / IP / TCP 192.168.0.106:6180 > 157.148.59.239:http F',25,,
b'her / IP / TCP 192.168.0.106:6180 > 157.148.59.239:http F',25,,
b'her / IP / TCP 192.168.0.106:6165 > 116.132.235.228:http F',26,,
b'her / IP / TCP 114.116.235.116:https > 192.168.0.106:6164 PA / Ra',27,,
b'her / IP / TCP 114.116.235.116:https > 192.168.0.106:6164 F',27,,
b'her / IP / TCP 114.116.235.116:https > 192.168.0.106:6164 F',27,,
b'her / IP / TCP 114.116.235.116:https > 192.168.0.106:6164 ',27,,
b'her / IP / TCP 114.116.235.116:https > 192.168.0.106:6164 ',27,,
b'her / IP / TCP 192.168.0.106:6164 > 114.116.235.116:https ',28,,
b'her / IP / TCP 192.168.0.106:6164 > 114.116.235.116:https F',28,,
b'her / IP / TCP 192.168.0.106:6164 > 114.116.235.116:https ',28,,
"b'her / IP / UDP / DNS Qry ""b\'szextshort.weixin.qq.com.\'""'",29,,
"b'her / IP / UDP / DNS Qry ""b\'szextshort.weixin.qq.com.\'""'",29,,
"b'her / IP / UDP / DNS Ans ""157.148.59.239""'",30,,
"b'her / IP / UDP / DNS Ans ""157.148.59.239""'",30,,
b'her / IP / TCP 192.168.0.106:6192 > 157.148.59.239:http ',31,,
b'her / IP / TCP 192.168.0.106:6192 > 157.148.59.239:http ',31,,
b'her / IP / TCP 192.168.0.106:6192 > 157.148.59.239:http A / Ra',31,,
b'her / IP / TCP 192.168.0.106:6192 > 157.148.59.239:http A / Ra',31,,
b'her / IP / TCP 192.168.0.106:6192 > 157.148.59.239:http A / Ra',31,,
b'her / IP / TCP 192.168.0.106:6192 > 157.148.59.239:http A / Ra',31,,
b'her / IP / TCP 192.168.0.106:6192 > 157.148.59.239:http PA / Ra',32,,
b'her / IP / TCP 192.168.0.106:6192 > 157.148.59.239:http ',32,,
b'her / IP / TCP 192.168.0.106:6192 > 157.148.59.239:http F',32,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6192 S',33,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6192 ',33,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6192 ',33,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6192 ',33,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6192 ',33,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6192 ',33,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6192 A / Ra',34,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6192 PA / Ra',34,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6192 F',34,,
b'her / IP / TCP 157.148.59.239:http > 192.168.0.106:6192 ',34,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",35,,
"b'her / IP / UDP / DNS Qry ""b\'szextshort.weixin.qq.com.\'""'",35,,
"b'her / IP / UDP / DNS Qry ""b\'szextshort.weixin.qq.com.\'""'",35,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",35,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",35,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",35,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",36,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",36,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",36,,
"b'her / IP / UDP / DNS Qry ""b\'catalog.gamepass.com.\'""'",36,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",36,,
