srcip,dstip,sport,dport,proto,data
117.18.232.200,192.168.0.106,443,5010,6,"Ether / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Raw"
192.168.0.106,117.18.232.200,5010,443,6,"Ether / IP / TCP 192.168.0.106:5010 > 117.18.232.200:https A"
117.18.232.200,192.168.0.106,443,5010,6,"Ether / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Raw"
192.168.0.106,117.18.232.200,5010,443,6,"Ether / IP / TCP 192.168.0.106:5010 > 117.18.232.200:https A"
192.168.0.106,116.132.235.228,5007,80,6,"Ether / IP / TCP 192.168.0.106:5007 > 116.132.235.228:http FA"
117.18.232.200,192.168.0.106,443,5010,6,"Ether / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Raw"
117.18.232.200,192.168.0.106,443,5010,6,"Ether / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Raw"
192.168.0.106,117.18.232.200,5010,443,6,"Ether / IP / TCP 192.168.0.106:5010 > 117.18.232.200:https A"
117.18.232.200,192.168.0.106,443,5010,6,"Ether / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Raw"
117.18.232.200,192.168.0.106,443,5010,6,"Ether / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Raw"
192.168.0.106,117.18.232.200,5010,443,6,"Ether / IP / TCP 192.168.0.106:5010 > 117.18.232.200:https A"
117.18.232.200,192.168.0.106,443,5010,6,"Ether / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Raw"
117.18.232.200,192.168.0.106,443,5010,6,"Ether / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Raw"
117.18.232.200,192.168.0.106,443,5010,6,"Ether / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Raw"
117.18.232.200,192.168.0.106,443,5010,6,"Ether / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Raw"
192.168.0.106,117.18.232.200,5010,443,6,"Ether / IP / TCP 192.168.0.106:5010 > 117.18.232.200:https A"
117.18.232.200,192.168.0.106,443,5010,6,"Ether / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Raw"
117.18.232.200,192.168.0.106,443,5010,6,"Ether / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Raw"
117.18.232.200,192.168.0.106,443,5010,6,"Ether / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Raw"
117.18.232.200,192.168.0.106,443,5010,6,"Ether / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Raw"
192.168.0.106,117.18.232.200,5010,443,6,"Ether / IP / TCP 192.168.0.106:5010 > 117.18.232.200:https A"
192.168.0.106,203.208.50.38,49664,443,17,"Ether / IP / UDP 192.168.0.106:49664 > 203.208.50.38:https / Raw"
117.18.232.200,192.168.0.106,443,5010,6,"Ether / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Raw"
117.18.232.200,192.168.0.106,443,5010,6,"Ether / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Raw"
117.18.232.200,192.168.0.106,443,5010,6,"Ether / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Raw"
192.168.0.106,117.18.232.200,5010,443,6,"Ether / IP / TCP 192.168.0.106:5010 > 117.18.232.200:https A"
192.168.0.106,117.18.232.200,5010,443,6,"Ether / IP / TCP 192.168.0.106:5010 > 117.18.232.200:https A"
117.18.232.200,192.168.0.106,443,5010,6,"Ether / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 A / Raw"
117.18.232.200,192.168.0.106,443,5010,6,"Ether / IP / TCP 117.18.232.200:https > 192.168.0.106:5010 PA / Raw"
