data,flowmember,label,classes
b'her / IP / TCP 20.195.112.105:https > 192.168.1.116:10370 A / Ra',1,,
b'her / IP / TCP 20.195.112.105:https > 192.168.1.116:10370 A / Ra',1,,
b'her / IP / TCP 20.195.112.105:https > 192.168.1.116:10370 A / Ra',1,,
b'her / IP / TCP 20.195.112.105:https > 192.168.1.116:10370 A / Ra',1,,
b'her / IP / TCP 20.195.112.105:https > 192.168.1.116:10370 PA / Ra',1,,
b'her / IP / TCP 20.195.112.105:https > 192.168.1.116:10370 PA / Ra',1,,
b'her / IP / TCP 20.195.112.105:https > 192.168.1.116:10370 ',2,,
b'her / IP / TCP 20.195.112.105:https > 192.168.1.116:10370 FPA / Ra',2,,
b'her / IP / TCP 192.168.1.116:10370 > 20.195.112.105:https ',3,,
b'her / IP / TCP 192.168.1.116:10370 > 20.195.112.105:https PA / Ra',3,,
b'her / IP / TCP 192.168.1.116:10370 > 20.195.112.105:https PA / Ra',3,,
b'her / IP / TCP 192.168.1.116:10370 > 20.195.112.105:https A / Ra',3,,
b'her / IP / TCP 192.168.1.116:10370 > 20.195.112.105:https PA / Ra',3,,
b'her / IP / TCP 192.168.1.116:10370 > 20.195.112.105:https ',3,,
b'her / IP / TCP 192.168.1.116:10370 > 20.195.112.105:https F',4,,
b'her / IP / TCP 192.168.1.116:10370 > 20.195.112.105:https F',4,,
b'her / IP / TCP 192.168.1.116:10370 > 20.195.112.105:https F',4,,
b'her / IP / TCP 192.168.1.116:10370 > 20.195.112.105:https F',4,,
b'her / IP / TCP 192.168.1.116:10370 > 20.195.112.105:https F',4,,
b'her / IP / TCP 192.168.1.116:10370 > 20.195.112.105:https F',4,,
b'her / IP / TCP 192.168.1.116:10370 > 20.195.112.105:https R',4,,
b'her / IP / TCP 192.168.1.116:10349 > 51.104.15.253:https PA / Ra',5,,
b'her / IP / TCP 192.168.1.116:10349 > 51.104.15.253:https A / Ra',5,,
b'her / IP / TCP 192.168.1.116:10349 > 51.104.15.253:https PA / Ra',5,,
b'her / IP / TCP 192.168.1.116:10349 > 51.104.15.253:https ',5,,
b'her / IP / TCP 192.168.1.116:10349 > 51.104.15.253:https A / Ra',5,,
b'her / IP / TCP 51.104.15.253:https > 192.168.1.116:10349 ',6,,
b'her / IP / TCP 51.104.15.253:https > 192.168.1.116:10349 PA / Ra',6,,
b'her / IP / TCP 51.104.15.253:https > 192.168.1.116:10349 PA / Ra',6,,
b'her / IP / TCP 51.104.15.253:https > 192.168.1.116:10349 ',6,,
b'her / IP / TCP 192.168.1.116:10367 > 142.251.43.10:https ',7,,
b'her / IP / TCP 192.168.1.116:10367 > 142.251.43.10:https ',7,,
b'her / IP / TCP 192.168.1.116:10367 > 142.251.43.10:https ',7,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",8,,
"b'her / IP / UDP / DNS Qry ""b\'v20.events.data.microsoft.com.\'""'",8,,
"b'her / IP / UDP / DNS Ans ""b\'static-pcs-sdk-server.alibaba.com.gds.alibabadns.com.\'""'",9,,
"b'her / IP / UDP / DNS Ans ""b\'win-global-asimov-leafs-events-data.trafficmanager.net.\'""'",9,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http ',10,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http ',10,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',10,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',10,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',10,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',10,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http ',11,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',11,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',11,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',11,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',11,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http ',11,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',11,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',12,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',12,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',12,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http ',12,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',12,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',12,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',12,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',13,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http ',13,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',13,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',13,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',13,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',13,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http ',13,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',14,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',14,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',14,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',14,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http ',14,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',14,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',14,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',15,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',15,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http ',15,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',15,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',15,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',15,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',15,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http ',16,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',16,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',16,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',16,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',16,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http ',16,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',16,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',17,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',17,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',17,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http ',17,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',17,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',17,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',17,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',18,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http ',18,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',18,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',18,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',18,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',18,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http ',18,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',19,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',19,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',19,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',19,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http ',19,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',19,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',19,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',20,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',20,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http ',20,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',20,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',20,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',20,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',20,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http ',21,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',21,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',21,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http A / Ra',21,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http PA / Ra',21,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http ',21,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http ',21,,
b'her / IP / TCP 192.168.1.116:10372 > 203.119.169.16:http F',22,,
b'her / IP / TCP 203.119.169.16:http > 192.168.1.116:10372 S',22,,
b'her / IP / TCP 203.119.169.16:http > 192.168.1.116:10372 ',22,,
b'her / IP / TCP 203.119.169.16:http > 192.168.1.116:10372 ',22,,
b'her / IP / TCP 203.119.169.16:http > 192.168.1.116:10372 PA / Ra',22,,
b'her / IP / TCP 203.119.169.16:http > 192.168.1.116:10372 PA / Ra',22,,
b'her / IP / TCP 203.119.169.16:http > 192.168.1.116:10372 ',22,,
b'her / IP / TCP 203.119.169.16:http > 192.168.1.116:10372 PA / Ra',23,,
b'her / IP / TCP 203.119.169.16:http > 192.168.1.116:10372 PA / Ra',23,,
b'her / IP / TCP 203.119.169.16:http > 192.168.1.116:10372 ',23,,
b'her / IP / TCP 203.119.169.16:http > 192.168.1.116:10372 PA / Ra',23,,
b'her / IP / TCP 203.119.169.16:http > 192.168.1.116:10372 PA / Ra',23,,
b'her / IP / TCP 203.119.169.16:http > 192.168.1.116:10372 ',23,,
b'her / IP / TCP 203.119.169.16:http > 192.168.1.116:10372 PA / Ra',23,,
b'her / IP / TCP 203.119.169.16:http > 192.168.1.116:10372 PA / Ra',24,,
b'her / IP / TCP 203.119.169.16:http > 192.168.1.116:10372 ',24,,
b'her / IP / TCP 203.119.169.16:http > 192.168.1.116:10372 PA / Ra',24,,
b'her / IP / TCP 203.119.169.16:http > 192.168.1.116:10372 PA / Ra',24,,
b'her / IP / TCP 203.119.169.16:http > 192.168.1.116:10372 ',24,,
