srcip,dstip,sport,dport,proto,data
59.38.123.207,192.168.0.106,45902,9875,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9875 A"
59.38.123.207,192.168.0.106,45902,9875,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9875 A"
59.38.123.207,192.168.0.106,45902,9875,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9875 A"
59.38.123.207,192.168.0.106,45902,9860,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9860 PA / Raw"
59.38.123.207,192.168.0.106,45902,9875,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9875 A / Raw"
59.38.123.207,192.168.0.106,45902,9875,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9875 PA / Raw"
59.38.123.207,192.168.0.106,45902,9875,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9875 A / Raw"
59.38.123.207,192.168.0.106,45902,9875,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9875 PA / Raw"
59.38.123.207,192.168.0.106,45902,9875,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9875 A / Raw"
59.38.123.207,192.168.0.106,45902,9875,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9875 PA / Raw"
192.168.0.106,59.38.123.207,9875,45902,6,"Ether / IP / TCP 192.168.0.106:9875 > 59.38.123.207:45902 A"
192.168.0.106,59.38.123.207,9875,45902,6,"Ether / IP / TCP 192.168.0.106:9875 > 59.38.123.207:45902 PA / Raw"
192.168.0.106,59.38.123.207,9860,45902,6,"Ether / IP / TCP 192.168.0.106:9860 > 59.38.123.207:45902 A"
59.38.123.207,192.168.0.106,45902,9875,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9875 A"
59.38.123.207,192.168.0.106,45902,9875,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9875 PA / Raw"
192.168.0.106,59.38.123.207,9875,45902,6,"Ether / IP / TCP 192.168.0.106:9875 > 59.38.123.207:45902 PA / Raw"
192.168.0.106,59.38.123.207,9875,45902,6,"Ether / IP / TCP 192.168.0.106:9875 > 59.38.123.207:45902 A / Raw"
192.168.0.106,59.38.123.207,9875,45902,6,"Ether / IP / TCP 192.168.0.106:9875 > 59.38.123.207:45902 PA / Raw"
59.38.123.207,192.168.0.106,45902,9875,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9875 A"
59.38.123.207,192.168.0.106,45902,9875,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9875 A / Raw"
59.38.123.207,192.168.0.106,45902,9875,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9875 PA / Raw"
59.38.123.207,192.168.0.106,45902,9875,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9875 FA"
192.168.0.106,59.38.123.207,9875,45902,6,"Ether / IP / TCP 192.168.0.106:9875 > 59.38.123.207:45902 A"
192.168.0.106,59.38.123.207,9875,45902,6,"Ether / IP / TCP 192.168.0.106:9875 > 59.38.123.207:45902 FA"
192.168.0.106,59.38.123.207,9875,45902,6,"Ether / IP / TCP 192.168.0.106:9875 > 59.38.123.207:45902 FA"
59.38.123.207,192.168.0.106,45902,9875,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9875 R"
192.168.0.106,59.38.123.207,9860,45902,6,"Ether / IP / TCP 192.168.0.106:9860 > 59.38.123.207:45902 PA / Raw"
192.168.0.106,59.38.123.207,9860,45902,6,"Ether / IP / TCP 192.168.0.106:9860 > 59.38.123.207:45902 A / Raw"
192.168.0.106,59.38.123.207,9860,45902,6,"Ether / IP / TCP 192.168.0.106:9860 > 59.38.123.207:45902 PA / Raw"
59.38.123.207,192.168.0.106,45902,9860,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9860 A"
59.38.123.207,192.168.0.106,45902,9860,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9860 A / Padding"
192.168.0.106,60.28.172.104,11251,443,6,"Ether / IP / TCP 192.168.0.106:11251 > 60.28.172.104:https PA / Raw"
60.28.172.104,192.168.0.106,443,11251,6,"Ether / IP / TCP 60.28.172.104:https > 192.168.0.106:11251 A / Padding"
60.28.172.104,192.168.0.106,443,11251,6,"Ether / IP / TCP 60.28.172.104:https > 192.168.0.106:11251 PA / Raw"
59.38.123.207,192.168.0.106,45902,9860,6,"Ether / IP / TCP 59.38.123.207:45902 > 192.168.0.106:9860 PA / Raw"
192.168.0.106,60.28.172.104,11251,443,6,"Ether / IP / TCP 192.168.0.106:11251 > 60.28.172.104:https A"
192.168.0.106,59.38.123.207,9860,45902,6,"Ether / IP / TCP 192.168.0.106:9860 > 59.38.123.207:45902 A"
192.168.0.106,116.132.235.228,9876,80,6,"Ether / IP / TCP 192.168.0.106:9876 > 116.132.235.228:http S"
116.132.235.228,192.168.0.106,80,9876,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:9876 SA"
192.168.0.106,116.132.235.228,9876,80,6,"Ether / IP / TCP 192.168.0.106:9876 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,9876,80,6,"Ether / IP / TCP 192.168.0.106:9876 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,9876,80,6,"Ether / IP / TCP 192.168.0.106:9876 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,9876,80,6,"Ether / IP / TCP 192.168.0.106:9876 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,9876,80,6,"Ether / IP / TCP 192.168.0.106:9876 > 116.132.235.228:http PA / Raw"
116.132.235.228,192.168.0.106,80,9876,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:9876 A"
116.132.235.228,192.168.0.106,80,9876,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:9876 A"
116.132.235.228,192.168.0.106,80,9876,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:9876 A"
116.132.235.228,192.168.0.106,80,9876,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:9876 PA / Raw"
116.132.235.228,192.168.0.106,80,9876,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:9876 FA"
192.168.0.106,116.132.235.228,9876,80,6,"Ether / IP / TCP 192.168.0.106:9876 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,9876,80,6,"Ether / IP / TCP 192.168.0.106:9876 > 116.132.235.228:http FA"
116.132.235.228,192.168.0.106,80,9876,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:9876 A"
192.168.0.106,116.132.235.228,9877,80,6,"Ether / IP / TCP 192.168.0.106:9877 > 116.132.235.228:http S"
116.132.235.228,192.168.0.106,80,9877,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:9877 SA"
192.168.0.106,116.132.235.228,9877,80,6,"Ether / IP / TCP 192.168.0.106:9877 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,9877,80,6,"Ether / IP / TCP 192.168.0.106:9877 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,9877,80,6,"Ether / IP / TCP 192.168.0.106:9877 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,9877,80,6,"Ether / IP / TCP 192.168.0.106:9877 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,9877,80,6,"Ether / IP / TCP 192.168.0.106:9877 > 116.132.235.228:http PA / Raw"
116.132.235.228,192.168.0.106,80,9877,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:9877 A"
116.132.235.228,192.168.0.106,80,9877,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:9877 A"
116.132.235.228,192.168.0.106,80,9877,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:9877 A"
116.132.235.228,192.168.0.106,80,9877,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:9877 PA / Raw"
116.132.235.228,192.168.0.106,80,9877,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:9877 FA"
192.168.0.106,116.132.235.228,9877,80,6,"Ether / IP / TCP 192.168.0.106:9877 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,9877,80,6,"Ether / IP / TCP 192.168.0.106:9877 > 116.132.235.228:http FA"
192.168.0.106,116.132.235.228,9877,80,6,"Ether / IP / TCP 192.168.0.106:9877 > 116.132.235.228:http FA"
192.168.0.106,116.132.235.228,9877,80,6,"Ether / IP / TCP 192.168.0.106:9877 > 116.132.235.228:http FA"
192.168.0.106,110.242.68.4,9878,80,6,"Ether / IP / TCP 192.168.0.106:9878 > 110.242.68.4:http S"
110.242.68.4,192.168.0.106,80,9878,6,"Ether / IP / TCP 110.242.68.4:http > 192.168.0.106:9878 SA"
192.168.0.106,110.242.68.4,9878,80,6,"Ether / IP / TCP 192.168.0.106:9878 > 110.242.68.4:http A"
192.168.0.106,110.242.68.4,9878,80,6,"Ether / IP / TCP 192.168.0.106:9878 > 110.242.68.4:http FA"
110.242.68.4,192.168.0.106,80,9878,6,"Ether / IP / TCP 110.242.68.4:http > 192.168.0.106:9878 A"
110.242.68.4,192.168.0.106,80,9878,6,"Ether / IP / TCP 110.242.68.4:http > 192.168.0.106:9878 FA"
192.168.0.106,110.242.68.4,9878,80,6,"Ether / IP / TCP 192.168.0.106:9878 > 110.242.68.4:http A"
192.168.0.106,116.132.235.228,9879,80,6,"Ether / IP / TCP 192.168.0.106:9879 > 116.132.235.228:http S"
116.132.235.228,192.168.0.106,80,9879,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:9879 SA"
