srcip,dstip,sport,dport,proto,data
20.195.114.44,192.168.0.106,443,7328,6,"Ether / IP / TCP 20.195.114.44:https > 192.168.0.106:7328 SA"
192.168.0.106,20.195.114.44,7328,443,6,"Ether / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https A"
192.168.0.106,20.195.114.44,7328,443,6,"Ether / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https PA / Raw"
69.16.175.10,192.168.0.106,80,7331,6,"Ether / IP / TCP 69.16.175.10:http > 192.168.0.106:7331 SA"
192.168.0.106,69.16.175.10,7331,80,6,"Ether / IP / TCP 192.168.0.106:7331 > 69.16.175.10:http A"
20.195.114.44,192.168.0.106,443,7328,6,"Ether / IP / TCP 20.195.114.44:https > 192.168.0.106:7328 A / Raw"
20.195.114.44,192.168.0.106,443,7328,6,"Ether / IP / TCP 20.195.114.44:https > 192.168.0.106:7328 A / Raw"
20.195.114.44,192.168.0.106,443,7328,6,"Ether / IP / TCP 20.195.114.44:https > 192.168.0.106:7328 A / Raw"
20.195.114.44,192.168.0.106,443,7328,6,"Ether / IP / TCP 20.195.114.44:https > 192.168.0.106:7328 A / Raw"
20.195.114.44,192.168.0.106,443,7328,6,"Ether / IP / TCP 20.195.114.44:https > 192.168.0.106:7328 PA / Raw"
20.195.114.44,192.168.0.106,443,7328,6,"Ether / IP / TCP 20.195.114.44:https > 192.168.0.106:7328 A / Raw"
192.168.0.106,20.195.114.44,7328,443,6,"Ether / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https A"
192.168.0.106,20.195.114.44,7328,443,6,"Ether / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https A"
192.168.0.106,20.195.114.44,7328,443,6,"Ether / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https A"
192.168.0.106,20.195.114.44,7328,443,6,"Ether / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https A"
192.168.0.106,20.195.114.44,7328,443,6,"Ether / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https PA / Raw"
69.16.175.10,192.168.0.106,80,7305,6,"Ether / IP / TCP 69.16.175.10:http > 192.168.0.106:7305 A"
192.168.0.106,23.195.91.210,7327,80,6,"Ether / IP / TCP 192.168.0.106:7327 > 23.195.91.210:http FA"
192.168.0.106,23.195.91.210,7326,80,6,"Ether / IP / TCP 192.168.0.106:7326 > 23.195.91.210:http FA"
20.195.114.44,192.168.0.106,443,7328,6,"Ether / IP / TCP 20.195.114.44:https > 192.168.0.106:7328 PA / Raw"
192.168.0.106,20.195.114.44,7328,443,6,"Ether / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https PA / Raw"
192.168.0.106,20.195.114.44,7328,443,6,"Ether / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https A / Raw"
192.168.0.106,20.195.114.44,7328,443,6,"Ether / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https PA / Raw"
23.195.91.210,192.168.0.106,80,7327,6,"Ether / IP / TCP 23.195.91.210:http > 192.168.0.106:7327 R"
23.195.91.210,192.168.0.106,80,7326,6,"Ether / IP / TCP 23.195.91.210:http > 192.168.0.106:7326 R"
20.195.114.44,192.168.0.106,443,7328,6,"Ether / IP / TCP 20.195.114.44:https > 192.168.0.106:7328 A"
20.195.114.44,192.168.0.106,443,7328,6,"Ether / IP / TCP 20.195.114.44:https > 192.168.0.106:7328 FPA / Raw"
20.195.114.44,192.168.0.106,443,7328,6,"Ether / IP / TCP 20.195.114.44:https > 192.168.0.106:7328 A / Raw"
192.168.0.106,20.195.114.44,7328,443,6,"Ether / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https A"
192.168.0.106,20.195.114.44,7328,443,6,"Ether / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https A"
192.168.0.106,20.195.114.44,7328,443,6,"Ether / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https FA"
192.168.0.106,116.132.235.228,7332,80,6,"Ether / IP / TCP 192.168.0.106:7332 > 116.132.235.228:http S"
116.132.235.228,192.168.0.106,80,7332,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:7332 SA"
192.168.0.106,116.132.235.228,7332,80,6,"Ether / IP / TCP 192.168.0.106:7332 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,7332,80,6,"Ether / IP / TCP 192.168.0.106:7332 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,7332,80,6,"Ether / IP / TCP 192.168.0.106:7332 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,7332,80,6,"Ether / IP / TCP 192.168.0.106:7332 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,7332,80,6,"Ether / IP / TCP 192.168.0.106:7332 > 116.132.235.228:http PA / Raw"
116.132.235.228,192.168.0.106,80,7332,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:7332 A"
116.132.235.228,192.168.0.106,80,7332,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:7332 A"
116.132.235.228,192.168.0.106,80,7332,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:7332 A"
116.132.235.228,192.168.0.106,80,7332,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:7332 PA / Raw"
116.132.235.228,192.168.0.106,80,7332,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:7332 FA"
192.168.0.106,116.132.235.228,7332,80,6,"Ether / IP / TCP 192.168.0.106:7332 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,7332,80,6,"Ether / IP / TCP 192.168.0.106:7332 > 116.132.235.228:http FA"
116.132.235.228,192.168.0.106,80,7332,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:7332 A"
192.168.0.106,20.195.114.44,7328,443,6,"Ether / IP / TCP 192.168.0.106:7328 > 20.195.114.44:https FA"
192.168.0.106,40.74.98.192,7120,443,6,"Ether / IP / TCP 192.168.0.106:7120 > 40.74.98.192:https PA / Raw"
192.168.0.106,40.74.98.192,7120,443,6,"Ether / IP / TCP 192.168.0.106:7120 > 40.74.98.192:https A / Raw"
192.168.0.106,40.74.98.192,7120,443,6,"Ether / IP / TCP 192.168.0.106:7120 > 40.74.98.192:https PA / Raw"
