srcip,dstip,sport,dport,proto,data
202.112.14.6,192.168.0.106,443,4112,6,"Ether / IP / TCP 202.112.14.6:https > 192.168.0.106:4112 PA / Raw"
202.112.14.6,192.168.0.106,443,4112,6,"Ether / IP / TCP 202.112.14.6:https > 192.168.0.106:4112 FA"
192.168.0.106,202.112.14.6,4112,443,6,"Ether / IP / TCP 192.168.0.106:4112 > 202.112.14.6:https A"
202.112.14.6,192.168.0.106,443,4114,6,"Ether / IP / TCP 202.112.14.6:https > 192.168.0.106:4114 PA / Raw"
202.112.14.6,192.168.0.106,443,4114,6,"Ether / IP / TCP 202.112.14.6:https > 192.168.0.106:4114 FA"
192.168.0.106,202.112.14.6,4114,443,6,"Ether / IP / TCP 192.168.0.106:4114 > 202.112.14.6:https A"
192.168.0.106,52.2.80.44,3709,443,6,"Ether / IP / TCP 192.168.0.106:3709 > 52.2.80.44:https PA / Raw"
52.2.80.44,192.168.0.106,443,3709,6,"Ether / IP / TCP 52.2.80.44:https > 192.168.0.106:3709 A / Padding"
192.168.0.106,116.132.235.204,4180,80,6,"Ether / IP / TCP 192.168.0.106:4180 > 116.132.235.204:http S"
116.132.235.204,192.168.0.106,80,4180,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:4180 SA"
192.168.0.106,116.132.235.204,4180,80,6,"Ether / IP / TCP 192.168.0.106:4180 > 116.132.235.204:http A"
192.168.0.106,116.132.235.204,4180,80,6,"Ether / IP / TCP 192.168.0.106:4180 > 116.132.235.204:http PA / Raw"
192.168.0.106,116.132.235.204,4180,80,6,"Ether / IP / TCP 192.168.0.106:4180 > 116.132.235.204:http A / Raw"
192.168.0.106,116.132.235.204,4180,80,6,"Ether / IP / TCP 192.168.0.106:4180 > 116.132.235.204:http A / Raw"
192.168.0.106,116.132.235.204,4180,80,6,"Ether / IP / TCP 192.168.0.106:4180 > 116.132.235.204:http PA / Raw"
116.132.235.204,192.168.0.106,80,4180,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:4180 A"
116.132.235.204,192.168.0.106,80,4180,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:4180 A"
116.132.235.204,192.168.0.106,80,4180,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:4180 A"
116.132.235.204,192.168.0.106,80,4180,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:4180 PA / Raw"
116.132.235.204,192.168.0.106,80,4180,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:4180 FA"
192.168.0.106,116.132.235.204,4180,80,6,"Ether / IP / TCP 192.168.0.106:4180 > 116.132.235.204:http A"
192.168.0.106,116.132.235.204,4180,80,6,"Ether / IP / TCP 192.168.0.106:4180 > 116.132.235.204:http FA"
116.132.235.204,192.168.0.106,80,4180,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:4180 A"
192.168.0.106,116.132.235.204,4181,80,6,"Ether / IP / TCP 192.168.0.106:4181 > 116.132.235.204:http S"
116.132.235.204,192.168.0.106,80,4181,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:4181 SA"
192.168.0.106,116.132.235.204,4181,80,6,"Ether / IP / TCP 192.168.0.106:4181 > 116.132.235.204:http A"
192.168.0.106,116.132.235.204,4181,80,6,"Ether / IP / TCP 192.168.0.106:4181 > 116.132.235.204:http PA / Raw"
192.168.0.106,116.132.235.204,4181,80,6,"Ether / IP / TCP 192.168.0.106:4181 > 116.132.235.204:http A / Raw"
192.168.0.106,116.132.235.204,4181,80,6,"Ether / IP / TCP 192.168.0.106:4181 > 116.132.235.204:http A / Raw"
192.168.0.106,116.132.235.204,4181,80,6,"Ether / IP / TCP 192.168.0.106:4181 > 116.132.235.204:http PA / Raw"
116.132.235.204,192.168.0.106,80,4181,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:4181 A"
116.132.235.204,192.168.0.106,80,4181,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:4181 A"
116.132.235.204,192.168.0.106,80,4181,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:4181 A"
116.132.235.204,192.168.0.106,80,4181,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:4181 PA / Raw"
116.132.235.204,192.168.0.106,80,4181,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:4181 FA"
192.168.0.106,116.132.235.204,4181,80,6,"Ether / IP / TCP 192.168.0.106:4181 > 116.132.235.204:http A"
192.168.0.106,116.132.235.204,4181,80,6,"Ether / IP / TCP 192.168.0.106:4181 > 116.132.235.204:http FA"
116.132.235.204,192.168.0.106,80,4181,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:4181 A"
192.168.0.106,116.132.235.204,4182,80,6,"Ether / IP / TCP 192.168.0.106:4182 > 116.132.235.204:http S"
116.132.235.204,192.168.0.106,80,4182,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:4182 SA"
192.168.0.106,116.132.235.204,4182,80,6,"Ether / IP / TCP 192.168.0.106:4182 > 116.132.235.204:http A"
192.168.0.106,116.132.235.204,4182,80,6,"Ether / IP / TCP 192.168.0.106:4182 > 116.132.235.204:http PA / Raw"
192.168.0.106,116.132.235.204,4182,80,6,"Ether / IP / TCP 192.168.0.106:4182 > 116.132.235.204:http A / Raw"
