srcip,dstip,sport,dport,proto,data
20.198.188.157,192.168.1.116,443,2722,6,"Ether / IP / TCP 20.198.188.157:https > 192.168.1.116:2722 SA"
192.168.1.116,20.198.188.157,2722,443,6,"Ether / IP / TCP 192.168.1.116:2722 > 20.198.188.157:https A"
192.168.1.116,20.198.188.157,2722,443,6,"Ether / IP / TCP 192.168.1.116:2722 > 20.198.188.157:https PA / Raw"
192.168.1.116,172.217.160.74,2719,443,6,"Ether / IP / TCP 192.168.1.116:2719 > 172.217.160.74:https S"
192.168.1.116,119.28.20.150,2592,443,6,"Ether / IP / TCP 192.168.1.116:2592 > 119.28.20.150:https FA"
192.168.1.116,20.198.188.157,2722,443,6,"Ether / IP / TCP 192.168.1.116:2722 > 20.198.188.157:https PA / Raw"
192.168.1.116,172.217.160.74,2720,443,6,"Ether / IP / TCP 192.168.1.116:2720 > 172.217.160.74:https S"
192.168.1.116,20.198.188.157,2714,443,6,"Ether / IP / TCP 192.168.1.116:2714 > 20.198.188.157:https PA / Raw"
192.168.1.123,239.255.255.250,56979,1900,17,"Ether / IP / UDP 192.168.1.123:56979 > 239.255.255.250:ssdp / Raw"
192.168.1.116,20.198.188.157,2722,443,6,"Ether / IP / TCP 192.168.1.116:2722 > 20.198.188.157:https PA / Raw"
192.168.1.103,224.0.0.251,5353,5353,17,"Ether / IP / UDP / DNS Ans ""b'Android.local.'"" "
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http PA / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http A / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http A / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http PA / Raw"
203.119.144.20,192.168.1.116,80,2584,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:2584 A"
203.119.144.20,192.168.1.116,80,2584,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:2584 PA / Raw"
203.119.144.20,192.168.1.116,80,2584,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:2584 PA / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http A"
192.168.1.116,13.89.179.8,2567,443,6,"Ether / IP / TCP 192.168.1.116:2567 > 13.89.179.8:https PA / Raw"
192.168.1.116,13.89.179.8,2567,443,6,"Ether / IP / TCP 192.168.1.116:2567 > 13.89.179.8:https A / Raw"
192.168.1.116,13.89.179.8,2567,443,6,"Ether / IP / TCP 192.168.1.116:2567 > 13.89.179.8:https PA / Raw"
192.168.1.116,20.198.188.157,2722,443,6,"Ether / IP / TCP 192.168.1.116:2722 > 20.198.188.157:https PA / Raw"
13.89.179.8,192.168.1.116,443,2567,6,"Ether / IP / TCP 13.89.179.8:https > 192.168.1.116:2567 A"
13.89.179.8,192.168.1.116,443,2567,6,"Ether / IP / TCP 13.89.179.8:https > 192.168.1.116:2567 PA / Raw"
192.168.1.116,13.89.179.8,2567,443,6,"Ether / IP / TCP 192.168.1.116:2567 > 13.89.179.8:https A"
192.168.1.123,239.255.255.250,56979,1900,17,"Ether / IP / UDP 192.168.1.123:56979 > 239.255.255.250:ssdp / Raw"
192.168.1.116,20.198.188.157,2714,443,6,"Ether / IP / TCP 192.168.1.116:2714 > 20.198.188.157:https PA / Raw"
192.168.1.116,202.112.14.21,63700,53,17,"Ether / IP / UDP / DNS Qry ""b'dns.msftncsi.com.'"" "
202.112.14.21,192.168.1.116,53,63700,17,"Ether / IP / UDP / DNS Ans ""fd3e:4f5a:5b81::1"" "
192.168.1.116,202.112.14.21,60940,53,17,"Ether / IP / UDP / DNS Qry ""b'dns.msftncsi.com.'"" "
202.112.14.21,192.168.1.116,53,60940,17,"Ether / IP / UDP / DNS Ans ""fd3e:4f5a:5b81::1"" "
192.168.1.116,172.217.160.74,2719,443,6,"Ether / IP / TCP 192.168.1.116:2719 > 172.217.160.74:https S"
192.168.1.116,202.112.14.21,64653,53,17,"Ether / IP / UDP / DNS Qry ""b'www.msftconnecttest.com.'"" "
192.168.1.116,202.112.14.21,64871,53,17,"Ether / IP / UDP / DNS Qry ""b'ipv6.msftconnecttest.com.'"" "
192.168.1.116,202.112.14.21,63700,53,17,"Ether / IP / UDP / DNS Qry ""b'ipv6.msftconnecttest.com.'"" "
202.112.14.21,192.168.1.116,53,64653,17,"Ether / IP / UDP / DNS Ans ""b'ncsi-geo.trafficmanager.net.'"" "
202.112.14.21,192.168.1.116,53,64871,17,"Ether / IP / UDP / DNS Ans ""b'v6ncsi.msedge.net.'"" "
192.168.1.116,23.203.135.114,2725,80,6,"Ether / IP / TCP 192.168.1.116:msolap_ptp2 > 23.203.135.114:http S"
202.112.14.21,192.168.1.116,53,63700,17,"Ether / IP / UDP / DNS Ans ""b'v6ncsi.msedge.net.'"" "
192.168.1.116,23.203.135.114,2724,80,6,"Ether / IP / TCP 192.168.1.116:2724 > 23.203.135.114:http S"
192.168.1.116,202.112.14.21,60940,53,17,"Ether / IP / UDP / DNS Qry ""b'ipv6.msftconnecttest.com.'"" "
202.112.14.21,192.168.1.116,53,60940,17,"Ether / IP / UDP / DNS Ans ""b'v6ncsi.msedge.net.'"" "
192.168.1.116,172.217.160.74,2720,443,6,"Ether / IP / TCP 192.168.1.116:2720 > 172.217.160.74:https S"
23.203.135.114,192.168.1.116,80,2725,6,"Ether / IP / TCP 23.203.135.114:http > 192.168.1.116:msolap_ptp2 SA"
192.168.1.116,23.203.135.114,2725,80,6,"Ether / IP / TCP 192.168.1.116:msolap_ptp2 > 23.203.135.114:http A"
192.168.1.116,23.203.135.114,2725,80,6,"Ether / IP / TCP 192.168.1.116:msolap_ptp2 > 23.203.135.114:http PA / Raw"
23.203.135.114,192.168.1.116,80,2724,6,"Ether / IP / TCP 23.203.135.114:http > 192.168.1.116:2724 SA"
192.168.1.116,23.203.135.114,2724,80,6,"Ether / IP / TCP 192.168.1.116:2724 > 23.203.135.114:http A"
192.168.1.116,23.203.135.114,2724,80,6,"Ether / IP / TCP 192.168.1.116:2724 > 23.203.135.114:http PA / Raw"
192.168.1.116,20.198.188.157,2722,443,6,"Ether / IP / TCP 192.168.1.116:2722 > 20.198.188.157:https PA / Raw"
23.203.135.114,192.168.1.116,80,2725,6,"Ether / IP / TCP 23.203.135.114:http > 192.168.1.116:msolap_ptp2 A"
23.203.135.114,192.168.1.116,80,2725,6,"Ether / IP / TCP 23.203.135.114:http > 192.168.1.116:msolap_ptp2 PA / Raw"
23.203.135.114,192.168.1.116,80,2725,6,"Ether / IP / TCP 23.203.135.114:http > 192.168.1.116:msolap_ptp2 FA"
23.203.135.114,192.168.1.116,80,2724,6,"Ether / IP / TCP 23.203.135.114:http > 192.168.1.116:2724 A"
192.168.1.116,23.203.135.114,2725,80,6,"Ether / IP / TCP 192.168.1.116:msolap_ptp2 > 23.203.135.114:http A"
192.168.1.116,23.203.135.114,2725,80,6,"Ether / IP / TCP 192.168.1.116:msolap_ptp2 > 23.203.135.114:http FA"
23.203.135.114,192.168.1.116,80,2724,6,"Ether / IP / TCP 23.203.135.114:http > 192.168.1.116:2724 PA / Raw"
23.203.135.114,192.168.1.116,80,2724,6,"Ether / IP / TCP 23.203.135.114:http > 192.168.1.116:2724 FA"
192.168.1.116,23.203.135.114,2724,80,6,"Ether / IP / TCP 192.168.1.116:2724 > 23.203.135.114:http A"
192.168.1.116,23.203.135.114,2724,80,6,"Ether / IP / TCP 192.168.1.116:2724 > 23.203.135.114:http FA"
23.203.135.114,192.168.1.116,80,2724,6,"Ether / IP / TCP 23.203.135.114:http > 192.168.1.116:2724 A"
192.168.1.123,239.255.255.250,56979,1900,17,"Ether / IP / UDP 192.168.1.123:56979 > 239.255.255.250:ssdp / Raw"
192.168.1.116,23.203.135.114,2725,80,6,"Ether / IP / TCP 192.168.1.116:msolap_ptp2 > 23.203.135.114:http FA"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http PA / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http A / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http A / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http PA / Raw"
203.119.144.20,192.168.1.116,80,2584,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:2584 A"
203.119.144.20,192.168.1.116,80,2584,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:2584 A"
192.168.1.116,40.74.79.222,2605,443,6,"Ether / IP / TCP 192.168.1.116:2605 > 40.74.79.222:https RA"
203.119.144.20,192.168.1.116,80,2584,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:2584 PA / Raw"
203.119.144.20,192.168.1.116,80,2584,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:2584 PA / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http A"
192.168.1.116,23.203.135.114,2725,80,6,"Ether / IP / TCP 192.168.1.116:msolap_ptp2 > 23.203.135.114:http FA"
192.168.1.123,239.255.255.250,56979,1900,17,"Ether / IP / UDP 192.168.1.123:56979 > 239.255.255.250:ssdp / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http PA / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http A / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http A / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http PA / Raw"
203.119.144.20,192.168.1.116,80,2584,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:2584 A"
203.119.144.20,192.168.1.116,80,2584,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:2584 A"
203.119.144.20,192.168.1.116,80,2584,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:2584 PA / Raw"
203.119.144.20,192.168.1.116,80,2584,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:2584 PA / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http A"
192.168.1.116,20.198.188.157,2714,443,6,"Ether / IP / TCP 192.168.1.116:2714 > 20.198.188.157:https PA / Raw"
192.168.1.116,23.203.135.114,2725,80,6,"Ether / IP / TCP 192.168.1.116:msolap_ptp2 > 23.203.135.114:http FA"
192.168.1.116,20.198.188.157,2722,443,6,"Ether / IP / TCP 192.168.1.116:2722 > 20.198.188.157:https PA / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http PA / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http A / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http A / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http PA / Raw"
203.119.144.20,192.168.1.116,80,2584,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:2584 A"
203.119.144.20,192.168.1.116,80,2584,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:2584 PA / Raw"
203.119.144.20,192.168.1.116,80,2584,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:2584 PA / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http A"
192.168.1.116,172.217.160.74,2719,443,6,"Ether / IP / TCP 192.168.1.116:2719 > 172.217.160.74:https S"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http PA / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http A / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http A / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http PA / Raw"
203.119.144.20,192.168.1.116,80,2584,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:2584 A"
203.119.144.20,192.168.1.116,80,2584,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:2584 PA / Raw"
203.119.144.20,192.168.1.116,80,2584,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:2584 PA / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http A"
192.168.1.116,172.217.160.74,2720,443,6,"Ether / IP / TCP 192.168.1.116:2720 > 172.217.160.74:https S"
192.168.1.116,23.203.135.114,2725,80,6,"Ether / IP / TCP 192.168.1.116:msolap_ptp2 > 23.203.135.114:http FA"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http PA / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http A / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http A / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http PA / Raw"
203.119.144.20,192.168.1.116,80,2584,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:2584 A"
203.119.144.20,192.168.1.116,80,2584,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:2584 A"
203.119.144.20,192.168.1.116,80,2584,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:2584 PA / Raw"
203.119.144.20,192.168.1.116,80,2584,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:2584 PA / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http A"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http PA / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http A / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http A / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http PA / Raw"
203.119.144.20,192.168.1.116,80,2584,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:2584 A"
203.119.144.20,192.168.1.116,80,2584,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:2584 PA / Raw"
203.119.144.20,192.168.1.116,80,2584,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:2584 PA / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http A"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http PA / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http A / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http A / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http PA / Raw"
203.119.144.20,192.168.1.116,80,2584,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:2584 A"
203.119.144.20,192.168.1.116,80,2584,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:2584 A"
203.119.144.20,192.168.1.116,80,2584,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:2584 PA / Raw"
203.119.144.20,192.168.1.116,80,2584,6,"Ether / IP / TCP 203.119.144.20:http > 192.168.1.116:2584 PA / Raw"
192.168.1.116,203.119.144.20,2584,80,6,"Ether / IP / TCP 192.168.1.116:2584 > 203.119.144.20:http A"
