data,flowmember,label,classes
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:5581 A / Paddin',1,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:5581 A / Paddin',1,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:5581 A / Paddin',1,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:5581 A / Paddin',1,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:5581 A / Paddin',1,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:5581 A / Paddin',1,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:5581 A / Paddin',2,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:5581 PA / Ra',2,,
b'her / IP / TCP 58.49.35.34:8080 > 192.168.1.116:5581 F',2,,
b'her / IP / TCP 192.168.1.116:5581 > 58.49.35.34:8080 A / Ra',3,,
b'her / IP / TCP 192.168.1.116:5581 > 58.49.35.34:8080 A / Ra',3,,
b'her / IP / TCP 192.168.1.116:5581 > 58.49.35.34:8080 A / Ra',3,,
b'her / IP / TCP 192.168.1.116:5581 > 58.49.35.34:8080 A / Ra',3,,
b'her / IP / TCP 192.168.1.116:5581 > 58.49.35.34:8080 FPA / Ra',3,,
b'her / IP / TCP 192.168.1.116:5581 > 58.49.35.34:8080 R',3,,
b'her / IP / TCP 192.168.1.116:5485 > 51.104.15.252:https A / Ra',4,,
b'her / IP / TCP 192.168.1.116:5485 > 51.104.15.252:https F',4,,
b'her / IP / TCP 192.168.1.116:5484 > 51.104.15.252:https A / Ra',5,,
b'her / IP / TCP 192.168.1.116:5484 > 51.104.15.252:https PA / Ra',5,,
b'her / IP / TCP 192.168.1.116:5484 > 51.104.15.252:https PA / Ra',5,,
b'her / IP / TCP 192.168.1.116:5484 > 51.104.15.252:https ',5,,
b'her / IP / TCP 192.168.1.116:5484 > 51.104.15.252:https PA / Ra',5,,
b'her / IP / TCP 192.168.1.116:5484 > 51.104.15.252:https PA / Ra',5,,
b'her / IP / TCP 51.104.15.252:https > 192.168.1.116:5485 ',6,,
b'her / IP / TCP 51.104.15.252:https > 192.168.1.116:5485 R',6,,
b'her / IP / TCP 51.104.15.252:https > 192.168.1.116:5484 ',7,,
