srcip,dstip,sport,dport,proto,data
220.202.152.178,192.168.0.106,8080,14414,6,"Ether / IP / TCP 220.202.152.178:8080 > 192.168.0.106:14414 A / Padding"
220.202.152.178,192.168.0.106,8080,14414,6,"Ether / IP / TCP 220.202.152.178:8080 > 192.168.0.106:14414 A / Padding"
192.168.0.106,220.202.152.178,14414,8080,6,"Ether / IP / TCP 192.168.0.106:14414 > 220.202.152.178:8080 A / Raw"
192.168.0.106,220.202.152.178,14414,8080,6,"Ether / IP / TCP 192.168.0.106:14414 > 220.202.152.178:8080 A / Raw"
192.168.0.106,220.202.152.178,14414,8080,6,"Ether / IP / TCP 192.168.0.106:14414 > 220.202.152.178:8080 FPA / Raw"
220.202.152.178,192.168.0.106,8080,14414,6,"Ether / IP / TCP 220.202.152.178:8080 > 192.168.0.106:14414 A / Padding"
220.202.152.178,192.168.0.106,8080,14414,6,"Ether / IP / TCP 220.202.152.178:8080 > 192.168.0.106:14414 A / Padding"
220.202.152.178,192.168.0.106,8080,14414,6,"Ether / IP / TCP 220.202.152.178:8080 > 192.168.0.106:14414 A / Padding"
220.202.152.178,192.168.0.106,8080,14414,6,"Ether / IP / TCP 220.202.152.178:8080 > 192.168.0.106:14414 A / Padding"
220.202.152.178,192.168.0.106,8080,14414,6,"Ether / IP / TCP 220.202.152.178:8080 > 192.168.0.106:14414 PA / Raw"
220.202.152.178,192.168.0.106,8080,14414,6,"Ether / IP / TCP 220.202.152.178:8080 > 192.168.0.106:14414 FA"
192.168.0.106,220.202.152.178,14414,8080,6,"Ether / IP / TCP 192.168.0.106:14414 > 220.202.152.178:8080 RA"
13.107.42.16,192.168.0.106,443,14287,6,"Ether / IP / TCP 13.107.42.16:https > 192.168.0.106:14287 RA"
192.168.0.106,157.148.48.247,14405,80,6,"Ether / IP / TCP 192.168.0.106:14405 > 157.148.48.247:http FA"
192.168.0.106,116.132.235.228,14419,80,6,"Ether / IP / TCP 192.168.0.106:14419 > 116.132.235.228:http S"
116.132.235.228,192.168.0.106,80,14419,6,"Ether / IP / TCP 116.132.235.228:http > 192.168.0.106:14419 SA"
192.168.0.106,116.132.235.228,14419,80,6,"Ether / IP / TCP 192.168.0.106:14419 > 116.132.235.228:http A"
192.168.0.106,116.132.235.228,14419,80,6,"Ether / IP / TCP 192.168.0.106:14419 > 116.132.235.228:http PA / Raw"
192.168.0.106,116.132.235.228,14419,80,6,"Ether / IP / TCP 192.168.0.106:14419 > 116.132.235.228:http A / Raw"
192.168.0.106,116.132.235.228,14419,80,6,"Ether / IP / TCP 192.168.0.106:14419 > 116.132.235.228:http A / Raw"
