srcip,dstip,sport,dport,proto,data
182.118.37.172,192.168.0.106,443,8129,6,"Ether / IP / TCP 182.118.37.172:https > 192.168.0.106:8129 A"
202.89.233.101,192.168.0.106,443,8754,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:8754 A / Raw"
202.89.233.101,192.168.0.106,443,8754,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:8754 PA / Raw"
202.89.233.101,192.168.0.106,443,8754,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:8754 PA / Raw"
192.168.0.106,202.89.233.101,8754,443,6,"Ether / IP / TCP 192.168.0.106:8754 > 202.89.233.101:https A"
192.168.0.106,202.89.233.101,8754,443,6,"Ether / IP / TCP 192.168.0.106:8754 > 202.89.233.101:https A / Raw"
192.168.0.106,202.89.233.101,8754,443,6,"Ether / IP / TCP 192.168.0.106:8754 > 202.89.233.101:https A / Raw"
192.168.0.106,202.89.233.101,8754,443,6,"Ether / IP / TCP 192.168.0.106:8754 > 202.89.233.101:https PA / Raw"
202.89.233.101,192.168.0.106,443,8754,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:8754 A / Padding"
202.89.233.101,192.168.0.106,443,8754,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:8754 A / Padding"
202.89.233.101,192.168.0.106,443,8754,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:8754 A / Padding"
202.89.233.101,192.168.0.106,443,8754,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:8754 PA / Raw"
192.168.0.106,202.89.233.101,8754,443,6,"Ether / IP / TCP 192.168.0.106:8754 > 202.89.233.101:https A"
192.168.0.106,202.89.233.101,8754,443,6,"Ether / IP / TCP 192.168.0.106:8754 > 202.89.233.101:https A / Raw"
192.168.0.106,202.89.233.101,8754,443,6,"Ether / IP / TCP 192.168.0.106:8754 > 202.89.233.101:https A / Raw"
192.168.0.106,202.89.233.101,8754,443,6,"Ether / IP / TCP 192.168.0.106:8754 > 202.89.233.101:https PA / Raw"
202.89.233.101,192.168.0.106,443,8754,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:8754 A / Padding"
202.89.233.101,192.168.0.106,443,8754,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:8754 A / Padding"
192.168.0.106,202.89.233.101,8754,443,6,"Ether / IP / TCP 192.168.0.106:8754 > 202.89.233.101:https A / Raw"
192.168.0.106,202.89.233.101,8754,443,6,"Ether / IP / TCP 192.168.0.106:8754 > 202.89.233.101:https A / Raw"
192.168.0.106,202.89.233.101,8754,443,6,"Ether / IP / TCP 192.168.0.106:8754 > 202.89.233.101:https PA / Raw"
192.168.0.106,152.136.104.42,8577,443,6,"Ether / IP / TCP 192.168.0.106:8577 > 152.136.104.42:https A / Raw"
202.89.233.101,192.168.0.106,443,8754,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:8754 A / Padding"
202.89.233.101,192.168.0.106,443,8754,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:8754 A / Padding"
202.89.233.101,192.168.0.106,443,8754,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:8754 PA / Raw"
202.89.233.101,192.168.0.106,443,8754,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:8754 PA / Raw"
192.168.0.106,202.89.233.101,8754,443,6,"Ether / IP / TCP 192.168.0.106:8754 > 202.89.233.101:https A"
152.136.104.42,192.168.0.106,443,8577,6,"Ether / IP / TCP 152.136.104.42:https > 192.168.0.106:8577 A"
202.89.233.101,192.168.0.106,443,8754,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:8754 PA / Raw"
202.89.233.101,192.168.0.106,443,8754,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:8754 PA / Raw"
192.168.0.106,202.89.233.101,8754,443,6,"Ether / IP / TCP 192.168.0.106:8754 > 202.89.233.101:https A"
192.168.0.106,202.89.233.101,8754,443,6,"Ether / IP / TCP 192.168.0.106:8754 > 202.89.233.101:https A / Raw"
192.168.0.106,202.89.233.101,8754,443,6,"Ether / IP / TCP 192.168.0.106:8754 > 202.89.233.101:https A / Raw"
192.168.0.106,202.89.233.101,8754,443,6,"Ether / IP / TCP 192.168.0.106:8754 > 202.89.233.101:https PA / Raw"
202.89.233.101,192.168.0.106,443,8754,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:8754 A / Padding"
202.89.233.101,192.168.0.106,443,8754,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:8754 A / Padding"
202.89.233.101,192.168.0.106,443,8754,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:8754 A / Padding"
192.168.0.106,202.89.233.101,8754,443,6,"Ether / IP / TCP 192.168.0.106:8754 > 202.89.233.101:https A / Raw"
192.168.0.106,202.89.233.101,8754,443,6,"Ether / IP / TCP 192.168.0.106:8754 > 202.89.233.101:https A / Raw"
192.168.0.106,202.89.233.101,8754,443,6,"Ether / IP / TCP 192.168.0.106:8754 > 202.89.233.101:https PA / Raw"
202.89.233.101,192.168.0.106,443,8754,6,"Ether / IP / TCP 202.89.233.101:https > 192.168.0.106:8754 PA / Raw"
