data,flowmember,label,classes
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',1,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',1,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',1,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',1,,
b'her / IP / UDP 192.168.192.1:netbios_ns > 192.168.192.2:netbios_ns / NBNSHeader / Ra',1,,
b'her / IP / TCP 192.168.0.106:8050 > 58.223.1.234:8080 F',2,,
b'her / IP / TCP 192.168.0.106:8050 > 58.223.1.234:8080 R',2,,
b'her / IP / TCP 58.223.1.234:8080 > 192.168.0.106:8050 PA / Ra',3,,
b'her / IP / TCP 58.223.1.234:8080 > 192.168.0.106:8050 F',3,,
b'her / IP / TCP 192.168.0.106:8057 > 116.132.235.204:http ',4,,
b'her / IP / TCP 192.168.0.106:8057 > 116.132.235.204:http ',4,,
b'her / IP / TCP 192.168.0.106:8057 > 116.132.235.204:http PA / Ra',4,,
b'her / IP / TCP 192.168.0.106:8057 > 116.132.235.204:http A / Ra',4,,
b'her / IP / TCP 192.168.0.106:8057 > 116.132.235.204:http A / Ra',4,,
b'her / IP / TCP 192.168.0.106:8057 > 116.132.235.204:http PA / Ra',4,,
b'her / IP / TCP 192.168.0.106:8057 > 116.132.235.204:http ',5,,
b'her / IP / TCP 192.168.0.106:8057 > 116.132.235.204:http F',5,,
b'her / IP / TCP 111.206.209.249:https > 192.168.0.106:7999 PA / Ra',6,,
b'her / IP / TCP 111.206.209.249:https > 192.168.0.106:7999 F',6,,
b'her / IP / TCP 111.206.209.249:https > 192.168.0.106:7999 F',6,,
b'her / IP / TCP 111.206.209.249:https > 192.168.0.106:7999 FPA / Ra',6,,
b'her / IP / TCP 192.168.0.106:7999 > 111.206.209.249:https ',7,,
b'her / IP / TCP 192.168.0.106:7999 > 111.206.209.249:https ',7,,
b'her / IP / TCP 192.168.0.106:7999 > 111.206.209.249:https F',7,,
b'her / IP / TCP 192.168.0.106:7999 > 111.206.209.249:https R',7,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8057 S',8,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8057 ',8,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8057 ',8,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8057 ',8,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8057 PA / Ra',8,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8057 F',8,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8057 ',9,,
b'her / IP / TCP 192.168.0.106:8058 > 116.132.235.204:http ',9,,
b'her / IP / TCP 192.168.0.106:8058 > 116.132.235.204:http ',9,,
b'her / IP / TCP 192.168.0.106:8058 > 116.132.235.204:http PA / Ra',9,,
b'her / IP / TCP 192.168.0.106:8058 > 116.132.235.204:http A / Ra',9,,
b'her / IP / TCP 192.168.0.106:8058 > 116.132.235.204:http A / Ra',9,,
b'her / IP / TCP 192.168.0.106:8058 > 116.132.235.204:http PA / Ra',9,,
b'her / IP / TCP 192.168.0.106:8058 > 116.132.235.204:http ',10,,
b'her / IP / TCP 192.168.0.106:8058 > 116.132.235.204:http F',10,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8058 S',11,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:8058 ',11,,
