data,flowmember,label,classes
b'her / IP / TCP 192.168.0.106:14265 > 110.242.68.4:http ',1,,
b'her / IP / TCP 192.168.0.106:14265 > 110.242.68.4:http ',1,,
b'her / IP / TCP 192.168.0.106:14265 > 110.242.68.4:http F',1,,
b'her / IP / TCP 192.168.0.106:14265 > 110.242.68.4:http ',1,,
b'her / IP / TCP 110.242.68.4:http > 192.168.0.106:14265 S',2,,
b'her / IP / TCP 110.242.68.4:http > 192.168.0.106:14265 ',2,,
b'her / IP / TCP 110.242.68.4:http > 192.168.0.106:14265 F',2,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",3,,
"b'her / IP / UDP / DNS Qry ""b\'wpad.www.tendawifi.com.\'""'",3,,
"b'her / IP / UDP / DNS Ans ""b\'static-pcs-sdk-server.alibaba.com.gds.alibabadns.com.\'""'",4,,
b'her / IP / UDP / DNS Ans',4,,
b'her / IP / TCP 192.168.0.106:14266 > 116.132.235.228:http ',5,,
b'her / IP / TCP 192.168.0.106:14266 > 116.132.235.228:http ',5,,
b'her / IP / TCP 192.168.0.106:14266 > 116.132.235.228:http PA / Ra',5,,
b'her / IP / TCP 192.168.0.106:14266 > 116.132.235.228:http A / Ra',5,,
b'her / IP / TCP 192.168.0.106:14266 > 116.132.235.228:http A / Ra',5,,
b'her / IP / TCP 192.168.0.106:14266 > 116.132.235.228:http PA / Ra',5,,
b'her / IP / TCP 192.168.0.106:14266 > 116.132.235.228:http ',6,,
b'her / IP / TCP 192.168.0.106:14266 > 116.132.235.228:http F',6,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:14266 S',7,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:14266 ',7,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:14266 ',7,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:14266 ',7,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:14266 PA / Ra',7,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:14266 F',7,,
b'her / IP / TCP 116.132.235.228:http > 192.168.0.106:14266 ',8,,
b'her / IP / TCP 192.168.0.106:14267 > 116.132.235.228:http ',8,,
b'her / IP / TCP 192.168.0.106:14267 > 116.132.235.228:http ',8,,
b'her / IP / TCP 192.168.0.106:14267 > 116.132.235.228:http PA / Ra',8,,
b'her / IP / TCP 192.168.0.106:14267 > 116.132.235.228:http A / Ra',8,,
b'her / IP / TCP 192.168.0.106:14267 > 116.132.235.228:http A / Ra',8,,
b'her / IP / TCP 192.168.0.106:14267 > 116.132.235.228:http PA / Ra',8,,
b'her / IP / TCP 192.168.0.106:14267 > 116.132.235.228:http ',9,,
b'her / IP / TCP 192.168.0.106:14267 > 116.132.235.228:http F',9,,
b'her / IP / TCP 192.168.0.106:14267 > 116.132.235.228:http F',9,,
