srcip,dstip,sport,dport,proto,data
220.202.152.178,192.168.0.106,8080,11263,6,"Ether / IP / TCP 220.202.152.178:8080 > 192.168.0.106:11263 A / Padding"
220.202.152.178,192.168.0.106,8080,11263,6,"Ether / IP / TCP 220.202.152.178:8080 > 192.168.0.106:11263 A / Padding"
220.202.152.178,192.168.0.106,8080,11263,6,"Ether / IP / TCP 220.202.152.178:8080 > 192.168.0.106:11263 A / Padding"
220.202.152.178,192.168.0.106,8080,11263,6,"Ether / IP / TCP 220.202.152.178:8080 > 192.168.0.106:11263 PA / Raw"
220.202.152.178,192.168.0.106,8080,11263,6,"Ether / IP / TCP 220.202.152.178:8080 > 192.168.0.106:11263 FA"
192.168.0.106,220.202.152.178,11263,8080,6,"Ether / IP / TCP 192.168.0.106:11263 > 220.202.152.178:8080 RA"
192.168.0.106,192.168.0.1,57809,53,17,"Ether / IP / UDP / DNS Qry ""b'static-pcs-sdk-server.alibaba.com.'"" "
192.168.0.1,192.168.0.106,53,57809,17,"Ether / IP / UDP / DNS Ans ""b'static-pcs-sdk-server.alibaba.com.gds.alibabadns.com.'"" "
192.168.0.106,116.132.235.204,11266,80,6,"Ether / IP / TCP 192.168.0.106:11266 > 116.132.235.204:http S"
140.82.114.26,192.168.0.106,443,7752,6,"Ether / IP / TCP 140.82.114.26:https > 192.168.0.106:7752 PA / Raw"
192.168.0.106,140.82.114.26,7752,443,6,"Ether / IP / TCP 192.168.0.106:7752 > 140.82.114.26:https PA / Raw"
116.132.235.204,192.168.0.106,80,11266,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:11266 SA"
192.168.0.106,116.132.235.204,11266,80,6,"Ether / IP / TCP 192.168.0.106:11266 > 116.132.235.204:http A"
192.168.0.106,116.132.235.204,11266,80,6,"Ether / IP / TCP 192.168.0.106:11266 > 116.132.235.204:http PA / Raw"
192.168.0.106,116.132.235.204,11266,80,6,"Ether / IP / TCP 192.168.0.106:11266 > 116.132.235.204:http A / Raw"
192.168.0.106,116.132.235.204,11266,80,6,"Ether / IP / TCP 192.168.0.106:11266 > 116.132.235.204:http A / Raw"
192.168.0.106,116.132.235.204,11266,80,6,"Ether / IP / TCP 192.168.0.106:11266 > 116.132.235.204:http PA / Raw"
116.132.235.204,192.168.0.106,80,11266,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:11266 A"
116.132.235.204,192.168.0.106,80,11266,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:11266 A"
116.132.235.204,192.168.0.106,80,11266,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:11266 A"
116.132.235.204,192.168.0.106,80,11266,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:11266 PA / Raw"
116.132.235.204,192.168.0.106,80,11266,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:11266 FA"
192.168.0.106,116.132.235.204,11266,80,6,"Ether / IP / TCP 192.168.0.106:11266 > 116.132.235.204:http A"
192.168.0.106,116.132.235.204,11266,80,6,"Ether / IP / TCP 192.168.0.106:11266 > 116.132.235.204:http FA"
116.132.235.204,192.168.0.106,80,11266,6,"Ether / IP / TCP 116.132.235.204:http > 192.168.0.106:11266 A"
140.82.114.26,192.168.0.106,443,7752,6,"Ether / IP / TCP 140.82.114.26:https > 192.168.0.106:7752 A / Padding"
