data,flowmember,label,classes
b'her / IP / TCP 192.168.0.106:8646 > 115.28.222.62:https PA / Ra',1,,
b'her / IP / TCP 192.168.0.106:8646 > 115.28.222.62:https ',1,,
b'her / IP / TCP 192.168.0.106:8646 > 115.28.222.62:https PA / Ra',1,,
b'her / IP / TCP 192.168.0.106:8646 > 115.28.222.62:https ',1,,
b'her / IP / TCP 115.28.222.62:https > 192.168.0.106:8646 ',2,,
b'her / IP / TCP 115.28.222.62:https > 192.168.0.106:8646 PA / Ra',2,,
b'her / IP / TCP 115.28.222.62:https > 192.168.0.106:8646 PA / Ra',2,,
"b'her / IP / UDP / DNS Qry ""b\'s13.cnzz.com.\'""'",3,,
"b'her / IP / UDP / DNS Qry ""b\'s.360.cn.\'""'",3,,
"b'her / IP / UDP / DNS Qry ""b\'vas.wps.cn.\'""'",3,,
"b'her / IP / UDP / DNS Qry ""b\'qingcenter.wps.cn.\'""'",3,,
"b'her / IP / UDP / DNS Ans ""b\'c.cnzz.com.\'""'",4,,
"b'her / IP / UDP / DNS Ans ""123.6.48.3""'",4,,
"b'her / IP / UDP / DNS Ans ""b\'accountv3.wpsdns.com.\'""'",4,,
b'her / IP / UDP / DNS Ans',4,,
b'her / IP / TCP 192.168.0.106:8648 > 182.118.16.208:https ',5,,
b'her / IP / TCP 192.168.0.106:8648 > 182.118.16.208:https ',5,,
b'her / IP / TCP 192.168.0.106:8648 > 182.118.16.208:https PA / Ra',5,,
b'her / IP / TCP 192.168.0.106:8648 > 182.118.16.208:https PA / Ra',5,,
b'her / IP / TCP 192.168.0.106:8648 > 182.118.16.208:https PA / Ra',5,,
b'her / IP / TCP 192.168.0.106:8648 > 182.118.16.208:https PA / Ra',5,,
b'her / IP / TCP 192.168.0.106:8648 > 182.118.16.208:https PA / Ra',6,,
b'her / IP / TCP 192.168.0.106:8648 > 182.118.16.208:https ',6,,
b'her / IP / TCP 20.195.112.105:https > 192.168.0.106:8647 PA / Ra',7,,
b'her / IP / TCP 20.195.112.105:https > 192.168.0.106:8647 ',7,,
b'her / IP / TCP 20.195.112.105:https > 192.168.0.106:8647 ',7,,
b'her / IP / TCP 20.195.112.105:https > 192.168.0.106:8647 A / Ra',7,,
b'her / IP / TCP 20.195.112.105:https > 192.168.0.106:8647 A / Ra',7,,
b'her / IP / TCP 20.195.112.105:https > 192.168.0.106:8647 FPA / Ra',7,,
b'her / IP / TCP 192.168.0.106:8647 > 20.195.112.105:https PA / Ra',8,,
b'her / IP / TCP 192.168.0.106:8647 > 20.195.112.105:https A / Ra',8,,
b'her / IP / TCP 192.168.0.106:8647 > 20.195.112.105:https PA / Ra',8,,
b'her / IP / TCP 192.168.0.106:8647 > 20.195.112.105:https ',8,,
b'her / IP / TCP 192.168.0.106:8647 > 20.195.112.105:https F',8,,
b'her / IP / TCP 192.168.0.106:8647 > 20.195.112.105:https F',8,,
b'her / IP / TCP 192.168.0.106:8647 > 20.195.112.105:https F',9,,
b'her / IP / TCP 192.168.0.106:8647 > 20.195.112.105:https F',9,,
b'her / IP / TCP 192.168.0.106:8647 > 20.195.112.105:https F',9,,
b'her / IP / TCP 192.168.0.106:8647 > 20.195.112.105:https F',9,,
b'her / IP / TCP 182.118.16.208:https > 192.168.0.106:8648 S',10,,
b'her / IP / TCP 182.118.16.208:https > 192.168.0.106:8648 ',10,,
b'her / IP / TCP 182.118.16.208:https > 192.168.0.106:8648 PA / Ra',10,,
b'her / IP / TCP 182.118.16.208:https > 192.168.0.106:8648 ',10,,
b'her / IP / TCP 182.118.16.208:https > 192.168.0.106:8648 PA / Ra',10,,
b'her / IP / TCP 182.118.16.208:https > 192.168.0.106:8648 PA / Ra',10,,
b'her / IP / TCP 182.118.16.208:https > 192.168.0.106:8648 ',11,,
b'her / IP / TCP 192.168.0.106:8584 > 111.206.209.249:https PA / Ra',11,,
b'her / IP / TCP 192.168.0.106:8584 > 111.206.209.249:https PA / Ra',11,,
b'her / IP / TCP 192.168.0.106:8584 > 111.206.209.249:https ',11,,
"b'her / IP / UDP / DNS Qry ""b\'zhanzhang.toutiao.com.\'""'",12,,
"b'her / IP / UDP / DNS Qry ""b\'data-edge.smartscreen.microsoft.com.\'""'",12,,
"b'her / IP / UDP / DNS Qry ""b\'honeycomb-emergency.wpscdn.cn.\'""'",12,,
"b'her / IP / UDP / DNS Qry ""b\'qing.wps.cn.\'""'",12,,
"b'her / IP / UDP / DNS Ans ""b\'zhanzhang.toutiao.com.bytedns1.com.\'""'",13,,
"b'her / IP / UDP / DNS Ans ""b\'tm-prod-wd-csp-edge.trafficmanager.net.\'""'",13,,
"b'her / IP / UDP / DNS Ans ""b\'honeycomb-emergency.wpscdn.cn.download.ks-cdn.com.\'""'",13,,
"b'her / IP / UDP / DNS Ans ""b\'drive.wpsdns.com.\'""'",13,,
b'her / IP / TCP 192.168.0.106:8649 > 123.6.10.199:https ',14,,
b'her / IP / TCP 192.168.0.106:8649 > 123.6.10.199:https ',14,,
b'her / IP / TCP 192.168.0.106:8649 > 123.6.10.199:https PA / Ra',14,,
b'her / IP / TCP 192.168.0.106:8649 > 123.6.10.199:https PA / Ra',14,,
b'her / IP / TCP 192.168.0.106:8649 > 123.6.10.199:https PA / Ra',14,,
b'her / IP / TCP 192.168.0.106:8649 > 123.6.10.199:https PA / Ra',14,,
