data,flowmember,label,classes
b'her / IP / TCP 192.168.0.106:14826 > 116.132.235.204:http F',1,,
b'her / IP / TCP 192.168.0.106:14826 > 116.132.235.204:http R',1,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",2,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",2,,
"b'her / IP / UDP / DNS Qry ""b\'static-pcs-sdk-server.alibaba.com.\'""'",2,,
"b'her / IP / UDP / DNS Ans ""116.132.235.204""'",3,,
"b'her / IP / UDP / DNS Ans ""116.132.235.204""'",3,,
"b'her / IP / UDP / DNS Ans ""116.132.235.204""'",3,,
b'her / IP / TCP 192.168.0.106:14835 > 116.132.235.204:http ',4,,
b'her / IP / TCP 192.168.0.106:14835 > 116.132.235.204:http ',4,,
b'her / IP / TCP 192.168.0.106:14835 > 116.132.235.204:http PA / Ra',4,,
b'her / IP / TCP 192.168.0.106:14835 > 116.132.235.204:http A / Ra',4,,
b'her / IP / TCP 192.168.0.106:14835 > 116.132.235.204:http A / Ra',4,,
b'her / IP / TCP 192.168.0.106:14835 > 116.132.235.204:http PA / Ra',4,,
b'her / IP / TCP 192.168.0.106:14835 > 116.132.235.204:http ',5,,
b'her / IP / TCP 192.168.0.106:14835 > 116.132.235.204:http F',5,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:14835 S',6,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:14835 ',6,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:14835 ',6,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:14835 ',6,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:14835 PA / Ra',6,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:14835 F',6,,
b'her / IP / TCP 116.132.235.204:http > 192.168.0.106:14835 ',7,,
b'her / IP / TCP 192.168.0.106:14836 > 116.132.235.204:http ',7,,
b'her / IP / TCP 192.168.0.106:14836 > 116.132.235.204:http ',7,,
b'her / IP / TCP 192.168.0.106:14836 > 116.132.235.204:http PA / Ra',7,,
b'her / IP / TCP 192.168.0.106:14836 > 116.132.235.204:http A / Ra',7,,
b'her / IP / TCP 192.168.0.106:14836 > 116.132.235.204:http A / Ra',7,,
b'her / IP / TCP 192.168.0.106:14836 > 116.132.235.204:http PA / Ra',7,,
b'her / IP / TCP 192.168.0.106:14836 > 116.132.235.204:http ',8,,
b'her / IP / TCP 192.168.0.106:14836 > 116.132.235.204:http F',8,,
