srcip,dstip,sport,dport,proto,data
58.49.35.34,192.168.1.116,8080,13272,6,"Ether / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13272 A / Padding"
58.49.35.34,192.168.1.116,8080,13272,6,"Ether / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13272 PA / Raw"
58.49.35.34,192.168.1.116,8080,13272,6,"Ether / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13272 FA"
192.168.1.116,58.49.35.34,13272,8080,6,"Ether / IP / TCP 192.168.1.116:13272 > 58.49.35.34:8080 RA"
58.49.35.34,192.168.1.116,8080,13267,6,"Ether / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13267 A / Padding"
58.49.35.34,192.168.1.116,8080,13267,6,"Ether / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13267 A / Padding"
192.168.1.116,58.49.35.34,13267,8080,6,"Ether / IP / TCP 192.168.1.116:13267 > 58.49.35.34:8080 A / Raw"
192.168.1.116,58.49.35.34,13267,8080,6,"Ether / IP / TCP 192.168.1.116:13267 > 58.49.35.34:8080 PA / Raw"
192.168.1.116,58.49.35.34,13267,8080,6,"Ether / IP / TCP 192.168.1.116:13267 > 58.49.35.34:8080 A / Raw"
192.168.1.116,58.49.35.34,13267,8080,6,"Ether / IP / TCP 192.168.1.116:13267 > 58.49.35.34:8080 A / Raw"
192.168.1.116,58.49.35.34,13267,8080,6,"Ether / IP / TCP 192.168.1.116:13267 > 58.49.35.34:8080 A / Raw"
192.168.1.116,58.49.35.34,13267,8080,6,"Ether / IP / TCP 192.168.1.116:13267 > 58.49.35.34:8080 A / Raw"
192.168.1.116,58.49.35.34,13267,8080,6,"Ether / IP / TCP 192.168.1.116:13267 > 58.49.35.34:8080 PA / Raw"
192.168.1.116,58.49.35.34,13267,8080,6,"Ether / IP / TCP 192.168.1.116:13267 > 58.49.35.34:8080 A / Raw"
58.49.35.34,192.168.1.116,8080,13267,6,"Ether / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13267 A / Padding"
58.49.35.34,192.168.1.116,8080,13269,6,"Ether / IP / TCP 58.49.35.34:8080 > 192.168.1.116:13269 PA / Raw"
