srcip,dstip,sport,dport,proto,data
210.22.155.34,192.168.180.164,8080,2448,6,"Ether / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2448 A"
210.22.155.34,192.168.180.164,8080,2448,6,"Ether / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2448 A"
192.168.180.164,210.22.155.34,2448,8080,6,"Ether / IP / TCP 192.168.180.164:2448 > 210.22.155.34:8080 A / Raw"
192.168.180.164,210.22.155.34,2448,8080,6,"Ether / IP / TCP 192.168.180.164:2448 > 210.22.155.34:8080 A / Raw"
192.168.180.164,210.22.155.34,2448,8080,6,"Ether / IP / TCP 192.168.180.164:2448 > 210.22.155.34:8080 PA / Raw"
192.168.180.164,210.22.155.34,2448,8080,6,"Ether / IP / TCP 192.168.180.164:2448 > 210.22.155.34:8080 A / Raw"
210.22.155.34,192.168.180.164,8080,2445,6,"Ether / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2445 A"
210.22.155.34,192.168.180.164,8080,2445,6,"Ether / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2445 A"
210.22.155.34,192.168.180.164,8080,2445,6,"Ether / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2445 A"
210.22.155.34,192.168.180.164,8080,2445,6,"Ether / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2445 A"
192.168.180.164,210.22.155.34,2445,8080,6,"Ether / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 A / Raw"
192.168.180.164,210.22.155.34,2445,8080,6,"Ether / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 PA / Raw"
192.168.180.164,210.22.155.34,2445,8080,6,"Ether / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 A / Raw"
192.168.180.164,210.22.155.34,2445,8080,6,"Ether / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 A / Raw"
192.168.180.164,210.22.155.34,2445,8080,6,"Ether / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 A / Raw"
192.168.180.164,210.22.155.34,2445,8080,6,"Ether / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 A / Raw"
192.168.180.164,210.22.155.34,2445,8080,6,"Ether / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 A / Raw"
192.168.180.164,210.22.155.34,2445,8080,6,"Ether / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 PA / Raw"
192.168.180.164,210.22.155.34,2445,8080,6,"Ether / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 A / Raw"
210.22.155.34,192.168.180.164,8080,2445,6,"Ether / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2445 A"
192.168.180.164,210.22.155.34,2445,8080,6,"Ether / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 A / Raw"
210.22.155.34,192.168.180.164,8080,2448,6,"Ether / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2448 A"
210.22.155.34,192.168.180.164,8080,2448,6,"Ether / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2448 A"
192.168.180.164,210.22.155.34,2448,8080,6,"Ether / IP / TCP 192.168.180.164:2448 > 210.22.155.34:8080 A / Raw"
192.168.180.164,210.22.155.34,2448,8080,6,"Ether / IP / TCP 192.168.180.164:2448 > 210.22.155.34:8080 A / Raw"
192.168.180.164,210.22.155.34,2448,8080,6,"Ether / IP / TCP 192.168.180.164:2448 > 210.22.155.34:8080 A / Raw"
192.168.180.164,210.22.155.34,2448,8080,6,"Ether / IP / TCP 192.168.180.164:2448 > 210.22.155.34:8080 FPA / Raw"
210.22.155.34,192.168.180.164,8080,2448,6,"Ether / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2448 A"
210.22.155.34,192.168.180.164,8080,2445,6,"Ether / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2445 A"
210.22.155.34,192.168.180.164,8080,2445,6,"Ether / IP / TCP 210.22.155.34:8080 > 192.168.180.164:2445 A"
192.168.180.164,210.22.155.34,2445,8080,6,"Ether / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 A / Raw"
192.168.180.164,210.22.155.34,2445,8080,6,"Ether / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 A / Raw"
192.168.180.164,210.22.155.34,2445,8080,6,"Ether / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 PA / Raw"
192.168.180.164,210.22.155.34,2445,8080,6,"Ether / IP / TCP 192.168.180.164:2445 > 210.22.155.34:8080 A / Raw"
